title,houseType,floor,position,area,direction,buildTime,viewNum,time,tags,unitPrice,totalPrice
东南朝向 精装3房 业主诚心出售 万科物业,3室2厅 , 低楼层(共26层) ,华策中心城 - 龙岗中心城, 84.09平米 , 南 , 2017年建 ,27人关注,一年前发布,VR房源房本满两年随时看房,单价44001元/平米,370万
花园小区 看山看海 安静宜居 空气好 旅游度假养老,2室1厅 , 高楼层(共16层) ,PURE33璞岸 - 大鹏半岛, 79.17平米 , 西南 , 2015年建 ,199人关注,一年前发布,VR房源房本满两年随时看房,单价25263元/平米,200万
精装修可直接入住，正规四房通透户型，东西向采光好,4室2厅 , 中楼层(共8层) ,万科温馨家园 - 香蜜湖, 127.3平米 , 东 西 , 2001年建 ,136人关注,一年前发布,近地铁VR房源房本满五年,单价106049元/平米,1350万
中海日辉台小区步梯三房户型方正。,3室2厅 , 高楼层(共6层) ,中海日辉台 - 坂田, 90.72平米 , 南 , 2005年建 ,87人关注,一年前发布,VR房源房本满五年,单价46297元/平米,420万
福田小户型 朝南 居家装修 花园社区,1室0厅 , 高楼层(共33层) ,蜜园 - 新洲, 34.23平米 , 东南 , 2007年建 ,186人关注,一年前发布,近地铁VR房源房本满两年,单价58429元/平米,200万
鹏兴一期大三房 大社区满五年 看房方便,3室1厅 , 低楼层(共7层) ,鹏兴花园一期 - 莲塘, 103.85平米 , 南 , 1999年建 ,55人关注,一年前发布,VR房源房本满五年,单价52962元/平米,550万
仁恒峦山美地 3室1厅 355万,3室1厅 , 低楼层(共32层) ,仁恒峦山美地 - 龙岗宝荷, 76.65平米 , 南 , 2014年建 ,45人关注,8个月以前发布,VR房源房本满五年,单价46315元/平米,355万
绿景大两房，满五年唯一地铁口，诚心放卖,2室2厅 , 中楼层(共29层) ,绿景花园二期 - 新洲, 70平米 , 南 , 2005年建 ,118人关注,8个月以前发布,近地铁VR房源房本满五年,单价78572元/平米,550万
万科公园里一期 精装一房 高楼层 朝南,1室0厅 , 高楼层(共29层) ,万科公园里一期 - 布吉南岭, 39.19平米 , 西南 , 2012年建 ,25人关注,一年前发布,VR房源房本满两年随时看房,单价40827元/平米,160万
颐安都会2期 大运新城 精装修2房 大社区,2室1厅 , 低楼层(共31层) ,颐安都会中央二期 - 大运新城, 74.27平米 , 东南 , 2016年建 ,115人关注,一年前发布,近地铁VR房源房本满两年,单价49146元/平米,365万
金燕园电梯小高层3居室 满五红本在手 免个税 自住,3室1厅 , 高楼层(共12层) ,金燕园 - 梅林, 96.13平米 , 北 , 1998年建 ,35人关注,9个月以前发布,近地铁VR房源房本满五年,单价53054元/平米,510万
上河坊 精心设计 精装两房 拎包入住,2室2厅 , 中楼层(共21层) ,书香门第上河坊 - 梅林关, 59.85平米 , 东南 , 2009年建 ,91人关注,一年前发布,近地铁VR房源房本满两年,单价76525元/平米,458万
红山近地铁少有小户型 精装两房高楼层看红木山水库,2室2厅 , 高楼层(共32层) ,华业玫瑰四季馨园二期 - 红山, 51.21平米 , 西南 , 2017年建 ,75人关注,一年前发布,近地铁VR房源房本满两年,单价89827元/平米,460万
万科麓城刚需三房近5号线上水径站 业主诚心出售,3室2厅 , 高楼层(共40层) ,万科麓城三期 - 布吉水径, 88.21平米 , 西南 , 2017年建 ,43人关注,一年前发布,近地铁VR房源房本满两年随时看房,单价56683元/平米,500万
房子实用面积大，大社区配套好，交通方便,3室2厅 , 高楼层(共24层) ,桃源居十五区 - 桃源居, 130.08平米 , 南 , 2007年建 ,8人关注,8个月以前发布,VR房源房本满两年,单价49970元/平米,650万
人气热卖：精装修+厅出阳台，6字头享优质，随时签,1室1厅 , 低楼层(共29层) ,东门168 - 螺岭, 39.26平米 , 南 , 2005年建 ,56人关注,一年前发布,近地铁VR房源房本满五年,单价67499元/平米,265万
下梅林 近地铁三房 南北通大阳台 高层视野好开阔,3室2厅 , 高楼层(共8层) ,锦林新居 - 梅林, 94.34平米 , 南 北 , 1997年建 ,181人关注,一年前发布,近地铁VR房源房本满五年,单价50880元/平米,480万
2016年国企开发 地铁物业 3T4户 正规大四房 看山景,5室2厅 , 高楼层(共32层) ,塘朗城广场东区 - 大学城, 141.32平米 , 南 北 , 2015年建 ,212人关注,一年前发布,近地铁VR房源房本满两年随时看房,单价67224元/平米,950万
主卧带12平大露台，业主只卖本月底，价格最没有之一,4室2厅 , 低楼层(共45层) ,香山美墅三期 - 华侨城, 186.79平米 , 西南 西北 , 2016年建 ,101人关注,11个月以前发布,VR房源房本满两年随时看房,单价99042元/平米,1850万
大运新城 全新装修 安静 中间楼层,2室1厅 , 中楼层(共33层) ,THETOWN乐城 - 大运新城, 51.78平米 , 东南 , 2014年建 ,57人关注,2个月以前发布,近地铁VR房源房本满两年随时看房,单价45578元/平米,236万
深圳湾区入门房源 开发商精装修拎包入住,1室1厅 , 中楼层(共28层) ,中信红树湾北区 - 红树湾, 54.02平米 , 南 , 2008年建 ,59人关注,11个月以前发布,近地铁VR房源房本满两年,单价98112元/平米,530万
凤凰印象 红本在手 满5年 唯一,1室1厅 , 高楼层(共31层) ,凤凰印象 - 螺岭, 43.5平米 , 东北 , 2011年建 ,23人关注,5个月以前发布,近地铁VR房源房本满五年,单价70805元/平米,308万
满五唯一，红本在手，西乡地铁口南北通大三房！！！,3室1厅 , 高楼层(共18层) ,富通蟠龙居 - 西乡, 100.97平米 , 西南 东北 , 2003年建 ,42人关注,2个月以前发布,近地铁VR房源房本满五年,单价57443元/平米,580万
荷坳地铁口 大社区大花园环境好 住宅属性 配套齐全,1室0厅 , 中楼层(共33层) ,THETOWN乐城 - 大运新城, 33.78平米 , 南 , 2014年建 ,39人关注,8个月以前发布,近地铁VR房源房本满两年,单价42925元/平米,145万
公司资金运转，真正笋盘，手慢无，全景看天鹅堡,4室2厅 , 中楼层(共34层) ,天鹅堡 - 华侨城, 220.73平米 , 西南 , 2002年建 ,203人关注,11个月以前发布,VR房源房本满五年随时看房,单价80642元/平米,1780万
布吉石芽岭万隆苑刚需两房税费少容易上车,2室1厅 , 中楼层(共6层) ,万隆苑 - 布吉石芽岭, 64.56平米 , 西北 , 2002年建 ,45人关注,6个月以前发布,VR房源房本满两年,单价35316元/平米,228万
潜龙鑫茂花园 大两房 红本满五唯一,2室1厅 , 中楼层(共12层) ,潜龙鑫茂花园A区 - 民治, 72.35平米 , 东北 , 2006年建 ,151人关注,4个月以前发布,近地铁VR房源房本满五年,单价53214元/平米,385万
3号线横岗站300米，东南全明3房，业主诚心卖,3室2厅 , 低楼层(共33层) ,信义御城豪园 - 横岗, 88.94平米 , 东南 , 2013年建 ,528人关注,4个月以前发布,近地铁VR房源房本满两年,单价39353元/平米,350万
裕安花园 1室1厅 240万,1室1厅 , 中楼层(共8层) ,裕安花园 - 新安, 33.8平米 , 东 , 1991年建 ,37人关注,2个月以前发布,近地铁VR房源房本满两年,单价71006元/平米,240万
锦冠华城 3室2厅 420万,3室2厅 , 中楼层(共18层) ,锦冠华城 - 横岗, 123.75平米 , 南 , 2003年建 ,3人关注,2个月以前发布,VR房源房本满五年,单价33940元/平米,420万
上梅林双地铁口封闭式管理小区、电梯小高层正式一房,1室1厅 , 中楼层(共12层) ,金燕园 - 梅林, 36.04平米 , 东 , 1998年建 ,30人关注,1个月以前发布,近地铁VR房源房本满两年,单价63818元/平米,230万
首地容御，方正大三房，高楼层，户型方正，看房方便,3室1厅 , 高楼层(共32层) ,首地容御 - 华侨城, 150.59平米 , 南 , 2011年建 ,60人关注,1个月以前发布,VR房源房本满五年,单价78359元/平米,1180万
房子是电梯四房，泰华物业，通风采光好,4室2厅 , 中楼层(共26层) ,泰华大厦 - 新安, 112.7平米 , 东北 , 1996年建 ,106人关注,一年前发布,近地铁VR房源房本满两年随时看房,单价36203元/平米,408万
满五年。正南向海景房，装修好，秋水共长天一色,3室1厅 , 高楼层(共33层) ,万科金域蓝湾一期 - 上下沙, 92.38平米 , 南 , 2003年建 ,195人关注,10个月以前发布,近地铁VR房源房本满五年随时看房,单价86599元/平米,800万
香诗美林，正南向两房，业主自住，满五年，红本在手,2室2厅 , 中楼层(共18层) ,香诗美林 - 竹子林, 79.88平米 , 南 , 2005年建 ,71人关注,7个月以前发布,近地铁VR房源房本满五年随时看房,单价85754元/平米,685万
南光城市花园，2房1厅，11号地铁口物业,2室1厅 , 中楼层(共32层) ,南光城市花园 - 南山中心, 40.44平米 , 南 , 2009年建 ,456人关注,8个月以前发布,近地铁VR房源房本满五年随时看房,单价69239元/平米,280万
业主诚心出售，户型方正，采光好,3室2厅 , 低楼层(共10层) ,龙岗天健郡城 - 龙岗中心城, 107.21平米 , 南 北 , 2005年建 ,153人关注,7个月以前发布,VR房源房本满五年随时看房,单价36005元/平米,386万
新安养生大平层 双主卧套间 揽花园全景 满五唯一,5室2厅 , 高楼层(共24层) ,鸿景园 - 新安, 203.34平米 , 南 , 2005年建 ,25人关注,8个月以前发布,VR房源房本满五年随时看房,单价59015元/平米,1200万
万科全海景三房，开发商样板单位，全海景视野,3室2厅 , 中楼层(共34层) ,万科金域蓝湾二期 - 上下沙, 149.98平米 , 南 , 2003年建 ,30人关注,一年前发布,近地铁VR房源房本满五年随时看房,单价73344元/平米,1100万
万科第五园八期 客厅出阳台 看山看水库 大三房,3室2厅 , 低楼层(共18层) ,万科第五园八期 - 坂田, 89.22平米 , 南 , 2009年建 ,179人关注,5个月以前发布,VR房源房本满五年随时看房,单价57163元/平米,510万
蛇口复式3房2卫，满5唯一，2014年社区,3室1厅 , 低楼层(共34层) ,栖游家园 - 蛇口, 86.2平米 , 西南 东北 , 2014年建 ,455人关注,一年前发布,近地铁VR房源房本满五年,单价73086元/平米,630万
蛇口精装大四房 红本无个税 方正通透,4室2厅 , 中楼层(共17层) ,东帝海景家园 - 蛇口, 138.35平米 , 南 , 2004年建 ,35人关注,7个月以前发布,近地铁VR房源房本满五年,单价86737元/平米,1200万
满五唯一 毛坯 东南朝向 带入户花园,4室2厅 , 低楼层(共31层) ,中粮锦云 - 西乡, 129.75平米 , 东南 , 2012年建 ,49人关注,9个月以前发布,VR房源房本满五年随时看房,单价65511元/平米,850万
灵芝地铁、70年产权24区住宅楼3房、采光通风好,3室2厅 , 高楼层(共6层) ,24区住宅楼 - 新安, 95.22平米 , 西南 , 1989年建 ,119人关注,一年前发布,近地铁VR房源房本满两年随时看房,单价40748元/平米,388万
东方明珠城地铁口视野无遮挡户型方正*四房,3室1厅 , 低楼层(共32层) ,东方明珠城 - 龙岗中心城, 94.72平米 , 北 , 2007年建 ,72人关注,一年前发布,近地铁VR房源房本满五年随时看房,单价34734元/平米,329万
清湖地铁口优质五房 红本在手 楼下MALL 安静看花园,5室2厅 , 高楼层(共27层) ,保利悦都 - 龙华中心, 116.48平米 , 东南 , 2016年建 ,14人关注,一年前发布,近地铁VR房源房本满两年随时看房,单价47219元/平米,550万
和平里优质四房，位置安静，中间楼层，价格可谈,4室2厅 , 低楼层(共32层) ,特发和平里 - 上塘, 88.81平米 , 南 , 2014年建 ,146人关注,一年前发布,近地铁VR房源房本满五年随时看房,单价67560元/平米,600万
万科物业，毛坯复式，钥匙房，诚售！,3室1厅 , 高楼层(共18层) ,万科东方尊峪 - 莲塘, 128.24平米 , 西北 , 2007年建 ,25人关注,一年前发布,VR房源房本满五年随时看房,单价52870元/平米,678万
此房满两年，一手业主，户型无改动，户型方正,4室2厅 , 低楼层(共48层) ,星河银湖谷 - 坂田, 88.21平米 , 东北 , 2016年建 ,71人关注,一年前发布,VR房源房本满两年随时看房,单价70287元/平米,620万
靖轩豪苑 3房 户型方正实用 价格便宜,3室1厅 , 低楼层(共32层) ,靖轩豪苑 - 黄贝岭, 88.2平米 , 东 , 2017年建 ,88人关注,一年前发布,近地铁VR房源房本满两年随时看房,单价58957元/平米,520万
永湖地铁站 星河智荟精装三房 随时可看,3室2厅 , 中楼层(共30层) ,星河智荟 - 横岗, 88.66平米 , 南 , 2017年建 ,70人关注,一年前发布,近地铁VR房源房本满两年随时看房,单价42861元/平米,380万
雅颂居四房，莲花山脚下，业主诚心出售看房方便,4室2厅 , 中楼层(共25层) ,雅颂居 - 莲花, 171.17平米 , 南 , 2004年建 ,78人关注,一年前发布,近地铁VR房源房本满两年随时看房,单价102238元/平米,1750万
满五唯一 东南向三居室 中层看梧桐山景 随时看房,3室2厅 , 中楼层(共32层) ,信义御城豪园 - 横岗, 89.13平米 , 东南 , 2013年建 ,208人关注,一年前发布,近地铁VR房源房本满五年随时看房,单价42074元/平米,375万
中环花园 经典大三房 户型通透 双阳台,3室2厅 , 中楼层(共7层) ,中环花园 - 龙华中心, 97.78平米 , 南 北 , 1998年建 ,103人关注,11个月以前发布,近地铁VR房源房本满五年随时看房,单价38352元/平米,375万
房子满五唯一 带露台 已经做好3房 客厅出阳台,3室1厅 , 低楼层(共30层) ,聚宝华府 - 莲塘, 69平米 , 北 , 2009年建 ,5人关注,9个月以前发布,VR房源房本满五年随时看房,单价71015元/平米,490万
华都一房 螺岭 税费少 总价低,1室1厅 , 中楼层(共32层) ,京基东方华都 - 螺岭, 41.7平米 , 北 , 2005年建 ,55人关注,6个月以前发布,近地铁VR房源房本满五年随时看房,单价67147元/平米,280万
地铁口物业，红本在手满五年，福田体育公园旁，诚心售,3室1厅 , 高楼层(共8层) ,怡和楼 - 新洲, 101.39平米 , 东南 , 1997年建 ,53人关注,10个月以前发布,近地铁VR房源房本满五年,单价51288元/平米,520万
太古北高楼层，满五，视野开阔，税费少,4室1厅 , 中楼层(共25层) ,太古城北 - 深圳湾, 139.39平米 , 西南 , 2010年建 ,13人关注,9个月以前发布,近地铁VR房源房本满五年,单价147070元/平米,2050万
保利上城 标准开间 业主诚心卖 看花园 安静,1室0厅 , 高楼层(共32层) ,保利上城 - 龙岗中心城, 36.01平米 , 西南 , 2012年建 ,59人关注,一年前发布,近地铁VR房源房本满两年随时看房,单价33047元/平米,119万
欧陆经典 朝南向 大三房带露台 欢迎咨询,3室2厅 , 低楼层(共11层) ,欧陆经典 - 西丽, 97.93平米 , 南 , 2005年建 ,62人关注,一年前发布,近地铁VR房源房本满五年随时看房,单价63107元/平米,618万
悦山湖顶楼三层复式，5房3卫带花园，诚售,5室2厅 , 高楼层(共32层) ,恒地悦山湖花园 - 横岗, 88.92平米 , 西南 , 2017年建 ,71人关注,一年前发布,VR房源房本满两年随时看房,单价59380元/平米,528万
满五唯一，红本在手（税少），东南向海景，随时看房,2室1厅 , 中楼层(共23层) ,南海玫瑰花园三期 - 蛇口, 86.6平米 , 东南 , 2007年建 ,18人关注,29天以前发布,近地铁VR房源房本满五年随时看房,单价109469元/平米,948万
端头户型 主卧有扩展 满5年可免个税,2室2厅 , 高楼层(共31层) ,鸿隆广场 - 西乡, 48.2平米 , 西北 , 2006年建 ,24人关注,27天以前发布,VR房源房本满五年随时看房,单价72615元/平米,350万
泰阳金桔苑实用朝南三房业主诚心出售。,3室1厅 , 低楼层(共6层) ,泰阳金桔苑 - 布吉南岭, 85.94平米 , 南 , 1996年建 ,12人关注,26天以前发布,VR房源房本满五年随时看房,单价29672元/平米,255万
桂芳园六期 精装修 带空中花园 满5年 朝南安静舒适,4室2厅 , 中楼层(共21层) ,桂芳园六期 - 布吉大芬, 94.26平米 , 东南 , 2004年建 ,66人关注,5个月以前发布,近地铁VR房源房本满五年随时看房,单价45619元/平米,430万
合正锦园 3室1厅 720万,3室1厅 , 低楼层(共16层) ,合正锦园 - 莲塘, 97.49平米 , 北 , 2005年建 ,5人关注,1个月以前发布,VR房源房本满五年,单价73854元/平米,720万
航天晴山月 高楼层 精装修 复式朝南 厅出阳台,4室2厅 , 中楼层(共22层) ,航天晴山月 - 莲塘, 89.69平米 , 南 , 2009年建 ,9人关注,5个月以前发布,VR房源房本满五年,单价77824元/平米,698万
此房户型方正实用，双龙抱珠户型，高层看花园全景,5室2厅 , 中楼层(共30层) ,中粮锦云 - 西乡, 149.68平米 , 东南 , 2012年建 ,18人关注,4个月以前发布,VR房源房本满两年,单价64805元/平米,970万
正规四房，客厅出阳台，南向通风采光好，诚心出售,4室2厅 , 高楼层(共8层) ,鹏兴花园一期 - 莲塘, 119.79平米 , 南 , 1998年建 ,1人关注,4个月以前发布,VR房源房本满两年,单价51758元/平米,620万
厚德品园 3室2厅 900万,3室2厅 , 低楼层(共32层) ,厚德品园 - 科技园, 73.87平米 , 北 , 2008年建 ,15人关注,1个月以前发布,近地铁VR房源房本满五年,单价121836元/平米,900万
半山道一号 有钥匙 看房方便 业主急售,3室1厅 , 高楼层(共30层) ,半山道1号礼宾府 - 布吉街, 135.16平米 , 南 , 2014年建 ,58人关注,一年前发布,VR房源房本满五年随时看房,单价42913元/平米,580万
地铁三号线丹竹头地铁站旁英郡年华三房,3室1厅 , 中楼层(共30层) ,英郡年华三期时光里 - 丹竹头, 86.77平米 , 南 , 2016年建 ,47人关注,11个月以前发布,近地铁VR房源房本满两年随时看房,单价43794元/平米,380万
仁恒峦山美地 4室2厅 415万,4室2厅 , 低楼层(共32层) ,仁恒峦山美地 - 龙岗宝荷, 87.68平米 , 北 , 2014年建 ,29人关注,10个月以前发布,VR房源房本满五年随时看房,单价47332元/平米,415万
波托菲诺纯水岸一期 5室2厅 1580万,5室2厅 , 低楼层(共9层) ,波托菲诺纯水岸一期 - 华侨城, 177.28平米 , 东南 , 2003年建 ,81人关注,8个月以前发布,近地铁VR房源房本满两年随时看房,单价89125元/平米,1580万
满五，户型方正，红本在手。使用率高。,1室1厅 , 低楼层(共32层) ,嘉葆润金座 - 新洲, 44.29平米 , 西南 , 2012年建 ,204人关注,8个月以前发布,近地铁VR房源房本满五年随时看房,单价74509元/平米,330万
佳兆业山海城 全新毛坯 红本 可免个税 有匙看房方便,4室2厅 , 40层 ,佳兆业盐田城市广场 - 盐田港, 126.58平米 , 东北 , 2016年建 ,46人关注,7个月以前发布,VR房源房本满两年随时看房,单价36183元/平米,458万
东方尊峪 精装二房 红本在手 满五年,2室1厅 , 低楼层(共24层) ,万科东方尊峪 - 莲塘, 88.71平米 , 南 , 2008年建 ,35人关注,5个月以前发布,VR房源房本满五年随时看房,单价55011元/平米,488万
宝能太古城，高层低价，实用三房，装修好，租金收益好,3室1厅 , 高楼层(共30层) ,太古城南 - 深圳湾, 70.44平米 , 西南 , 2010年建 ,104人关注,一年前发布,近地铁VR房源房本满两年,单价160421元/平米,1130万
满五唯一免个税 中高楼层视野开阔 看山看水,3室2厅 , 高楼层(共49层) ,佳兆业城市广场一期 - 坂田, 88.99平米 , 西北 , 2013年建 ,67人关注,7个月以前发布,VR房源房本满五年,单价56187元/平米,500万
精装修地铁口 大型综合体观澜湖新城mall,4室1厅 , 中楼层(共21层) ,奥宸观壹城 - 观澜, 84.64平米 , 南 北 , 2015年建 ,135人关注,7个月以前发布,VR房源房本满两年随时看房,单价40171元/平米,340万
倚山花园三期 通风采光好 满2年 住家安静 配套齐,3室1厅 , 低楼层(共42层) ,倚山花园三期 - 沙头角, 89.06平米 , 东北 , 2015年建 ,36人关注,一年前发布,VR房源房本满两年随时看房,单价48283元/平米,430万
上塘道 精装2房 家私齐全，朝南向，中间楼层,2室2厅 , 低楼层(共30层) ,金地上塘道二期 - 红山, 69.13平米 , 南 , 2011年建 ,350人关注,一年前发布,近地铁VR房源房本满两年随时看房,单价62202元/平米,430万
满两年，装修不用动，带阳台，可直接住。,2室1厅 , 高楼层(共8层) ,大世纪花园 - 布吉街, 63.66平米 , 西北 , 2000年建 ,88人关注,一年前发布,近地铁VR房源房本满两年随时看房,单价40842元/平米,260万
新阳丽舍 电梯一房 业主诚心出售,1室1厅 , 中楼层(共7层) ,新阳丽舍 - 龙华中心, 38.94平米 , 南 , 2004年建 ,329人关注,一年前发布,VR房源房本满五年随时看房,单价38521元/平米,150万
城市3米6 精装修复式房 业主诚心放卖,1室1厅 , 高楼层(共27层) ,城市3米6公寓 - 福田保税区, 45.86平米 , 西 , 2003年建 ,79人关注,一年前发布,VR房源房本满两年随时看房,单价60358元/平米,276.8万
户型方正，客厅出阳台，南向，楼层高，采光视野好,2室2厅 , 中楼层(共25层) ,金地梅陇镇四期 - 未知商圈, 76.82平米 , 南 , 2009年建 ,216人关注,一年前发布,VR房源房本满两年随时看房,单价50118元/平米,385万
莲塘优质2+1房，满五年，红本，过户快，三面采光,2室1厅 , 低楼层(共26层) ,城市东座 - 莲塘, 59.17平米 , 南 西 , 2005年建 ,69人关注,一年前发布,VR房源房本满五年随时看房,单价52054元/平米,308万
靖轩正规两房 厅出阳台 主朝东 满两年 看房预约,2室2厅 , 低楼层(共32层) ,靖轩豪苑 - 黄贝岭, 69.71平米 , 东 , 2017年建 ,120人关注,一年前发布,近地铁VR房源房本满两年随时看房,单价60824元/平米,424万
地铁口 万科 华润万家成熟配套 正规两房大社区 优选房,2室2厅 , 高楼层(共6层) ,雅豪祥苑 - 龙岗中心城, 65.97平米 , 西北 , 2003年建 ,355人关注,一年前发布,近地铁VR房源房本满两年随时看房,单价31530元/平米,208万
万象天成 龙城广场 一房一厅 毛坯户型 诚心出售,2室1厅 , 中楼层(共24层) ,万象天成 - 龙岗中心城, 53.82平米 , 东南 , 2010年建 ,397人关注,一年前发布,近地铁VR房源房本满五年随时看房,单价31587元/平米,170万
东方明珠城 地铁口 小两房 精装 满五 随时可看,2室1厅 , 低楼层(共32层) ,东方明珠城 - 龙岗中心城, 62.96平米 , 南 北 , 2007年建 ,340人关注,一年前发布,近地铁VR房源房本满五年随时看房,单价38914元/平米,245万
高楼层，2+1房户型，通风采光视野好！,3室2厅 , 高楼层(共28层) ,枫丹雅苑 - 香蜜湖, 96.52平米 , 西 , 2001年建 ,96人关注,11个月以前发布,近地铁VR房源房本满五年随时看房,单价90137元/平米,870万
罗湖大厦，楼下地铁，满五红本，70年产权，看房方便,2室1厅 , 中楼层(共18层) ,罗湖大厦 - 春风路, 40.89平米 , 东南 , 1983年建 ,441人关注,11个月以前发布,近地铁VR房源房本满五年随时看房,单价44755元/平米,183万
品牌开发商，次新盘，佳兆业前海广场两房,2室2厅 , 中楼层(共33层) ,佳兆业前海广场一期 - 前海, 77.18平米 , 东南 , 2014年建 ,82人关注,11个月以前发布,近地铁VR房源房本满两年随时看房,单价97176元/平米,750万
布吉石芽岭公园 东南向看小区 安静,2室2厅 , 低楼层(共11层) ,东方半岛花园A区 - 布吉大芬, 75.06平米 , 南 , 2000年建 ,72人关注,11个月以前发布,近地铁VR房源房本满两年随时看房,单价35306元/平米,265万
桂芳园三期好房 厅出阳台 采光明亮 房源优质 拎包入住,2室1厅 , 高楼层(共11层) ,桂芳园三期 - 布吉大芬, 66平米 , 西北 , 2002年建 ,116人关注,10个月以前发布,近地铁VR房源房本满五年随时看房,单价42425元/平米,280万
国展苑 2室2厅 265万,2室2厅 , 高楼层(共32层) ,国展苑 - 布吉关, 75.47平米 , 南 , 2003年建 ,105人关注,10个月以前发布,近地铁VR房源房本满五年随时看房,单价35114元/平米,265万
大运新城 交通枢纽 七期百万大盘 山姆会员店,2室2厅 , 高楼层(共31层) ,颐安都会中央二期 - 大运新城, 77.25平米 , 西 , 2016年建 ,41人关注,9个月以前发布,近地铁VR房源房本满两年随时看房,单价49191元/平米,380万
【笋、笋、笋】找不到第二套，比这个报价更低，急急售,2室1厅 , 高楼层(共33层) ,THETOWN乐城 - 大运新城, 51.77平米 , 西北 , 2014年建 ,315人关注,8个月以前发布,近地铁VR房源房本满两年随时看房,单价44041元/平米,228万
300米能到莲花山，步行800米可到福田高铁站,2室1厅 , 中楼层(共30层) ,时代华庭 - 景田, 88.57平米 , 东北 , 2000年建 ,145人关注,8个月以前发布,近地铁VR房源房本满五年随时看房,单价63227元/平米,560万
满五唯一红本，精装修，小区中间位置，东南朝向看花园,1室1厅 , 低楼层(共18层) ,招商观园 - 观澜, 53.96平米 , 南 , 2012年建 ,74人关注,7个月以前发布,VR房源房本满五年随时看房,单价48184元/平米,260万
都市花园小高层、东南向精装3房、满2年、诚心出售,3室2厅 , 高楼层(共13层) ,都市花园 - 车公庙, 79.12平米 , 东南 , 1999年建 ,50人关注,7个月以前发布,近地铁VR房源房本满两年随时看房,单价65723元/平米,520万
