title,rentType,position,direction,area,tags,price
天通苑北三区,整租,昌平-天通苑-天通苑北三区 ,南 北 , 130㎡ ,集中供暖,3500 元/月
北湖渠,整租,朝阳-亚运村小营-北湖渠 ,南 北 , 58㎡ ,集中供暖 随时看房,5000 元/月
天翠阳光新城,整租,石景山-城子-天翠阳光新城 ,南 北 , 55㎡ ,集中供暖 随时看房,3000 元/月
中门寺街67号院,整租,门头沟-门头沟其它-中门寺街67号院 ,南 北 , 90㎡ ,集中供暖,2600 元/月
龙鼎园,整租,通州-九棵树(家乐福)-龙鼎园 ,南 , 63㎡ ,集中供暖,3500 元/月
御园D区,整租,大兴-天宫院南-御园D区 ,南 北 , 73㎡ ,集中供暖 随时看房,2700 元/月
冠雅苑,整租,昌平-北七家-冠雅苑 ,南 北 , 69㎡ ,集中供暖,2700 元/月
沸城,整租,丰台-卢沟桥-沸城 ,南 , 90㎡ ,集中供暖,2000 元/月
朝阳新城一区,整租,朝阳-东坝-朝阳新城一区 ,南 北 , 91㎡ ,,5800 元/月
滨河中路,整租,通州-通州其它-滨河中路 ,南 北 , 59㎡ ,集中供暖 随时看房,2500 元/月
望都新地,整租,昌平-北七家-望都新地 ,南 北 , 64㎡ ,随时看房,3300 元/月
恒华安纳湖,整租,顺义-马坡-恒华安纳湖 ,南 北 , 91㎡ ,集中供暖 随时看房,3000 元/月
长丰园一区,整租,大兴-科技园区-长丰园一区 ,南 北 , 54㎡ ,集中供暖 随时看房,3500 元/月
惠泽家园,整租,门头沟-门头沟其它-惠泽家园 ,东 南 北 , 87㎡ ,集中供暖 随时看房,2500 元/月
南竺园,整租,顺义-首都机场-南竺园 ,南 北 , 64㎡ ,集中供暖,3000 元/月
合生世界村,整租,通州-马驹桥-合生世界村 ,南 北 , 92㎡ ,集中供暖,3000 元/月
海棠公社,整租,朝阳-朝阳其它-海棠公社 ,南 , 60㎡ ,随时看房,3800 元/月
天通苑北三区,整租,昌平-天通苑-天通苑北三区 ,南 , 97㎡ ,集中供暖 双卫生间 随时看房,3500 元/月
丰西北里,整租,丰台-五里店-丰西北里 ,南 北 , 54㎡ ,集中供暖,3500 元/月
世豪花园,整租,朝阳-十八里店-世豪花园 ,南 , 61㎡ ,集中供暖 随时看房,4000 元/月
首开缇香郡二期,整租,通州-通州其它-首开缇香郡二期 ,南 北 , 143㎡ ,集中供暖 双卫生间,3000 元/月
金科帕提欧,整租,昌平-昌平其它-金科帕提欧 ,南 北 , 53㎡ ,精装 集中供暖,3100 元/月
惠泽家园,整租,门头沟-门头沟其它-惠泽家园 ,南 , 88㎡ ,集中供暖 随时看房,2500 元/月
康静里,整租,朝阳-东坝-康静里 ,南 北 , 57㎡ ,集中供暖 随时看房,3900 元/月
冠雅苑,整租,昌平-北七家-冠雅苑 ,南 北 , 69㎡ ,集中供暖 随时看房,3000 元/月
水月院,整租,通州-万达-水月院 ,南 北 , 60㎡ ,集中供暖 随时看房,2900 元/月
友谊嘉园二期,整租,海淀-海淀北部新区-友谊嘉园二期 ,南 北 , 85㎡ ,精装,5500 元/月
海棠公社,整租,朝阳-朝阳其它-海棠公社 ,西 , 54㎡ ,精装,3800 元/月
广安﹒康馨家园,整租,丰台-青塔-广安﹒康馨家园 ,南 北 , 81㎡ ,月租 集中供暖 押一付一 随时看房,4500 元/月
国瑞熙墅,整租,昌平-北七家-国瑞熙墅 ,南 北 , 76㎡ ,,3000 元/月
泰河园一里一区,整租,亦庄开发区-亦庄开发区其它-泰河园一里一区 ,南 北 , 81㎡ ,集中供暖,4000 元/月
金泰丽湾悦栖山,整租,门头沟-大峪-金泰丽湾悦栖山 ,南 , 72㎡ ,集中供暖 随时看房,2400 元/月
馨港庄园三区,整租,顺义-李桥-馨港庄园三区 ,西南 , 66㎡ ,精装 集中供暖,2700 元/月
安宁里南区,整租,海淀-安宁庄-安宁里南区 ,南 北 , 70㎡ ,集中供暖,4800 元/月
金地格林格林,整租,通州-北关-金地格林格林 ,南 北 , 55㎡ ,集中供暖 随时看房,3500 元/月
仓上小区,整租,顺义-顺义城-仓上小区 ,南 北 , 61㎡ ,集中供暖 随时看房,2100 元/月
广宁村,整租,石景山-苹果园-广宁村 ,南 北 , 59㎡ ,集中供暖 随时看房,3000 元/月
国瑞熙墅,整租,昌平-北七家-国瑞熙墅 ,南 , 74㎡ ,精装 随时看房,3300 元/月
金沟河17号院,整租,海淀-五棵松-金沟河17号院 ,南 北 , 61㎡ ,集中供暖 随时看房,5200 元/月
隆盛园,整租,大兴-天宫院南-隆盛园 ,南 北 , 83㎡ ,集中供暖,2000 元/月
凯盛家园,整租,海淀-海淀北部新区-凯盛家园 ,南 北 , 80㎡ ,集中供暖,4800 元/月
沙河百货宿舍楼,整租,昌平-沙河-沙河百货宿舍楼 ,南 北 , 73㎡ ,精装 集中供暖,2700 元/月
新海北里,整租,亦庄开发区-马驹桥-新海北里 ,南 , 57㎡ ,集中供暖,3000 元/月
长丰园一区,整租,大兴-科技园区-长丰园一区 ,南 北 , 54㎡ ,集中供暖 随时看房,3500 元/月
广安﹒康馨家园,整租,丰台-青塔-广安﹒康馨家园 ,南 北 , 76㎡ ,集中供暖,2200 元/月
长龙苑小区,整租,房山-长阳-长龙苑小区 ,南 北 , 89㎡ ,随时看房,2600 元/月
南厂住宅西区,整租,昌平-南口-南厂住宅西区 ,南 北 , 57㎡ ,集中供暖,1500 元/月
惠泽家园,整租,门头沟-门头沟其它-惠泽家园 ,南 北 , 84㎡ ,精装 集中供暖 随时看房,2600 元/月
金色漫香郡北区,整租,大兴-大兴其它-金色漫香郡北区 ,南 , 58㎡ ,集中供暖,2800 元/月
加州水郡四期,整租,房山-长阳-加州水郡四期 ,南 , 58㎡ ,随时看房,2600 元/月
望都新地,整租,昌平-北七家-望都新地 ,南 北 , 64㎡ ,随时看房,3300 元/月
社会福利院家属楼,整租,海淀-清河-社会福利院家属楼 ,西 北 , 55㎡ ,集中供暖 随时看房,5000 元/月
北湖渠,整租,朝阳-亚运村小营-北湖渠 ,南 北 , 58㎡ ,集中供暖 随时看房,5000 元/月
国瑞熙墅,整租,昌平-北七家-国瑞熙墅 ,南 北 , 74㎡ ,随时看房,3300 元/月
阳光北里,整租,海淀-安宁庄-阳光北里 ,南 , 61㎡ ,集中供暖 随时看房,5200 元/月
将府锦苑,整租,朝阳-朝阳其它-将府锦苑 ,南 , 75㎡ ,精装,6000 元/月
晓月家园,整租,丰台-卢沟桥-晓月家园 ,东 北 , 70㎡ ,,4000 元/月
阳光北里,整租,海淀-安宁庄-阳光北里 ,西南 , 75㎡ ,集中供暖 随时看房,5000 元/月
滨河小区,整租,顺义-顺义城-滨河小区 ,南 北 , 60㎡ ,集中供暖 随时看房,2900 元/月
天翠阳光新城,整租,石景山-城子-天翠阳光新城 ,南 北 , 55㎡ ,集中供暖 随时看房,3000 元/月
中门寺街67号院,整租,门头沟-门头沟其它-中门寺街67号院 ,南 北 , 90㎡ ,集中供暖,2600 元/月
观音景园二期,整租,朝阳-百子湾-观音景园二期 ,南 北 , 96㎡ ,集中供暖 随时看房,5600 元/月
沙河镇南一村,整租,昌平-沙河-沙河镇南一村 ,南 北 , 74㎡ ,,3000 元/月
门头馨村,整租,海淀-西山-门头馨村 ,南 , 60㎡ ,精装 随时看房,4450 元/月
朝阳新城五区,整租,朝阳-东坝-朝阳新城五区 ,南 北 , 88㎡ ,随时看房,5800 元/月
港馨家园东区,整租,顺义-顺义城-港馨家园东区 ,南 北 , 85㎡ ,集中供暖,3000 元/月
龙鼎园,整租,通州-九棵树(家乐福)-龙鼎园 ,南 , 63㎡ ,集中供暖,3500 元/月
南平里,整租,朝阳-首都机场-南平里 ,南 北 , 58㎡ ,集中供暖 随时看房,3100 元/月
逸成东苑,整租,海淀-学院路-逸成东苑 ,东南 , 55㎡ ,集中供暖 随时看房,5600 元/月
鹿海园三里,整租,大兴-大兴其它-鹿海园三里 ,南 , 58㎡ ,集中供暖 随时看房,3000 元/月
张仪村4号院,整租,丰台-青塔-张仪村4号院 ,南 , 60㎡ ,集中供暖 随时看房,3200 元/月
裕龙四区,整租,顺义-顺义城-裕龙四区 ,南 北 , 55㎡ ,集中供暖,2800 元/月
四合巷小区,整租,房山-良乡-四合巷小区 ,南 北 , 65㎡ ,随时看房,2100 元/月
金科帕提欧,整租,昌平-昌平其它-金科帕提欧 ,南 北 , 53㎡ ,精装 集中供暖,3100 元/月
首开缇香郡二期,整租,通州-通州其它-首开缇香郡二期 ,南 北 , 143㎡ ,集中供暖 双卫生间,3000 元/月
滨河楼小区,整租,门头沟-门头沟其它-滨河楼小区 ,南 , 60㎡ ,集中供暖,2000 元/月
三羊里,整租,大兴-亦庄-三羊里 ,南 北 , 60㎡ ,集中供暖 随时看房,3200 元/月
建疗宿舍,整租,石景山-苹果园-建疗宿舍 ,南 北 , 59㎡ ,集中供暖 随时看房,4000 元/月
西营后街,整租,通州-万达-西营后街 ,南 北 , 60㎡ ,集中供暖 随时看房,2600 元/月
海棠公社,整租,朝阳-朝阳其它-海棠公社 ,南 , 60㎡ ,随时看房,3800 元/月
东亚印象台湖,整租,通州-通州其它-东亚印象台湖 ,南 , 71㎡ ,精装 集中供暖 随时看房,3000 元/月
融科香雪兰溪,整租,通州-马驹桥-融科香雪兰溪 ,南 , 72㎡ ,集中供暖 随时看房,2900 元/月
安宁里,整租,海淀-安宁庄-安宁里 ,南 北 , 59㎡ ,集中供暖 随时看房,5000 元/月
碧桂园小区二区,整租,房山-长阳-碧桂园小区二区 ,南 北 , 87㎡ ,,2600 元/月
樱花园一区,整租,顺义-李桥-樱花园一区 ,南 北 , 72㎡ ,集中供暖 随时看房,2600 元/月
保利西山林语,整租,海淀-海淀北部新区-保利西山林语 ,南 北 , 94㎡ ,随时看房,5600 元/月
富力尚悦居,整租,通州-通州其它-富力尚悦居 ,南 , 63㎡ ,集中供暖 随时看房,3500 元/月
天通苑北三区,整租,昌平-天通苑-天通苑北三区 ,南 , 97㎡ ,集中供暖 双卫生间 随时看房,3500 元/月
首开康乃馨城,整租,大兴-枣园-首开康乃馨城 ,南 , 63㎡ ,集中供暖,3300 元/月
金鑫苑,整租,房山-窦店-金鑫苑 ,南 北 , 139㎡ ,双卫生间,2500 元/月
珠江逸景,整租,通州-马驹桥-珠江逸景 ,南 北 , 94㎡ ,集中供暖 随时看房,3100 元/月
城子西街1号院,整租,门头沟-城子-城子西街1号院 ,南 北 , 74㎡ ,随时看房,2200 元/月
汤HOUSE,整租,昌平-小汤山-汤HOUSE ,西 , 71㎡ ,集中供暖 随时看房,2400 元/月
杜家坎小区,整租,丰台-丰台其它-杜家坎小区 ,南 北 , 58㎡ ,,3000 元/月
御园小区,整租,大兴-天宫院南-御园小区 ,南 , 59㎡ ,精装 集中供暖,2300 元/月
石园西区,整租,顺义-顺义城-石园西区 ,南 北 , 63㎡ ,集中供暖 随时看房,2300 元/月
金隅七零九零,整租,通州-临河里-金隅七零九零 ,南 北 , 88㎡ ,精装 集中供暖 随时看房,3300 元/月
丰西北里,整租,丰台-五里店-丰西北里 ,南 北 , 54㎡ ,集中供暖,3500 元/月
世豪花园,整租,朝阳-十八里店-世豪花园 ,南 , 61㎡ ,集中供暖 随时看房,4000 元/月
周庄嘉园6号院,整租,朝阳-十里河-周庄嘉园6号院 ,南 , 57㎡ ,集中供暖,4800 元/月
双桥六号井,整租,朝阳-双桥-双桥六号井 ,南 北 , 55㎡ ,集中供暖 随时看房,3200 元/月
隆恩寺18号院,整租,石景山-石景山其它-隆恩寺18号院 ,南 北 , 58㎡ ,集中供暖 随时看房,3000 元/月
南平里,整租,朝阳-首都机场-南平里 ,东 南 北 , 64㎡ ,集中供暖 随时看房,3200 元/月
腾龙家园三区,整租,房山-阎村-腾龙家园三区 ,南 北 , 139㎡ ,双卫生间,2000 元/月
万和嘉园一区,整租,海淀-海淀北部新区-万和嘉园一区 ,南 北 , 65㎡ ,精装,5000 元/月
汤HOUSE,整租,昌平-小汤山-汤HOUSE ,西 , 71㎡ ,集中供暖 随时看房,2400 元/月
城子西街1号院,整租,门头沟-城子-城子西街1号院 ,南 北 , 74㎡ ,随时看房,2200 元/月
碧桂园小区二区,整租,房山-长阳-碧桂园小区二区 ,南 北 , 87㎡ ,,2600 元/月
隆恩寺18号院,整租,石景山-石景山其它-隆恩寺18号院 ,南 北 , 58㎡ ,集中供暖 随时看房,3000 元/月
双桥六号井,整租,朝阳-双桥-双桥六号井 ,南 北 , 55㎡ ,集中供暖 随时看房,3200 元/月
北街家园六区,整租,昌平-沙河-北街家园六区 ,南 , 85㎡ ,集中供暖 随时看房,3900 元/月
金隅七零九零,整租,通州-临河里-金隅七零九零 ,南 北 , 88㎡ ,精装 集中供暖 随时看房,3300 元/月
杜家坎小区,整租,丰台-丰台其它-杜家坎小区 ,南 北 , 58㎡ ,,3000 元/月
石园西区,整租,顺义-顺义城-石园西区 ,南 北 , 63㎡ ,集中供暖 随时看房,2300 元/月
御园小区,整租,大兴-天宫院南-御园小区 ,南 , 59㎡ ,精装 集中供暖,2300 元/月
周庄嘉园6号院,整租,朝阳-十里河-周庄嘉园6号院 ,南 , 57㎡ ,集中供暖,4800 元/月
朝阳新城六区,整租,朝阳-东坝-朝阳新城六区 ,南 , 85㎡ ,集中供暖 随时看房,5000 元/月
燕翔西里,整租,朝阳-首都机场-燕翔西里 ,南 , 58㎡ ,集中供暖,3000 元/月
体育场路26号院,整租,房山-良乡-体育场路26号院 ,南 北 , 73㎡ ,集中供暖,2300 元/月
滨河楼小区,整租,门头沟-门头沟其它-滨河楼小区 ,南 , 60㎡ ,集中供暖,2000 元/月
三羊里,整租,大兴-亦庄-三羊里 ,南 北 , 60㎡ ,集中供暖 随时看房,3200 元/月
安宁里南区,整租,海淀-安宁庄-安宁里南区 ,南 北 , 70㎡ ,精装 集中供暖,5000 元/月
北京太阳城,整租,昌平-北七家-北京太阳城 ,南 , 64㎡ ,精装 集中供暖 随时看房,3000 元/月
皓月苑,整租,通州-万达-皓月苑 ,南 北 , 56㎡ ,集中供暖 随时看房,3000 元/月
高杨树南里,整租,朝阳-东坝-高杨树南里 ,东 西 , 58㎡ ,集中供暖 随时看房,3900 元/月
名佳花园三区,整租,昌平-北七家-名佳花园三区 ,南 北 , 73㎡ ,随时看房,3600 元/月
观音景园一期,整租,朝阳-百子湾-观音景园一期 ,南 北 , 95㎡ ,精装 集中供暖 随时看房,6000 元/月
新马家园,整租,顺义-马坡-新马家园 ,南 , 65㎡ ,集中供暖 随时看房,2800 元/月
长丰园一区,整租,大兴-科技园区-长丰园一区 ,南 北 , 56㎡ ,集中供暖,3200 元/月
北亚花园,整租,昌平-北七家-北亚花园 ,南 北 , 64㎡ ,精装 集中供暖 随时看房,3200 元/月
同馨家园,整租,丰台-青塔-同馨家园 ,东 西 , 58㎡ ,集中供暖 随时看房,4500 元/月
玉海园五里,整租,海淀-玉泉路-玉海园五里 ,南 , 45㎡ ,集中供暖,4600 元/月
农光东里,整租,朝阳-劲松-农光东里 ,南 , 41㎡ ,近地铁 集中供暖,5700 元/月
石佛营西里小区,整租,朝阳-石佛营-石佛营西里小区 ,南 北 , 58㎡ ,集中供暖 随时看房,5600 元/月
南新园,整租,朝阳-华威桥-南新园 ,南 , 57㎡ ,近地铁 集中供暖,4800 元/月
交林,整租,东城-和平里-交林 ,南 , 39㎡ ,新上 近地铁 集中供暖,5900 元/月
10AM新坐标,整租,朝阳-方庄-10AM新坐标 ,西 , 41㎡ ,新上 近地铁 集中供暖,5000 元/月
观音景园一期,整租,朝阳-百子湾-观音景园一期 ,南 北 , 78㎡ ,精装 集中供暖 随时看房,5500 元/月
