title,houseType,floor,position,area,direction,buildTime,viewNum,time,tags,unitPrice,totalPrice
中区东汇城旁成熟小区实用户型准备加装电梯,4室2厅 , 高楼层(共8层) ,岗前小区 - 荔城中区, 100.91平米 , 东 ,,31人关注,4个月以前发布,VR房源房本满五年随时看房,单价9415元/平米,95万
地铁6号线萝岗保利香雪山 大四房靠万达， 生活便利,4室2厅 , 中楼层(共10层) ,保利香雪山花园 - 科学城, 126平米 , 北 , 2009年建 ,162人关注,一年前发布,近地铁VR房源房本满五年随时看房,单价39683元/平米,500万
逢源大厦 南向安静 通风采光好,4室2厅 , 低楼层(共25层) ,逢源大厦 - 西关, 101平米 , 南 , 2014年建 ,94人关注,11个月以前发布,近地铁VR房源房本满五年随时看房,单价29703元/平米,300万
南向 高层三房 带入户 视野好,3室1厅 , 高楼层(共18层) ,碧桂园凤凰城凤馨苑 - 凤凰城, 100.54平米 , 南 , 2002年建 ,12人关注,7个月以前发布,VR房源房本满五年随时看房,单价22877元/平米,230万
华景新城 邮通小区 安静两房 楼层适中,2室2厅 , 高楼层(共6层) ,邮通小区 - 华景新城, 59.79平米 , 南 , 1998年建 ,90人关注,一年前发布,VR房源房本满五年随时看房,单价48169元/平米,288万
广州富力城 实用小三房 双阳台单边位 望花园,3室2厅 , 低楼层(共17层) ,富力城南区 - 夏茅, 88.62平米 , 南 , 2008年建 ,143人关注,一年前发布,VR房源房本满五年随时看房,单价29114元/平米,258万
保利百合花园 中层东南向三房 安静望花园,3室2厅 , 中楼层(共18层) ,保利百合花园 - 江燕路, 111.18平米 , 东南 , 2004年建 ,52人关注,一年前发布,近地铁VR房源房本满两年随时看房,单价39396元/平米,438万
市桥南 次新小区 电梯两房两厅 有钥匙,2室2厅 , 中楼层(共24层) ,香缤豪庭 - 桥南, 57.56平米 , 南 , 2011年建 ,103人关注,一年前发布,VR房源房本满五年随时看房,单价34052元/平米,196万
王圣堂 总价低 楼层低 石米外墙,3室1厅 , 中楼层(共8层) ,广园西路 - 桂花岗, 63平米 , 东北 ,,216人关注,一年前发布,近地铁VR房源房本满两年随时看房,单价18413元/平米,116万
第三金碧花园 电梯高楼层 视野开阔,3室2厅 , 高楼层(共32层) ,金碧花园第三金碧 - 金碧, 119.75平米 , 南 , 2005年建 ,47人关注,一年前发布,近地铁VR房源房本满五年随时看房,单价40084元/平米,480万
岭南新世界锦云峰 高楼层 视野采光好,3室2厅 , 高楼层(共30层) ,岭南新世界锦云峰 - 嘉禾望岗, 94.06平米 , 北 , 2013年建 ,56人关注,一年前发布,VR房源房本满两年随时看房,单价40932元/平米,385万
地铁口900米 方正实用两房 南北对流,2室1厅 , 高楼层(共12层) ,鸿基花园 - 市桥, 64.2平米 , 东南 , 1999年建 ,226人关注,11个月以前发布,近地铁VR房源房本满两年随时看房,单价23521元/平米,151万
单边位光线充足 望小区花园景观别致,2室2厅 , 低楼层(共18层) ,亚运城媒体南村 - 亚运城, 76.78平米 , 北 , 2010年建 ,73人关注,10个月以前发布,近地铁VR房源房本满两年随时看房,单价25788元/平米,198万
富力金港城 南向 高层 大两房,2室2厅 , 中楼层(共11层) ,富力金港城东区 - 花东镇, 80.15平米 , 南 , 2013年建 ,24人关注,9个月以前发布,VR房源房本满两年随时看房,单价12602元/平米,101万
实用大三房、中低楼层、生活便利、交通方便,3室1厅 , 中楼层(共9层) ,鹤林苑 - 大沙地, 80.1平米 , 东 东南 , 2000年建 ,269人关注,9个月以前发布,近地铁VR房源房本满五年随时看房,单价26842元/平米,215万
此房是属于高层房子，视野开阔。,3室1厅 , 高楼层(共33层) ,金碧花园第二金碧 - 金碧, 81.43平米 , 北 , 2000年建 ,216人关注,9个月以前发布,近地铁VR房源房本满两年随时看房,单价37456元/平米,305万
晓翠苑，厅侧出阳台，小两房，户型方正。,2室1厅 , 高楼层(共15层) ,晓翠苑 - 机场路, 56平米 , 西南 , 1999年建 ,119人关注,9个月以前发布,VR房源房本满五年随时看房,单价25893元/平米,145万
正规2房一厅，精装修，可随时入住。,2室1厅 , 中楼层(共9层) ,五羊小区 - 五羊新城, 50.54平米 , 南 北 , 1986年建 ,149人关注,8个月以前发布,VR房源房本满五年随时看房,单价48477元/平米,245万
山海湾四房东南向单边53个方的大阳台，采光保养好,4室2厅 , 低楼层(共11层) ,亚运城技术官员村 - 亚运城, 162.37平米 , 东南 , 2010年建 ,55人关注,8个月以前发布,VR房源房本满两年随时看房,单价26483元/平米,430万
云苑新村 方正两房 户型通风 阳光充足 配套齐全,2室1厅 , 高楼层(共9层) ,广园云苑新村 - 景泰, 56.92平米 , 北 , 1999年建 ,115人关注,7个月以前发布,VR房源房本满五年随时看房,单价27759元/平米,158万
岭南新世界 2+1大二房 楼层高,2室1厅 , 高楼层(共18层) ,岭南新世界 - 嘉禾望岗, 85.52平米 , 东 , 2008年建 ,53人关注,6个月以前发布,近地铁VR房源房本满五年随时看房,单价42096元/平米,360万
社区管理，楼层好，视野宽阔，采光充足，,2室1厅 , 中楼层(共7层) ,景泰新村 - 景泰, 39.07平米 , 南 , 2008年建 ,72人关注,6个月以前发布,VR房源房本满五年随时看房,单价33274元/平米,130万
美心翠拥华庭一期 4室2厅 295万,4室2厅 , 中楼层(共6层) ,美心翠拥华庭一期 - 番禺客运站, 130.42平米 , 南 , 2004年建 ,7人关注,27天以前发布,VR房源房本满五年,单价22620元/平米,295万
达道路正规三房，安静舒适，看房方便，近公交,3室1厅 , 中楼层(共7层) ,达道路 - 东山口, 91.5平米 , 南 ,,42人关注,6个月以前发布,VR房源房本满五年随时看房,单价40438元/平米,370万
南区花园中间小三房 安静 需要隔开装修,3室2厅 , 低楼层(共17层) ,富力城南区 - 夏茅, 91.74平米 , 东 , 2007年建 ,38人关注,4个月以前发布,VR房源房本满五年随时看房,单价26706元/平米,245万
恒大山水郡 3室2厅 105万,3室2厅 , 低楼层(共26层) ,恒大山水郡 - 中新镇, 87.7平米 , 北 ,,28人关注,1个月以前发布,VR房源房本满两年随时看房,单价11973元/平米,105万
此房源公摊面积少，楼层高视野宽阔，南向采光充足,3室1厅 , 高楼层(共9层) ,名雅轩 - 旧区, 99.51平米 , 东北 , 2002年建 ,4人关注,31天以前发布,VR房源房本满两年随时看房,单价10602元/平米,105.5万
机场路、远景路，腾龙阁，电梯三房，带平台花园,3室1厅 , 低楼层(共14层) ,腾龙阁 - 机场路, 109.67平米 , 北 , 1999年建 ,13人关注,30天以前发布,近地铁VR房源房本满五年随时看房,单价24164元/平米,265万
满五唯一，带空中花园，看房方便，诚意出售,3室2厅 , 高楼层(共8层) ,电信局宿舍(增城) - 新塘南, 85.15平米 , 南 北 ,,18人关注,30天以前发布,VR房源房本满五年随时看房,单价9983元/平米,85万
光华大厦 3室1厅 480万,3室1厅 , 低楼层(共30层) ,光华大厦 - 体育中心, 99.29平米 , 南 , 2000年建 ,13人关注,30天以前发布,近地铁VR房源房本满五年随时看房,单价48344元/平米,480万
南翠苑社区 户型方正 实用两房,2室1厅 , 中楼层(共9层) ,南翠苑 - 昌岗, 68.06平米 , 东 东南 , 1999年建 ,18人关注,29天以前发布,近地铁VR房源房本满五年随时看房,单价29386元/平米,200万
金色华庭 3室2厅 220万,3室2厅 , 高楼层(共7层) ,金色华庭 - 新区, 139.37平米 , 南 , 2005年建 ,3人关注,29天以前发布,近地铁VR房源房本满五年随时看房,单价15786元/平米,220万
换房诚意卖 电梯双阳台南北对流厅出阳台望东风公园,2室2厅 , 中楼层(共8层) ,水荫横路 - 水荫, 68.59平米 , 南 北 ,,50人关注,28天以前发布,近地铁VR房源房本满两年随时看房,单价42281元/平米,290万
房子满五年 业主无抵押 小区近地铁,3室2厅 , 中楼层(共11层) ,华标荔苑 - 太平镇, 135.54平米 , 南 北 ,,10人关注,28天以前发布,近地铁VR房源房本满五年随时看房,单价12322元/平米,167万
逸景翠园 高层望花园 不临街安静 公摊少无抵押,3室2厅 , 高楼层(共12层) ,逸景翠园 - 广州大道南, 74.4平米 , 北 , 2002年建 ,16人关注,26天以前发布,VR房源房本满两年随时看房,单价46371元/平米,345万
雅宝新城亚瑟公馆 3室2厅 145万,3室2厅 , 中楼层(共19层) ,雅宝新城亚瑟公馆 - 狮岭镇, 96.12平米 , 南 , 2012年建 ,5人关注,26天以前发布,VR房源房本满两年随时看房,单价15086元/平米,145万
华景新城 南北向三房 通风采光好 小区安静 户型方正,3室2厅 , 低楼层(共8层) ,邮电科研所宿舍 - 华景新城, 93.5平米 , 南 北 , 1999年建 ,15人关注,23天以前发布,VR房源房本满五年随时看房,单价48129元/平米,450万
锦绣天伦花园 高层带装修三房 视野开阔 出行方便,3室2厅 , 高楼层(共33层) ,锦绣天伦花园 - 新塘北, 99.4平米 , 南 , 2015年建 ,74人关注,一年前发布,VR房源房本满两年随时看房,单价19015元/平米,189万
倚莲半岛 毛坯大四房 价格优惠,4室2厅 , 低楼层(共14层) ,倚莲半岛花园 - 莲花山, 192.93平米 , 南 , 2001年建 ,43人关注,10个月以前发布,VR房源房本满两年随时看房,单价13892元/平米,268万
羊城花园，交通便利，格局方正，视野开阔，环境优雅,4室2厅 , 高楼层(共6层) ,羊城花园 - 东圃, 115平米 , 北 , 2002年建 ,94人关注,7个月以前发布,VR房源房本满五年随时看房,单价27653元/平米,318万
荟翠雅苑，品质小区，大4房平层，居家必选,5室2厅 , 高楼层(共6层) ,荟翠雅苑 - 大岗镇, 181.93平米 , 西南 , 2003年建 ,15人关注,6个月以前发布,VR房源房本满两年随时看房,单价9070元/平米,165万
金碧御水山庄 5室2厅 140万,5室2厅 , 高楼层(共19层) ,金碧御水山庄 - 狮岭镇, 193.26平米 , 西 ,,14人关注,6个月以前发布,VR房源房本满五年随时看房,单价7245元/平米,140万
地铁口巴厘天地望流溪河全明格局业主急于出售,3室2厅 , 低楼层(共17层) ,人盛巴厘天地 - 神岗镇, 108平米 , 东南 , 2012年建 ,15人关注,5个月以前发布,VR房源房本满两年随时看房,单价10000元/平米,108万
新鸿基凯旋门，全新5室2厅3卫，南向望花园,5室2厅 , 低楼层(共24层) ,凯旋门 - 新区, 196.19平米 , 南 , 2007年建 ,25人关注,4个月以前发布,VR房源房本满五年随时看房,单价24110元/平米,473万
金碧御水山庄 环境优美万达城旁边 4A级度假区,4室2厅 , 高楼层(共11层) ,金碧御水山庄 - 狮岭镇, 155.91平米 , 东南 , 2009年建 ,24人关注,4个月以前发布,VR房源房本满五年随时看房,单价8018元/平米,125万
珠光御景壹号高层4房 一线江景 房间全部望江,4室2厅 , 高楼层(共37层) ,珠光御景壹號 - 黄沙, 179.55平米 , 西南 ,,25人关注,4个月以前发布,近地铁VR房源房本满两年随时看房,单价64050元/平米,1150万
西门口 纸行路 复式四房两厅 实用方正,4室2厅 , 低楼层(共3层) ,纸行路 - 西门口, 73.1平米 , 北 ,,104人关注,3个月以前发布,近地铁VR房源房本满五年随时看房,单价36252元/平米,265万
云峰花园 东南朝向 户型方正 装修精致 近地铁站,3室2厅 , 中楼层(共12层) ,云峰花园1期 - 镜湖大道, 127.66平米 , 东南 ,,16人关注,3个月以前发布,近地铁VR房源房本满五年随时看房,单价18409元/平米,235万
房子保养好，中等楼层采光好，格局方正户型好,3室2厅 , 高楼层(共32层) ,越秀岭南雅筑 - 香雪, 117.09平米 , 西南 ,,62人关注,3个月以前发布,VR房源房本满两年随时看房,单价24768元/平米,290万
华侨小學 南北对流方正户型 电梯已经在凑备,3室2厅 , 高楼层(共9层) ,淘金东路 - 淘金, 91.08平米 , 南 , 1992年建 ,88人关注,2个月以前发布,近地铁VR房源房本满五年随时看房,单价42600元/平米,388万
保利西子湾 东南向三房 户型实用 环境好,3室2厅 , 中楼层(共18层) ,保利西子湾 - 金沙洲, 96平米 , 东南 , 2007年建 ,41人关注,2个月以前发布,近地铁VR房源房本满两年随时看房,单价33334元/平米,320万
美林湖畔大三房出售，东南向望花园安静舒适,3室2厅 , 中楼层(共24层) ,美林湖畔花园 - 东圃, 134平米 , 东南 , 2006年建 ,15人关注,2个月以前发布,近地铁VR房源房本满五年随时看房,单价55896元/平米,749万
天誉少见大四房，可满足三代同堂，中高层南北对流,4室2厅 , 中楼层(共55层) ,亚运城天誉 - 亚运城, 184.2平米 , 西南 ,,45人关注,2个月以前发布,近地铁VR房源房本满两年随时看房,单价21607元/平米,398万
此房产权清晰，望高尔夫全景，房子毛坯房 中间楼层,5室2厅 , 低楼层(共23层) ,石楼碧桂园 - 石楼, 535.23平米 , 东南 ,,4人关注,2个月以前发布,VR房源房本满两年随时看房,单价16816元/平米,900万
四房舒适双阳台，户型方正，动静分离,4室2厅 , 中楼层(共7层) ,荔山雅筑 - 神岗镇, 156.13平米 , 南 ,,2人关注,1个月以前发布,VR房源房本满两年随时看房,单价11529元/平米,180万
海滨新区 四层带地下室 自住度假好地方,4室2厅 , 3层 ,东方夏湾拿 - 太平镇, 258.63平米 , 西南 东北 ,,11人关注,1个月以前发布,VR房源房本满五年随时看房,单价11213元/平米,290万
庄士映蝶蓝湾二期 4室2厅 252万,4室2厅 , 中楼层(共19层) ,庄士映蝶蓝湾二期 - 石楼, 124.77平米 , 南 北 ,,10人关注,1个月以前发布,VR房源房本满五年随时看房,单价20198元/平米,252万
星座东单边三面通风4房无遮挡 看楼方便,4室2厅 , 低楼层(共16层) ,广州星河湾星座 - 星河湾, 241.5平米 , 南 , 2001年建 ,20人关注,1个月以前发布,VR房源房本满五年随时看房,单价35114元/平米,848万
保利东江首 府5房2厅3卫 安静 舒适 业主 诚心出售！,5室2厅 , 高楼层(共36层) ,保利东江首府 - 新塘南, 217平米 , 南 北 , 2012年建 ,23人关注,10个月以前发布,VR房源房本满两年,单价19263元/平米,418万
"此房满五唯一装修保养好格局方正,无遮挡采光好",3室2厅 , 高楼层(共20层) ,顺欣花园 - 新塘北, 100.47平米 , 西南 ,,1人关注,28天以前发布,VR房源房本满五年,单价19111元/平米,192万
"过5年唯一, 业主诚心放卖,房型方正,保养不错",2室1厅 , 低楼层(共6层) ,碧桂园凤凰城凤仪苑 - 凤凰城, 78.16平米 , 南 北 , 2002年建 ,4人关注,28天以前发布,VR房源房本满五年,单价19384元/平米,151.5万
沙园路 98平方 实用率超高4房户型,4室2厅 , 中楼层(共7层) ,沙园路（增城） - 荔城富鹏, 97.99平米 , 西 ,,2人关注,27天以前发布,VR房源房本满两年,单价10512元/平米,103万
尚上名筑望园景，房保养得很好，证过两年，不够住换房,2室1厅 , 高楼层(共29层) ,尚上名筑一区 - 亚运城, 77.82平米 , 北 东北 , 2017年建 ,338人关注,一年前发布,VR房源房本满两年随时看房,单价23516元/平米,183万
福景居 南北对流 静望花园 户型方正实用,2室1厅 , 中楼层(共9层) ,福景居 - 赤岗, 42.5平米 , 北 , 1997年建 ,165人关注,一年前发布,VR房源房本满五年随时看房,单价33648元/平米,143万
精装修2房 南向 高层，可以望江，中间位置 安静,2室1厅 , 高楼层(共31层) ,尚上名筑二期 - 亚运城, 84.25平米 , 东南 , 2016年建 ,59人关注,一年前发布,VR房源房本满两年随时看房,单价23383元/平米,197万
此房是顶楼带小阁楼单位 视野开阔 户型少有,2室2厅 , 高楼层(共8层) ,锦绣香江花园紫荆园 - 汉溪, 90.97平米 , 东 , 2004年建 ,139人关注,10个月以前发布,近地铁VR房源房本满五年随时看房,单价37925元/平米,345万
富力金港城东区，南向小三房，视野开阔,3室2厅 , 中楼层(共16层) ,富力金港城东区 - 花东镇, 92.29平米 , 南 , 2013年建 ,62人关注,10个月以前发布,VR房源房本满五年随时看房,单价13653元/平米,126万
东港花园 东向一房一厅 地铁13号500米,1室1厅 , 中楼层(共11层) ,东港花园 - 文冲, 43.09平米 , 东 , 2010年建 ,105人关注,9个月以前发布,近地铁VR房源房本满两年随时看房,单价34347元/平米,148万
佰利山 一期望花园3房 过两年 格局方正,3室2厅 , 低楼层(共29层) ,广州雅居乐花园剑桥郡 - 雅居乐, 109.27平米 , 西北 , 2010年建 ,31人关注,9个月以前发布,近地铁VR房源房本满两年随时看房,单价35234元/平米,385万
隽峰苑 2室2厅 550万,2室2厅 , 低楼层(共32层) ,隽峰苑 - 珠江新城中, 63.82平米 , 北 , 2008年建 ,102人关注,8个月以前发布,近地铁VR房源房本满五年随时看房,单价86180元/平米,550万
芭堤水岸 正规三房 高层采光通风好 诚心出售,3室2厅 , 高楼层(共33层) ,芭堤水岸 - 滨江东, 94.32平米 , 北 , 2007年建 ,28人关注,7个月以前发布,近地铁VR房源房本满五年随时看房,单价60433元/平米,570万
增城区荔城街夏街大道，河边散步空气好,3室2厅 , 中楼层(共9层) ,夏街大道 - 荔城中区, 117.29平米 , 南 , 2010年建 ,40人关注,一年前发布,VR房源房本满五年,单价10232元/平米,120万
钱隆公馆 毛坯 3房2厅 格局方正,3室2厅 , 中楼层(共15层) ,云星钱隆公馆 - 旧城区, 105.76平米 , 东南 ,,6人关注,9个月以前发布,VR房源房本满两年,单价13049元/平米,138万
地铁口 户型方正，雅居乐物业管理，严格安全有保障,5室2厅 , 3层 ,雅居乐小院流溪 - 神岗镇, 237.71平米 , 东南 , 2012年建 ,11人关注,8个月以前发布,VR房源房本满两年,单价11780元/平米,280万
紫泉，南北对流，采光充足，冰点水费，拎包入住,4室2厅 , 中楼层(共6层) ,紫泉翠荔嘉园 - 太平镇, 124.62平米 , 东南 ,,9人关注,7个月以前发布,VR房源房本满五年,单价12037元/平米,150万
合生湖山国际的房子都是南北对流，通风好 采光充足,4室2厅 , 低楼层(共18层) ,合生湖山国际 - 凤凰城, 158.18平米 , 南 , 2008年建 ,24人关注,7个月以前发布,VR房源房本满五年,单价15805元/平米,250万
珠光御景山水城，靓楼层，户型四房二厅,4室2厅 , 高楼层(共18层) ,珠光御景山水城 - 江浦街, 128平米 , 南 ,,1人关注,5个月以前发布,VR房源房本满两年,单价12969元/平米,166万
此房釆光好，格局方正，阳光充足。,3室2厅 , 中楼层(共7层) ,园圃路 - 荔城中区, 128平米 , 东南 ,,10人关注,4个月以前发布,VR房源房本满两年,单价8594元/平米,110万
荔富湖畔 方正三房 满两年 税费低,3室2厅 , 低楼层(共18层) ,荔富湖畔 - 朱村, 114平米 , 南 北 ,,19人关注,3个月以前发布,近地铁VR房源房本满两年,单价14211元/平米,162万
锦绣国际！4房南向！中空大厅！花园80方！,4室2厅 , 低楼层(共32层) ,锦绣御景国际二期 - 荔城西区, 136.02平米 , 南 ,,5人关注,2个月以前发布,VR房源房本满两年,单价21688元/平米,295万
海伦堡花园 实用高层两房 证满两年 保养好 视野开阔,2室1厅 , 高楼层(共18层) ,广州海伦堡 - 沙村, 76.24平米 , 北 , 2012年建 ,34人关注,11个月以前发布,VR房源房本满五年随时看房,单价19282元/平米,147万
精装三房两卫，高层望花园，景观视野开阔，无遮挡。,3室2厅 , 高楼层(共32层) ,锦绣天伦花园 - 新塘北, 115.94平米 , 南 , 2017年建 ,9人关注,10个月以前发布,VR房源房本满五年随时看房,单价19838元/平米,230万
西场电器城旁 格局方正 中层两房,2室1厅 , 中楼层(共7层) ,东风西路 - 东风西, 46.88平米 , 东北 , 1999年建 ,585人关注,一年前发布,VR房源房本满五年随时看房,单价26558元/平米,124.5万
荔港南湾 望江三房 视野开阔,3室2厅 , 中楼层(共34层) ,荔港南湾 - 南岸路, 89.62平米 , 北 , 2008年建 ,188人关注,一年前发布,VR房源房本满两年随时看房,单价39389元/平米,353万
此房满五唯一，没有抵押，看房方便，户型方正,1室1厅 , 低楼层(共7层) ,富丽家园富海居 - 大石, 44.99平米 , 南 , 2004年建 ,283人关注,一年前发布,近地铁VR房源房本满五年随时看房,单价24450元/平米,110万
方正三房，保养得当，采光好，小区配套成熟，交通便利,3室2厅 , 高楼层(共18层) ,龙光峰景华庭 - 科学城, 89.03平米 , 西北 , 2009年建 ,140人关注,一年前发布,VR房源房本满两年随时看房,单价26845元/平米,239万
合和新城二期 温馨两房 业主诚心放售,2室2厅 , 中楼层(共15层) ,合和新城 - 镜湖大道, 93平米 , 东北 , 2011年建 ,54人关注,一年前发布,近地铁VR房源房本满五年随时看房,单价20431元/平米,190万
金碧花园都市广场 电梯高层 装修保养好 南北对流,2室2厅 , 中楼层(共32层) ,金碧花园第一金碧 - 金碧, 78.42平米 , 南 北 , 2005年建 ,40人关注,10个月以前发布,近地铁VR房源房本满五年随时看房,单价37746元/平米,296万
格局方正 安静望花园 采光通风好,2室1厅 , 低楼层(共12层) ,金碧花园第二金碧 - 金碧, 57.4平米 , 西北 , 2000年建 ,130人关注,10个月以前发布,近地铁VR房源房本满五年随时看房,单价38328元/平米,220万
锦绣花园 趣园 东南向望园景3房出售,3室2厅 , 中楼层(共6层) ,锦绣生态园趣园 - 钟村, 93.1平米 , 东南 , 2005年建 ,52人关注,9个月以前发布,VR房源房本满五年随时看房,单价22557元/平米,210万
亚运城媒体北村 电梯精装 实用两房 过五年唯一,2室2厅 , 低楼层(共18层) ,亚运城媒体北村 - 亚运城, 76.92平米 , 北 , 2010年建 ,90人关注,8个月以前发布,VR房源房本满五年随时看房,单价25872元/平米,199万
广州雅居乐花园 一尺山居方正两房,2室2厅 , 低楼层(共11层) ,广州雅居乐花园一尺山居 - 雅居乐, 79平米 , 东北 , 2010年建 ,406人关注,一年前发布,VR房源房本满五年,单价32279元/平米,255万
海印南苑二期 高层三房 电梯装好到四楼,3室1厅 , 高楼层(共9层) ,海印南苑 - 东晓路, 94.13平米 , 东 , 2000年建 ,338人关注,一年前发布,VR房源房本满五年,单价31659元/平米,298万
托斯卡纳 复式三房 精装修 通风采光好,3室2厅 , 高楼层(共12层) ,托斯卡纳(白云区) - 东平, 128.94平米 , 西南 , 2009年建 ,87人关注,一年前发布,VR房源房本满五年,单价29472元/平米,380万
第三金碧 南向望花园 三房带主套,3室2厅 , 低楼层(共32层) ,金碧花园第三金碧 - 金碧, 116.17平米 , 南 , 2005年建 ,48人关注,一年前发布,近地铁VR房源房本满五年,单价41233元/平米,479万
实用两房 户型方正 正南向 安静小区,2室1厅 , 高楼层(共8层) ,穗发花园 - 新港西, 60平米 , 南 , 1999年建 ,365人关注,10个月以前发布,近地铁VR房源房本满两年,单价30834元/平米,185万
富力广场 电梯三房 户型方正 配套成熟 楼龄新,3室1厅 , 低楼层(共25层) ,富力广场D区 - 中山八, 88.89平米 , 北 , 2005年建 ,88人关注,10个月以前发布,近地铁VR房源房本满五年,单价44100元/平米,392万
陶然庭园 精装三房 中高楼层 无遮挡 通风采光好,3室2厅 , 中楼层(共36层) ,华景新城陶然庭园 - 华景新城, 92.95平米 , 南 , 2006年建 ,152人关注,9个月以前发布,VR房源房本满五年,单价57881元/平米,538万
江南雅居 方正两房 管理严格 少有放盘,2室1厅 , 中楼层(共9层) ,江南雅居 - 昌岗, 61.5平米 , 东 , 1997年建 ,217人关注,7个月以前发布,近地铁VR房源房本满五年,单价39025元/平米,240万
信华花园 安静三房望花园 中高楼层 采光好,3室1厅 , 高楼层(共31层) ,华景新城信华花园 - 华景新城, 90.48平米 , 西北 , 2012年建 ,66人关注,6个月以前发布,VR房源房本满五年,单价55261元/平米,500万
大型花园，户型方正，厅出阳台 三房带主套,3室2厅 , 低楼层(共27层) ,翠湖山庄 - 天河公园, 105.95平米 , 西南 , 1999年建 ,50人关注,5个月以前发布,VR房源房本满五年,单价50024元/平米,530万
祈福水城 3室1厅 195万,3室1厅 , 低楼层(共11层) ,祈福水城 - 桥南, 89.3平米 , 东南 , 2008年建 ,24人关注,8天以前发布,VR房源房本满两年随时看房,单价21837元/平米,195万
过二年 无按揭 装修保养好 望花园 视野开阔,1室1厅 , 高楼层(共21层) ,新都盛世名门宏城汇 - 白江, 36.67平米 , 西南 , 2012年建 ,257人关注,一年前发布,近地铁VR房源房本满五年随时看房,单价23180元/平米,85万
紫泉翠荔嘉园 电梯中高层两房 朝向观景好,2室2厅 , 高楼层(共18层) ,紫泉翠荔嘉园 - 太平镇, 71.31平米 , 东北 , 2010年建 ,68人关注,一年前发布,VR房源房本满两年随时看房,单价13323元/平米,95万
新光百德广场 2室1厅 65万,2室1厅 , 中楼层(共16层) ,新光百德广场 - 太平镇, 76.54平米 , 东南 ,,228人关注,一年前发布,近地铁房本满两年随时看房,单价8493元/平米,65万
荔山雅筑 3房2厅 静装修 拎包即可入住,3室2厅 , 中楼层(共6层) ,荔山雅筑 - 神岗镇, 91.78平米 , 东南 , 2017年建 ,55人关注,一年前发布,近地铁VR房源房本满两年随时看房,单价13620元/平米,125万
中高楼层带入户花园实用电梯两房,2室2厅 , 高楼层(共18层) ,紫泉翠荔嘉园 - 太平镇, 80.91平米 , 南 ,,24人关注,10个月以前发布,VR房源房本满两年随时看房,单价13349元/平米,108万
紫泉翠荔嘉园 3室2厅 100万,3室2厅 , 高楼层(共6层) ,紫泉翠荔嘉园 - 太平镇, 76.6平米 , 南 , 2006年建 ,117人关注,10个月以前发布,VR房源房本满五年随时看房,单价13055元/平米,100万
业主诚心出售，钥匙在手，随时看房。,3室2厅 , 中楼层(共26层) ,名城御景绿洲 - 江浦街, 130.16平米 , 东南 , 2011年建 ,40人关注,10个月以前发布,VR房源房本满两年随时看房,单价12754元/平米,166万
恒大山水城 精装两房 楼层好 过五年 税费低,2室2厅 , 高楼层(共18层) ,恒大山水城 - 中新镇, 75.29平米 , 南 北 , 2008年建 ,45人关注,10个月以前发布,VR房源房本满五年随时看房,单价17533元/平米,132万
