title,rentType,position,direction,area,tags,price
中熙香缇湾,合租,宝安区-西乡-中熙香缇湾 ,北 , 14㎡ ,公寓 近地铁 押一付一 随时看房,1494 元/月
万科蛇口公馆,整租,南山区-蛇口-万科蛇口公馆 ,南 , 53㎡ ,精装 随时看房,6400 元/月
寓你同在,整租,宝安区-福永-寓你同在 ,东南 , 25㎡ ,新上 公寓 月租 随时看房,1800 元/月
东门168,整租,罗湖区-螺岭-东门168 ,东南 , 25㎡ ,新上 公寓 月租 近地铁 精装 随时看房,2500 元/月
福田花园,合租,福田区-石厦-福田花园 ,东 , 8㎡ ,公寓 月租 近地铁 精装 随时看房,2030 元/月
向南社区,合租,南山区-南山中心-向南社区 ,东 , 15㎡ ,公寓 独立卫生间 近地铁 精装 随时看房,1900 元/月
御景湾,合租,宝安区-宝安中心-御景湾 ,北 , 10㎡ ,公寓 近地铁 精装,1480 元/月
龙塘小区,合租,福田区-景田-龙塘小区 ,南 , 11㎡ ,公寓 月租 近地铁 精装 押一付一,1610 元/月
时尚名居,整租,福田区-石厦-时尚名居 ,南 , 40㎡ ,近地铁 精装 随时看房,5300 元/月
春华四季园二期,合租,龙华区-民治-春华四季园二期 ,南 , 9㎡ ,公寓 精装 押一付一 随时看房,1230 元/月
万科蛇口公馆,整租,南山区-蛇口-万科蛇口公馆 ,南 , 53㎡ ,精装 随时看房,6800 元/月
新光活力小区,合租,福田区-车公庙-新光活力小区 ,南 , 12㎡ ,公寓 月租 近地铁 精装 押一付一,1950 元/月
万科蛇口公馆,整租,南山区-蛇口-万科蛇口公馆 ,南 , 53㎡ ,精装 随时看房,6400 元/月
留仙苑1期,合租,南山区-西丽-留仙苑1期 ,南 , 8㎡ ,公寓 独立卫生间 近地铁 精装 随时看房,1650 元/月
万科蛇口公馆,整租,南山区-蛇口-万科蛇口公馆 ,南 , 30㎡ ,精装 随时看房,5300 元/月
新天CBC,合租,福田区-石厦-新天CBC ,东南 , 40㎡ ,近地铁 精装 随时看房,5500 元/月
万科蛇口公馆,整租,南山区-蛇口-万科蛇口公馆 ,南 , 53㎡ ,精装 随时看房,6800 元/月
万科蛇口公馆,整租,南山区-蛇口-万科蛇口公馆 ,南 , 53㎡ ,精装 随时看房,7000 元/月
万科蛇口公馆,整租,南山区-蛇口-万科蛇口公馆 ,南 , 53㎡ ,精装 随时看房,6500 元/月
景龙大厦,合租,福田区-景田-景龙大厦 ,南 , 11㎡ ,公寓 月租 近地铁 精装 押一付一,1660 元/月
万科蛇口公馆,整租,南山区-蛇口-万科蛇口公馆 ,南 , 53㎡ ,精装 随时看房,6500 元/月
康乐园,合租,南山区-南山中心-康乐园 ,南 , 10㎡ ,公寓 月租 近地铁 精装 押一付一,1900 元/月
万科蛇口公馆,整租,南山区-蛇口-万科蛇口公馆 ,南 , 53㎡ ,精装 随时看房,6500 元/月
万科蛇口公馆,整租,南山区-蛇口-万科蛇口公馆 ,南 , 53㎡ ,精装 随时看房,6600 元/月
万科蛇口公馆,整租,南山区-蛇口-万科蛇口公馆 ,南 , 53㎡ ,精装 随时看房,6500 元/月
万科蛇口公馆,整租,南山区-蛇口-万科蛇口公馆 ,南 , 53㎡ ,精装 随时看房,6500 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 63㎡ ,近地铁 精装 随时看房,8550 元/月
水木澜山居,整租,福田区-梅林-水木澜山居 ,南 , 89㎡ ,近地铁 精装 随时看房,8800 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 63㎡ ,近地铁 精装 随时看房,8550 元/月
香蜜二村,合租,福田区-景田-香蜜二村 ,北 , 12㎡ ,公寓 独立卫生间 近地铁 精装 随时看房,2200 元/月
名居广场,整租,龙岗区-龙岗中心城-名居广场 ,南 , 74㎡ ,精装 随时看房,4500 元/月
香蜜新村,合租,福田区-景田-香蜜新村 ,南 , 13㎡ ,公寓 月租 近地铁 精装 押一付一,1610 元/月
大中华国际金融中心,整租,福田区-福田中心-大中华国际金融中心 ,南 , 63㎡ ,近地铁 精装 随时看房,7500 元/月
常福楼,合租,宝安区-翻身-常福楼 ,南 , 10㎡ ,公寓 独立卫生间 近地铁 精装 随时看房,1350 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 65㎡ ,近地铁 精装 随时看房,8800 元/月
大陆庄园,合租,南山区-南头-大陆庄园 ,南 , 7㎡ ,公寓 月租 近地铁 精装 独立阳台 押一付一,1610 元/月
龙塘小区,合租,福田区-景田-龙塘小区 ,南 , 11㎡ ,公寓 月租 近地铁 精装 押一付一,1610 元/月
幸福城二期,合租,龙华区-龙华中心-幸福城二期 ,东南 , 15㎡ ,公寓 月租 近地铁 精装 独立阳台,1090 元/月
大中华国际金融中心,整租,福田区-福田中心-大中华国际金融中心 ,南 , 63㎡ ,近地铁 精装 随时看房,7500 元/月
桂芳园五期,合租,龙岗区-布吉大芬-桂芳园五期 ,东南 , 9㎡ ,公寓 近地铁 精装 随时看房,1190 元/月
大中华国际金融中心,整租,福田区-福田中心-大中华国际金融中心 ,南 , 63㎡ ,近地铁 精装 随时看房,7800 元/月
塘水围二区,整租,龙华区-民治-塘水围二区 ,东 东南 南 , 25㎡ ,公寓 月租 近地铁 精装 押一付一 随时看房,1599 元/月
东方欣悦居,整租,福田区-石厦-东方欣悦居 ,南 , 62㎡ ,近地铁 精装 随时看房,8800 元/月
幸福城二期,合租,龙华区-龙华中心-幸福城二期 ,东南 , 15㎡ ,公寓 月租 近地铁 精装 独立阳台,1090 元/月
前海枫叶大厦,整租,南山区-南头-前海枫叶大厦 ,南 , 55㎡ ,近地铁 精装 随时看房,8500 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 63㎡ ,近地铁 精装 随时看房,8835 元/月
万科蛇口公馆,整租,南山区-蛇口-万科蛇口公馆 ,南 , 53㎡ ,精装 随时看房,7500 元/月
嘉葆润金座,整租,福田区-新洲-嘉葆润金座 ,南 , 35㎡ ,近地铁 精装 随时看房,7500 元/月
万科蛇口公馆,整租,南山区-蛇口-万科蛇口公馆 ,南 , 53㎡ ,精装 随时看房,7300 元/月
留仙苑1期,合租,南山区-西丽-留仙苑1期 ,南 , 8㎡ ,公寓 独立卫生间 近地铁 精装 随时看房,1650 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 65㎡ ,近地铁 精装 随时看房,9000 元/月
春华四季园二期,合租,龙华区-民治-春华四季园二期 ,南 , 9㎡ ,公寓 精装 押一付一 随时看房,1230 元/月
万科蛇口公馆,整租,南山区-蛇口-万科蛇口公馆 ,南 , 53㎡ ,精装 随时看房,7500 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 65㎡ ,近地铁 精装 随时看房,8500 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 65㎡ ,近地铁 精装 随时看房,8800 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 65㎡ ,近地铁 精装 随时看房,8500 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 65㎡ ,近地铁 精装 随时看房,8800 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 63㎡ ,近地铁 精装 随时看房,8550 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 63㎡ ,近地铁 精装 随时看房,8999 元/月
新光活力小区,合租,福田区-车公庙-新光活力小区 ,南 , 12㎡ ,公寓 月租 近地铁 精装 押一付一,1950 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 63㎡ ,近地铁 精装 随时看房,8740 元/月
南海明珠,合租,南山区-南山中心-南海明珠 ,西 , 15㎡ ,公寓 独立卫生间 月租 近地铁 精装 随时看房,1800 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 63㎡ ,近地铁 精装 随时看房,8500 元/月
创业花园,整租,龙华区-红山-创业花园 ,西南 , 13㎡ ,公寓 月租 近地铁 精装 随时看房,1680 元/月
万科蛇口公馆,整租,南山区-蛇口-万科蛇口公馆 ,南 , 128㎡ ,精装 双卫生间 随时看房,12500 元/月
大陆庄园,合租,南山区-南头-大陆庄园 ,南 , 10㎡ ,公寓 月租 近地铁 精装 押一付一,1610 元/月
田贝花园,整租,罗湖区-洪湖-田贝花园 ,西北 , 20㎡ ,公寓 月租 近地铁 精装 押一付一 随时看房,2200 元/月
新中苑,合租,福田区-新洲-新中苑 ,南 , 11㎡ ,公寓 月租 近地铁 精装 押一付一,1850 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 90㎡ ,近地铁 精装 随时看房,12500 元/月
景龙大厦,合租,福田区-景田-景龙大厦 ,南 , 11㎡ ,公寓 月租 近地铁 精装 押一付一,1660 元/月
龙光玖钻,整租,龙华区-红山-龙光玖钻 ,南 , 116㎡ ,近地铁 精装 双卫生间 随时看房,8500 元/月
大陆庄园,合租,南山区-南头-大陆庄园 ,南 , 7㎡ ,公寓 月租 近地铁 精装 独立阳台 押一付一,1610 元/月
京基滨河时代,整租,福田区-上下沙-京基滨河时代 ,南 , 66㎡ ,近地铁 精装 随时看房,11500 元/月
常福楼,合租,宝安区-翻身-常福楼 ,南 , 10㎡ ,公寓 独立卫生间 近地铁 精装 随时看房,1350 元/月
龙光玖钻,整租,龙华区-红山-龙光玖钻 ,南 , 98㎡ ,近地铁 精装 双卫生间 随时看房,7500 元/月
龙光玖钻,整租,龙华区-红山-龙光玖钻 ,南 , 116㎡ ,近地铁 精装 双卫生间 随时看房,8500 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 75㎡ ,近地铁 精装 随时看房,10500 元/月
龙光玖钻,整租,龙华区-红山-龙光玖钻 ,南 , 97㎡ ,近地铁 精装 随时看房,7600 元/月
金海湾花园,整租,福田区-上下沙-金海湾花园 ,南 , 117㎡ ,近地铁 精装 双卫生间 随时看房,10800 元/月
香蜜新村,合租,福田区-景田-香蜜新村 ,南 , 13㎡ ,公寓 月租 近地铁 精装 押一付一,1610 元/月
龙光玖钻,整租,龙华区-红山-龙光玖钻 ,南 , 98㎡ ,近地铁 精装 双卫生间 随时看房,7500 元/月
康乐园,合租,南山区-南山中心-康乐园 ,南 , 10㎡ ,公寓 月租 近地铁 精装 押一付一,1900 元/月
国都高尔夫花园二期,整租,福田区-车公庙-国都高尔夫花园二期 ,南 , 141㎡ ,近地铁 精装 双卫生间 随时看房,15000 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 65㎡ ,近地铁 精装 随时看房,9500 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 75㎡ ,近地铁 精装 随时看房,11000 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 62㎡ ,近地铁 精装 随时看房,9500 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 63㎡ ,近地铁 精装 随时看房,9300 元/月
新天CBC,整租,福田区-石厦-新天CBC ,南 , 63㎡ ,近地铁 精装 随时看房,9500 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 90㎡ ,近地铁 精装 随时看房,11875 元/月
半岛花园A区,合租,南山区-蛇口-半岛花园A区 ,东 , 14㎡ ,公寓 月租 近地铁 精装,1750 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 65㎡ ,近地铁 精装 随时看房,9500 元/月
香蜜二村,合租,福田区-景田-香蜜二村 ,北 , 12㎡ ,公寓 独立卫生间 近地铁 精装 随时看房,2200 元/月
龙光玖钻,整租,龙华区-红山-龙光玖钻 ,南 , 115㎡ ,近地铁 精装 双卫生间 随时看房,8500 元/月
向南社区,合租,南山区-南山中心-向南社区 ,南 , 18㎡ ,公寓 独立卫生间 近地铁 精装 独立阳台 随时看房,2400 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 90㎡ ,近地铁 精装 随时看房,12500 元/月
丽晶国际,合租,宝安区-宝安中心-丽晶国际 ,西北 , 9㎡ ,公寓 月租 近地铁 精装,1615 元/月
金海丽名居,合租,福田区-沙尾-金海丽名居 ,南 , 13㎡ ,公寓 独立卫生间 近地铁 精装 随时看房,1700 元/月
莱蒙水榭春天三期,合租,龙华区-红山-莱蒙水榭春天三期 ,东南 , 17㎡ ,公寓 月租 近地铁 精装,1390 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 73㎡ ,近地铁 精装 随时看房,11300 元/月
新洲苑,合租,福田区-新洲-新洲苑 ,南 , 25㎡ ,公寓 近地铁 独立阳台 随时看房,2184 元/月
龙光玖钻,整租,龙华区-红山-龙光玖钻 ,南 , 98㎡ ,精装 双卫生间 随时看房,8200 元/月
丽湖花园二期,合租,龙岗区-布吉水径-丽湖花园二期 ,南 , 8㎡ ,公寓 月租 近地铁 精装 独立阳台 随时看房,1190 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 90㎡ ,近地铁 精装 随时看房,12500 元/月
怡康家园,整租,龙岗区-布吉大芬-怡康家园 ,东南 , 28㎡ ,公寓 近地铁 精装 随时看房,2560 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 90㎡ ,近地铁 精装 随时看房,12350 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 90㎡ ,近地铁 精装 随时看房,11875 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 65㎡ ,近地铁 精装 随时看房,9500 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 90㎡ ,近地铁 精装 随时看房,12500 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 90㎡ ,近地铁 精装 随时看房,12500 元/月
东乐花园,合租,罗湖区-百仕达-东乐花园 ,东 , 7㎡ ,公寓 月租 近地铁 精装 随时看房,1430 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 65㎡ ,近地铁 精装 随时看房,9500 元/月
特发和平里二期,合租,龙华区-上塘-特发和平里二期 ,西 , 5㎡ ,公寓 月租 近地铁 精装 随时看房,1230 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 90㎡ ,近地铁 精装 双卫生间 随时看房,12000 元/月
龙光玖钻,整租,龙华区-红山-龙光玖钻 ,南 , 97㎡ ,近地铁 精装 双卫生间 随时看房,8200 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 65㎡ ,近地铁 精装 随时看房,9500 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 65㎡ ,近地铁 精装 随时看房,9500 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 65㎡ ,近地铁 精装 随时看房,9500 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 90㎡ ,近地铁 精装 双卫生间 随时看房,11800 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 90㎡ ,近地铁 精装 随时看房,11800 元/月
西岸观邸,合租,宝安区-宝安中心-西岸观邸 ,东 , 7㎡ ,公寓 月租 近地铁 随时看房,1860 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 90㎡ ,近地铁 精装 随时看房,12500 元/月
拾悦城,合租,宝安区-沙井-拾悦城 ,南 , 12㎡ ,公寓 月租 精装 独立阳台 随时看房,1490 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 90㎡ ,近地铁 精装 随时看房,12500 元/月
万科天誉二期,合租,龙岗区-龙岗中心城-万科天誉二期 ,北 , 10㎡ ,公寓 月租 近地铁 精装 随时看房,1160 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 90㎡ ,近地铁 精装 双卫生间 随时看房,12000 元/月
东泉新村,整租,龙华区-红山-东泉新村 ,东南 , 30㎡ ,公寓 月租 精装 随时看房,1580 元/月
新景苑,合租,福田区-景田-新景苑 ,南 , 7㎡ ,公寓 近地铁 精装 押一付一 随时看房,1673 元/月
金地花园,合租,福田区-上下沙-金地花园 ,东南 , 15㎡ ,公寓 近地铁 精装 押一付一 随时看房,2050 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 90㎡ ,近地铁 精装 随时看房,12500 元/月
园岭新村,合租,福田区-园岭-园岭新村 ,东南 , 13㎡ ,公寓 月租 近地铁 精装 随时看房,1860 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 90㎡ ,近地铁 精装 随时看房,12500 元/月
共和花园,整租,龙华区-龙华中心-共和花园 ,东南 , 20㎡ ,公寓 月租 精装 随时看房,1380 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 65㎡ ,近地铁 精装 随时看房,9500 元/月
金地草莓社区（清湖店）,整租,龙华区-龙华中心-金地草莓社区（清湖店） ,东 , 30㎡ ,公寓 月租 精装 随时看房,1300 元/月
石厦花园,整租,福田区-石厦-石厦花园 ,南 , 65㎡ ,近地铁 精装 随时看房,9500 元/月
福兴花园,整租,福田区-梅林-福兴花园 ,南 , 81㎡ ,近地铁 精装 随时看房,7500 元/月
宏发嘉域,整租,光明区-公明-宏发嘉域 ,南 , 55㎡ ,官方核验,2200 元/月
水云间雅居,整租,盐田区-梅沙-水云间雅居 ,东南 , 53㎡ ,官方核验,3100 元/月
奥园峯荟,整租,光明区-公明-奥园峯荟 ,南 , 55㎡ ,官方核验 随时看房,2500 元/月
集悦城红花岭,整租,南山区-西丽-集悦城红花岭 ,西 , 25㎡ ,公寓 月租 精装 押一付一 随时看房,2100 元/月
水云间雅居,整租,盐田区-梅沙-水云间雅居 ,东南 , 54㎡ ,官方核验,3000 元/月
龙光玖云著,整租,坪山区-坪山-龙光玖云著 ,东南 , 51㎡ ,公寓 精装 随时看房,2400 元/月
徽王府,整租,龙岗区-龙岗中心城-徽王府 ,北 , 116㎡ ,官方核验 随时看房,1100 元/月
名都大厦,整租,罗湖区-螺岭-名都大厦 ,南 , 85㎡ ,官方核验 近地铁,2000 元/月
湖北宝丰花园,整租,福田区-新洲-湖北宝丰花园 ,南 , 89㎡ ,官方核验 近地铁,1966 元/月
园岭新村,整租,福田区-园岭-园岭新村 ,南 , 10㎡ ,官方核验 近地铁 随时看房,1600 元/月
金地花园,整租,福田区-上下沙-金地花园 ,东南 , 127㎡ ,官方核验 近地铁,1800 元/月
美晨苑,整租,福田区-皇岗-美晨苑 ,南 , 9㎡ ,官方核验 近地铁,2000 元/月
桂芳园四期,合租,龙岗区-布吉大芬-桂芳园四期 ,西南 北 , 71㎡ ,官方核验 近地铁,1500 元/月
集悦城荔山公寓,整租,南山区-蛇口-集悦城荔山公寓 ,东 , 18㎡ ,公寓 月租 精装 随时看房,2100 元/月
商住楼,整租,龙岗区-大运新城-商住楼 ,东北 , 29㎡ ,官方核验 近地铁,1200 元/月
我们家大益家,整租,宝安区-西乡-我们家大益家 ,东南 , 25㎡ ,公寓 月租 精装 押一付一 随时看房,1719 元/月
碧涛苑,整租,宝安区-新安-碧涛苑 ,东南 , 20㎡ ,官方核验 近地铁,1800 元/月
金地草莓社区（清湖店）,整租,龙华区-龙华中心-金地草莓社区（清湖店） ,北 , 20㎡ ,公寓 月租 精装 随时看房,1300 元/月
景新花园,整租,福田区-景田-景新花园 ,南 北 , 15㎡ ,官方核验 近地铁,2050 元/月
集悦城红花岭,整租,南山区-西丽-集悦城红花岭 ,西南 , 21㎡ ,公寓 月租 精装 押一付一 随时看房,2270 元/月
集悦城荔山公寓,整租,南山区-蛇口-集悦城荔山公寓 ,东 , 20㎡ ,公寓 月租 精装 随时看房,2100 元/月
集悦城红花岭,整租,南山区-西丽-集悦城红花岭 ,南 , 30㎡ ,公寓 精装 押一付一 随时看房,2250 元/月
红岗西村,整租,罗湖区-银湖-红岗西村 ,南 北 , 76㎡ ,官方核验 近地铁,2000 元/月
集悦城红花岭,整租,南山区-西丽-集悦城红花岭 ,东南 , 20㎡ ,公寓 精装 押一付一 随时看房,1980 元/月
天海花园,合租,南山区-后海-天海花园 ,南 , 109㎡ ,官方核验 近地铁,2150 元/月
集悦城红花岭,整租,南山区-西丽-集悦城红花岭 ,南 , 22㎡ ,公寓 月租 精装 押一付一 随时看房,1900 元/月
景西大厦,整租,福田区-景田-景西大厦 ,东南 , 10㎡ ,官方核验 近地铁,1910 元/月
集悦城红花岭,整租,南山区-西丽-集悦城红花岭 ,南 , 30㎡ ,公寓 精装 押一付一 随时看房,2250 元/月
福中福花园二期,合租,宝安区-西乡-福中福花园二期 ,东南 , 35㎡ ,官方核验 近地铁 精装,1800 元/月
世界花园,整租,南山区-华侨城-世界花园 ,南 , 15㎡ ,官方核验 近地铁 双卫生间,2000 元/月
龙辉花园,合租,南山区-西丽-龙辉花园 ,南 , 12㎡ ,官方核验 近地铁,1800 元/月
新景苑,合租,福田区-景田-新景苑 ,南 , 8㎡ ,官方核验 近地铁,1600 元/月
翡翠公寓,整租,罗湖区-翠竹-翡翠公寓 ,南 , 34㎡ ,官方核验 近地铁,2500 元/月
龙辉小区,整租,龙华区-龙华中心-龙辉小区 ,西南 , 20㎡ ,公寓 月租 精装 随时看房,1180 元/月
兴华花园,整租,宝安区-西乡-兴华花园 ,东南 , 30㎡ ,官方核验 近地铁 随时看房,1900 元/月
集悦城荔山公寓,整租,南山区-蛇口-集悦城荔山公寓 ,西南 西 , 20㎡ ,公寓 月租 精装 随时看房,2400 元/月
万象新天,合租,宝安区-西乡-万象新天 ,东南 , 6㎡ ,官方核验 近地铁 精装,1300 元/月
公路局大院,整租,罗湖区-翠竹-公路局大院 ,南 , 25㎡ ,官方核验 近地铁,2180 元/月
南景苑,整租,南山区-南头-南景苑 ,东南 , 15㎡ ,官方核验 近地铁,2000 元/月
海湾明珠,合租,宝安区-西乡-海湾明珠 ,南 , 211㎡ ,官方核验 近地铁,1850 元/月
华丽东村,整租,罗湖区-黄贝岭-华丽东村 ,南 , 21㎡ ,官方核验 近地铁 随时看房,2300 元/月
碧湖花园,整租,罗湖区-洪湖-碧湖花园 ,南 , 14㎡ ,官方核验 近地铁,2200 元/月
粤鹏大厦,整租,罗湖区-春风路-粤鹏大厦 ,西南 , 12㎡ ,官方核验 近地铁 随时看房,1800 元/月
金地草莓社区（清湖店）,整租,龙华区-龙华中心-金地草莓社区（清湖店） ,东南 , 28㎡ ,公寓 月租 精装 随时看房,1499 元/月
建设集团宿舍,整租,罗湖区-地王-建设集团宿舍 ,东南 , 20㎡ ,官方核验 近地铁,2000 元/月
金地草莓社区（清湖店）,整租,龙华区-龙华中心-金地草莓社区（清湖店） ,东 , 30㎡ ,公寓 月租 精装 随时看房,1300 元/月
万科四季花城二期,整租,龙岗区-坂田-万科四季花城二期 ,南 , 15㎡ ,官方核验 近地铁,1600 元/月
集悦城红花岭,整租,南山区-西丽-集悦城红花岭 ,西 , 25㎡ ,公寓 月租 精装 押一付一 随时看房,2100 元/月
深南花园,整租,南山区-科技园-深南花园 ,东 东南 南 , 15㎡ ,官方核验 近地铁 随时看房,2200 元/月
我们家大益家,整租,宝安区-西乡-我们家大益家 ,东南 , 25㎡ ,公寓 月租 精装 押一付一 随时看房,1719 元/月
集悦城红花岭,整租,南山区-西丽-集悦城红花岭 ,西南 , 21㎡ ,公寓 月租 精装 押一付一 随时看房,2270 元/月
濠景时代,整租,宝安区-沙井-濠景时代 , 南 , 45㎡ ,公寓 月租 精装 随时看房,1880 元/月
景新花园,整租,福田区-景田-景新花园 ,南 北 , 15㎡ ,官方核验 近地铁,2050 元/月
集悦城荔山公寓,整租,南山区-蛇口-集悦城荔山公寓 ,东 , 20㎡ ,公寓 月租 精装 随时看房,2100 元/月
红岗西村,整租,罗湖区-银湖-红岗西村 ,南 北 , 76㎡ ,官方核验 近地铁,2000 元/月
我们家大益家,整租,宝安区-西乡-我们家大益家 ,东南 , 22㎡ ,公寓 月租 精装 随时看房,1656 元/月
世界花园,整租,南山区-华侨城-世界花园 ,南 , 15㎡ ,官方核验 近地铁 双卫生间,2000 元/月
阳光棕榈园一期,合租,南山区-前海-阳光棕榈园一期 ,北 , 10㎡ ,新上 公寓 月租 近地铁 精装 随时看房,2430 元/月
福中福花园二期,合租,宝安区-西乡-福中福花园二期 ,东南 , 35㎡ ,官方核验 近地铁 精装,1800 元/月
银通金秀小区,整租,罗湖区-黄贝岭-银通金秀小区 ,东南 , 28㎡ ,官方核验 近地铁,2000 元/月
龙辉花园,合租,南山区-西丽-龙辉花园 ,南 , 12㎡ ,官方核验 近地铁,1800 元/月
锦荟PARK,整租,龙岗区-横岗-锦荟PARK ,北 , 129㎡ ,官方核验 近地铁 随时看房,1600 元/月
龙电B区,整租,南山区-蛇口-龙电B区 ,东南 , 10㎡ ,官方核验 近地铁 随时看房,2290 元/月
信义嘉御山五期,合租,龙岗区-坂田-信义嘉御山五期 ,南 , 9㎡ ,公寓 精装 押一付一 随时看房,1230 元/月
翡翠园,整租,罗湖区-布心-翡翠园 ,北 , 75㎡ ,官方核验 近地铁,1500 元/月
