title,houseType,floor,position,area,direction,buildTime,viewNum,time,tags,unitPrice,totalPrice
此房 一手动迁 满五唯一，税少，诚心出售,1室1厅 , 低楼层(共6层) ,万馨佳园 - 川沙, 54.89平米 , 南 , 2005年建 ,6人关注,2个月以前发布,VR房源房本满五年,单价44635元/平米,245万
蝴蝶户型，三房精装，双落地阳台，房东诚心出售.,3室2厅 , 低楼层(共11层) ,金钻苑南区 - 曹路, 127.73平米 , 南 北 , 2009年建 ,53人关注,5个月以前发布,近地铁VR房源房本满五年随时看房,单价37423元/平米,478万
真如副规划地段 岚皋路地铁7号线 小户型一房,1室1厅 , 中楼层(共5层) ,府村苑 - 真如, 38.34平米 , 南 , 1995年建 ,38人关注,一年前发布,VR房源随时看房,单价53730元/平米,206万
新德五村两房朝南，全明户型，房型方正，业主诚意出售,2室1厅 , 高楼层(共6层) ,新德五村 - 川沙, 68.99平米 , 南 , 1994年建 ,47人关注,5个月以前发布,VR房源随时看房,单价32614元/平米,225万
满五唯一，中间楼层，业主诚心出售，看房有钥匙,2室1厅 , 中楼层(共6层) ,育新新村 - 惠南, 53.31平米 , 南 , 1984年建 ,68人关注,4个月以前发布,近地铁VR房源随时看房,单价24011元/平米,128万
荡湾新村小两房，新装修的，中间楼层，看房有钥匙,2室1厅 , 中楼层(共5层) ,荡湾新村 - 惠南, 53.26平米 , 南 , 1986年建 ,119人关注,3个月以前发布,VR房源随时看房,单价24409元/平米,130万
国家会展 徐泾地铁站诸光路地铁站小区环境好有钥匙,2室1厅 , 低楼层(共14层) ,玉兰清苑 - 徐泾, 69平米 , 南 , 2012年建 ,54人关注,3个月以前发布,近地铁VR房源随时看房,单价44783元/平米,309万
桃源二村，近16号线地铁口，诚心出售,2室1厅 , 中楼层(共6层) ,桃源二村 - 惠南, 69平米 , 南 ,,141人关注,3个月以前发布,近地铁VR房源随时看房,单价21740元/平米,150万
新出房源 南北通透 中楼层 价格便宜,3室1厅 , 中楼层(共10层) ,九龙仓玺园 - 新江湾城, 173.99平米 , 南 北 , 2012年建 ,90人关注,2个月以前发布,近地铁VR房源随时看房,单价83339元/平米,1450万
小区中间楼层，南北通户型，采光好位置好,2室1厅 , 中楼层(共6层) ,银凤小区 - 川沙, 74.87平米 , 南 , 1994年建 ,8人关注,2个月以前发布,VR房源随时看房,单价32991元/平米,247万
心圆东苑 1室1厅 273万,1室1厅 , 中楼层(共15层) ,心圆东苑 - 川沙, 58.97平米 , 南 , 2012年建 ,12人关注,1个月以前发布,VR房源随时看房,单价46295元/平米,273万
店长推荐，两室简装，满五，房东诚心出售,2室1厅 , 中楼层(共5层) ,荡湾新村 - 惠南, 57.9平米 , 南 北 , 1987年建 ,22人关注,1个月以前发布,VR房源随时看房,单价23835元/平米,138万
带车位 高区全南两房 看房方便 业主诚意出售,2室2厅 , 高楼层(共25层) ,远中风华园(公寓) - 南京西路, 129.36平米 , 南 , 2006年建 ,76人关注,一年前发布,VR房源房本满两年随时看房,单价110545元/平米,1430万
东湖路上俯瞰淮海中路洋房景观，一南一北，厅朝南,2室2厅 , 高楼层(共31层) ,嘉丽苑(徐汇) - 衡山路, 120.89平米 , 南 , 1997年建 ,244人关注,一年前发布,VR房源房本满五年随时看房,单价119117元/平米,1440万
高区+稀售户型+大平层+全明+三轨交汇+新天地旁,4室2厅 , 中楼层(共40层) ,老西门新苑 - 老西门, 288.3平米 , 南 , 2006年建 ,159人关注,8个月以前发布,近地铁VR房源房本满五年随时看房,单价79779元/平米,2300万
约8米宽的客厅+满2年+双车位+无遮挡采光全明+看房方便,4室2厅 , 中楼层(共5层) ,绿城上海御园 - 金桥, 181.15平米 , 南 , 2015年建 ,234人关注,8个月以前发布,近地铁VR房源房本满两年随时看房,单价78389元/平米,1420万
店长力推+一梯两户+全南俩房+低总价+业主诚售看房随时,2室1厅 , 高楼层(共7层) ,长宁路225弄 - 曹家渡, 69.51平米 , 南 , 1996年建 ,26人关注,3个月以前发布,近地铁VR房源房本满五年随时看房,单价75673元/平米,526万
"文化新村,房子南北通透，房东诚意出售。",2室2厅 , 低楼层(共6层) ,文化新村(惠南) - 惠南, 89.15平米 , 南 北 , 1994年建 ,58人关注,2个月以前发布,VR房源,单价23220元/平米,207万
急卖，价格可谈，vlp房源，必看好房。,2室1厅 , 高楼层(共6层) ,新德三村 - 川沙, 60.78平米 , 南 , 1993年建 ,49人关注,1个月以前发布,VR房源,单价34551元/平米,210万
南北两房全明户型采光充足 近上海南站地铁站 诚售。,2室1厅 , 低楼层(共6层) ,长虹坊 - 康健, 68.03平米 , 南 , 1991年建 ,4人关注,1个月以前发布,VR房源,单价68794元/平米,468万
新德三村总价低，小户型，诚心出售，好房子好漂亮,1室1厅 , 高楼层(共6层) ,新德三村 - 川沙, 45.65平米 , 南 , 1994年建 ,76人关注,8个月以前发布,VR房源,单价33735元/平米,154万
钥匙已收 满五唯一 3房全明户型 诚意出售,3室2厅 , 29层 ,三和花园 - 曹家渡, 105.12平米 , 西南 ,,22人关注,29天以前发布,近地铁VR房源房本满五年随时看房,单价80860元/平米,850万
高品质独栋 挑空客厅 全套房 全朝南户型 带私家泳池,5室3厅 , 2层 ,居礼别墅 - 徐泾, 280.73平米 , 南 , 2003年建 ,288人关注,一年前发布,VR房源房本满五年,单价70531元/平米,1980万
"浦江丽都，两房电梯,房型方正，南北通户型",2室2厅 , 中楼层(共6层) ,浦江丽都 - 浦江, 71.82平米 , 南 , 2008年建 ,113人关注,4个月以前发布,近地铁VR房源房本满五年,单价32025元/平米,230万
05年次新房 南北通 四楼 满五唯一 出门园西 诚售,2室2厅 , 中楼层(共6层) ,万馨佳园 - 川沙, 74.16平米 , 南 , 2005年建 ,56人关注,1个月以前发布,VR房源房本满五年,单价44499元/平米,330万
楼层高采光充足，视野开阔，通风性能佳，普通住房税少,1室1厅 , 高楼层(共6层) ,安顺路231弄 - 新华路, 32.26平米 , 南 , 1979年建 ,188人关注,一年前发布,近地铁VR房源房本满五年,单价54867元/平米,177万
1999年 中楼层南北通两房，精装修，看房提前预约,2室1厅 , 高楼层(共6层) ,瞿溪路937弄 - 五里桥, 49.21平米 , 南 北 , 1999年建 ,93人关注,5个月以前发布,近地铁VR房源,单价70718元/平米,348万
包车库！总价低！接受置换！提前交房！有钥匙！优选！,4室2厅 , 低楼层(共17层) ,嘉誉湾 - 新江湾城, 195.02平米 , 南 , 2015年建 ,270人关注,一年前发布,近地铁VR房源房本满两年随时看房,单价83069元/平米,1620万
上郡仅有8套此户型，5年才出来一套，带产权车位,1室1厅 , 低楼层(共12层) ,九歌上郡 - 静安新城, 59.92平米 , 南 , 2006年建 ,91人关注,8个月以前发布,近地铁VR房源房本满两年随时看房,单价78772元/平米,472万
全明户型，三开间朝南，南北双阳台的通透，一梯一户哦,3室2厅 , 低楼层(共14层) ,保利叶之林(一期) - 上大, 120.94平米 , 南 , 2014年建 ,41人关注,8个月以前发布,VR房源房本满两年随时看房,单价52919元/平米,640万
视野宽阔，采光充足，交通便利，配套齐全,3室0厅 , 高楼层(共6层) ,上钢七村 - 世博, 66.41平米 , 南 , 1983年建 ,60人关注,8个月以前发布,近地铁VR房源房本满五年随时看房,单价54661元/平米,363万
近小区花园位置 满五唯一 户型正气,2室2厅 , 中楼层(共6层) ,康泰新城 - 大华, 88.38平米 , 南 北 , 2002年建 ,107人关注,8个月以前发布,VR房源房本满五年随时看房,单价52048元/平米,460万
2002年电梯两房，户型好，采光好，近地铁，产权清晰,2室2厅 , 低楼层(共11层) ,远景佳苑二期 - 大华, 95.11平米 , 南 , 2004年建 ,194人关注,6个月以前发布,近地铁VR房源房本满两年随时看房,单价56251元/平米,535万
精装两房，楼层好，采光足，一手动迁税费少,2室1厅 , 高楼层(共15层) ,绿地新江桥城二期 - 江桥, 77.88平米 , 南 , 2011年建 ,103人关注,6个月以前发布,VR房源房本满五年随时看房,单价41475元/平米,323万
仁恒三期 满五年唯一 带产权车位 税少,3室2厅 , 低楼层(共31层) ,仁恒河滨花园 - 天山, 184.58平米 , 西南 , 2006年建 ,18人关注,5个月以前发布,近地铁VR房源房本满五年随时看房,单价89826元/平米,1658万
近三林印象城，11号地铁沿线，电梯房景观楼层，满五年,2室2厅 , 中楼层(共18层) ,杉林新月环林东路875弄 - 三林, 83.37平米 , 南 , 2006年建 ,121人关注,9个月以前发布,VR房源房本满五年随时看房,单价54816元/平米,457万
此房满五唯一免征个税，南北户型，交通方便，配套成熟,2室1厅 , 高楼层(共6层) ,天极盛宅花园 - 顾村, 56.02平米 , 南 北 , 1995年建 ,78人关注,5个月以前发布,VR房源,单价31775元/平米,178万
低总价大三房+三开间朝南+格局方正南北通复旦教授为邻,3室2厅 , 低楼层(共16层) ,红旗教师公寓 - 徐家汇, 128.77平米 , 南 , 1998年建 ,88人关注,5个月以前发布,近地铁VR房源房本满五年随时看房,单价67563元/平米,870万
近地铁，中间楼层，南北通格局，业主诚心出售！,2室2厅 , 中楼层(共5层) ,靖海苑(公寓) - 惠南, 93.74平米 , 南 , 2005年建 ,124人关注,5个月以前发布,VR房源,单价24856元/平米,233万
会所旁位置三房！满五唯一，买入价高。有车位！诚售,3室2厅 , 低楼层(共25层) ,上海绿城 - 杨东, 127.49平米 , 南 , 2004年建 ,23人关注,7个月以前发布,VR房源房本满五年,单价87851元/平米,1120万
近 地铁经典三房两卫，楼层好，位置佳,3室2厅 , 高楼层(共16层) ,招商海德名门 - 杨行, 127.31平米 , 南 北 , 2015年建 ,99人关注,6个月以前发布,近地铁VR房源房本满两年,单价33776元/平米,430万
文华苑四期三房，顶楼复式，单价四万四,3室2厅 , 高楼层(共6层) ,文华苑(宝山) - 大华, 113.34平米 , 南 北 , 1999年建 ,201人关注,6个月以前发布,近地铁VR房源房本满五年随时看房,单价44027元/平米,499万
此房满五不唯一，格局好，采光充足，户型方正双朝南。,2室1厅 , 高楼层(共7层) ,华高一村 - 高行, 74.12平米 , 南 , 1995年建 ,149人关注,4个月以前发布,近地铁VR房源,单价38452元/平米,285万
中间楼层，精装修交通便捷，各大公交门口，近地铁。,3室1厅 , 中楼层(共6层) ,银龙小区 - 川沙, 85.5平米 , 南 , 1996年建 ,32人关注,4个月以前发布,近地铁VR房源,单价33685元/平米,288万
人生港湾南欧城 3室2厅 340万,3室2厅 , 中楼层(共5层) ,人生港湾南欧城 - 惠南, 115.69平米 , 东南 , 2009年建 ,10人关注,2个月以前发布,VR房源,单价29389元/平米,340万
妙栏小区 2室1厅 245万,2室1厅 , 高楼层(共5层) ,妙栏小区 - 川沙, 58.23平米 , 南 , 1993年建 ,10人关注,1个月以前发布,近地铁VR房源,单价42075元/平米,245万
内环边 精装修带地暖 地铁3+4+9轨道 市六医院旁边,2室1厅 , 低楼层(共29层) ,钦州花苑 - 田林, 81.17平米 , 南 , 1995年建 ,79人关注,1个月以前发布,近地铁VR房源,单价53592元/平米,435万
精装修可以拎包入住，户型棒，通风好，看房方便。,2室2厅 , 低楼层(共6层) ,莎海惠晨苑 - 惠南, 98.86平米 , 南 , 2006年建 ,18人关注,1个月以前发布,VR房源,单价25086元/平米,248万
东锦苑 3室2厅 482万,3室2厅 , 中楼层(共15层) ,东锦苑 - 川沙, 109.81平米 , 南 , 2012年建 ,8人关注,1个月以前发布,VR房源,单价43894元/平米,482万
民乐城惠园 85平两房 中间楼层 挂牌225万 诚意出售,2室2厅 , 中楼层(共5层) ,民乐城惠园 - 惠南, 84.78平米 , 南 北 , 2014年建 ,32人关注,1个月以前发布,VR房源,单价26540元/平米,225万
专属房源，一对一服务，南北通中区好房诚售,2室2厅 , 中楼层(共18层) ,中凯城市之光(静安) - 南京西路, 108.28平米 , 南 北 , 2005年建 ,60人关注,1个月以前发布,近地铁VR房源,单价127448元/平米,1380万
宝丽花苑 中间楼层双南临河景观 全新精装修 随时看,2室1厅 , 中楼层(共6层) ,航华二村二街坊 - 航华, 76.18平米 , 南 , 1994年建 ,72人关注,23天以前发布,近地铁VR房源房本满五年随时看房,单价45682元/平米,348万
杨思前滩+精装修+三线交轨+业主诚心出售+户型通透,2室2厅 , 高楼层(共6层) ,恒大华城天地苑 - 杨思前滩, 93.06平米 , 南 北 , 2001年建 ,38人关注,21天以前发布,VR房源房本满两年随时看房,单价60714元/平米,565万
双轨交汇 配套成熟 环境优美 边套带窗全明,2室1厅 , 高楼层(共6层) ,东陆新村六街坊 - 金桥, 64.17平米 , 南 , 1995年建 ,88人关注,5个月以前发布,近地铁VR房源房本满两年,单价44570元/平米,286万
