title,rentType,position,direction,area,tags,price
林和邨,合租,天河-林和-林和邨 ,东 , 12㎡ ,新上 公寓 月租 近地铁 精装 随时看房,2300 元/月
自在城市花园一二期,合租,番禺-汉溪-自在城市花园一二期 ,东南 , 9㎡ ,新上 公寓 月租 精装 押一付一 随时看房,1290 元/月
华景新城逸馨居,合租,天河-华景新城-华景新城逸馨居 ,东南 , 20㎡ ,新上 公寓 独立卫生间 月租 精装 随时看房,2450 元/月
骏景花园,合租,天河-棠下-骏景花园 ,南 , 8㎡ ,新上 公寓 月租 近地铁 精装 随时看房,1400 元/月
华标广场,合租,天河-天润路-华标广场 ,东南 , 25㎡ ,新上 公寓 月租 近地铁 精装 随时看房,2500 元/月
翰景轩,合租,天河-石牌-翰景轩 ,西南 , 6㎡ ,租住保障 公寓 近地铁 精装 随时看房,1380 元/月
育蕾小区体育西路,整租,天河-天河南-育蕾小区体育西路 ,东南 , 28㎡ ,新上 近地铁,2200 元/月
粤信广场,合租,海珠-赤岗-粤信广场 ,东南 , 7㎡ ,租住保障 公寓 月租 近地铁 精装 随时看房,1250 元/月
敏捷上城商务中心,整租,番禺-万博-敏捷上城商务中心 ,东 , 55㎡ ,新上 近地铁,2300 元/月
共和西苑,合租,越秀-杨箕-共和西苑 ,东南 , 15㎡ ,公寓 月租 近地铁 精装 随时看房,1650 元/月
广州渔人码头SOHO54公寓,整租,番禺-洛溪-广州渔人码头SOHO54公寓 ,南 , 30㎡ ,近地铁,2000 元/月
翰景轩,合租,天河-石牌-翰景轩 ,西南 , 6㎡ ,租住保障 公寓 近地铁 精装 随时看房,1380 元/月
晓港东二马路,整租,海珠-新港西-晓港东二马路 ,南 , 39㎡ ,新上 近地铁 随时看房,1600 元/月
金联市场,整租,花都-旧区-金联市场 ,北 , 29㎡ ,新上 近地铁,550 元/月
永福路永福西约,整租,越秀-黄花岗-永福路永福西约 ,东 , 25㎡ ,新上 近地铁,2600 元/月
番贸小区,整租,番禺-市桥-番贸小区 ,南 , 115㎡ ,双卫生间 随时看房,2000 元/月
嘉德明苑,整租,白云-同德围-嘉德明苑 ,东 , 60㎡ ,,2000 元/月
万科云城米酷,整租,天河-高唐-万科云城米酷 ,东南 , 25㎡ ,公寓 近地铁 精装 随时看房,2000 元/月
西城路(番禺区),整租,番禺-市桥-西城路(番禺区) ,南 , 81㎡ ,随时看房,2200 元/月
万科云城米酷,整租,天河-高唐-万科云城米酷 ,东南 , 18㎡ ,公寓 近地铁 精装 随时看房,1700 元/月
安华汇,整租,白云-元下田-安华汇 ,东 , 55㎡ ,新上 近地铁,2000 元/月
祈福缤纷汇,整租,番禺-祈福新村-祈福缤纷汇 ,东南 , 28㎡ ,新上,2300 元/月
万科云城米酷,整租,天河-高唐-万科云城米酷 ,南 , 25㎡ ,新上 近地铁,2200 元/月
馨泉花园,整租,花都-新区-馨泉花园 ,北 , 40㎡ ,新上 精装,900 元/月
凤凰新村四街,整租,海珠-工业大道北-凤凰新村四街 ,南 , 30㎡ ,新上 近地铁,1600 元/月
泽德花苑,整租,白云-同德围-泽德花苑 ,南 , 60㎡ ,随时看房,1800 元/月
皇冠国际公寓,整租,黄埔-开发西区-皇冠国际公寓 ,东 , 56㎡ ,随时看房,1100 元/月
北京大厦,合租,越秀-北京路-北京大厦 ,东 , 7㎡ ,租住保障 公寓 月租 近地铁 精装 独立阳台 随时看房,1399 元/月
实地常春藤,整租,黄埔-科学城-实地常春藤 ,南 , 98㎡ ,精装 双卫生间,2000 元/月
万科云城米酷,整租,天河-高唐-万科云城米酷 ,南 , 25㎡ ,公寓 近地铁 精装 随时看房,2700 元/月
溢盈湖畔别墅,整租,花都-狮岭镇-溢盈湖畔别墅 ,东南 , 90㎡ ,双卫生间 随时看房,1000 元/月
历德雅舍,合租,天河-华景新城-历德雅舍 ,南 , 7㎡ ,公寓 月租 精装 随时看房,1460 元/月
金宇花园,整租,荔湾-东塱-金宇花园 ,东南 , 71㎡ ,随时看房,1400 元/月
中海锦观华庭（D区）,合租,荔湾-广钢新城-中海锦观华庭（D区） ,南 , 5㎡ ,公寓 月租 近地铁 精装 押一付一 随时看房,960 元/月
东华花园,合租,番禺-市桥东-东华花园 ,南 , 7㎡ ,公寓 近地铁 精装 押一付一 随时看房,890 元/月
石牌东东苑小区,整租,天河-石牌-石牌东东苑小区 ,东 , 30㎡ ,公寓 月租 近地铁 精装 随时看房,2580 元/月
祈福新村湖景居,整租,番禺-祈福新村-祈福新村湖景居 ,南 , 62㎡ ,,2200 元/月
天成大厦,合租,天河-龙口西-天成大厦 ,南 , 6㎡ ,租住保障 公寓 近地铁 精装 随时看房,1290 元/月
南航碧花园D区,整租,花都-狮岭镇-南航碧花园D区 ,南 , 80㎡ ,随时看房,1000 元/月
龙光峰景华庭,合租,黄埔-科学城-龙光峰景华庭 ,北 , 9㎡ ,公寓 月租 精装 押一付一 随时看房,960 元/月
锦绣新天地,整租,增城-新塘南-锦绣新天地 ,南 北 , 280㎡ ,随时看房,700 元/月
北京大厦,合租,越秀-北京路-北京大厦 ,东 , 7㎡ ,租住保障 公寓 月租 近地铁 精装 独立阳台 随时看房,1399 元/月
合益小区,整租,白云-机场路-合益小区 ,东 , 80㎡ ,随时看房,1800 元/月
回归路小区,整租,从化-太平镇-回归路小区 ,南 北 , 94㎡ ,随时看房,800 元/月
金宇花园,整租,荔湾-东塱-金宇花园 ,西北 , 70㎡ ,,1800 元/月
碧桂园豪园林湖苑,整租,增城-增城碧桂园-碧桂园豪园林湖苑 ,南 , 107㎡ ,,1500 元/月
碧桂园凤凰城凤馨苑,整租,增城-凤凰城-碧桂园凤凰城凤馨苑 ,北 , 97㎡ ,双卫生间 随时看房,1500 元/月
新世界逸彩庭园,合租,荔湾-滘口-新世界逸彩庭园 ,西 , 6㎡ ,公寓 月租 近地铁 精装 押一付一 随时看房,1460 元/月
泽德花苑,整租,白云-同德围-泽德花苑 ,西 , 62㎡ ,随时看房,2000 元/月
康裕园,合租,番禺-市桥-康裕园 ,北 , 8㎡ ,公寓 近地铁 精装 押一付一 随时看房,890 元/月
祥泰楼,整租,荔湾-芳村-祥泰楼 ,南 , 63㎡ ,随时看房,2000 元/月
联顺国际公寓,整租,花都-花东镇-联顺国际公寓 ,西 , 64㎡ ,随时看房,1500 元/月
华侨城(番禺),整租,番禺-市桥-华侨城(番禺) ,东南 南 , 78㎡ ,,1500 元/月
敏捷星悦国际,整租,增城-凤凰城-敏捷星悦国际 ,南 , 61㎡ ,,1200 元/月
榕溪花园,整租,白云-石井-榕溪花园 ,南 , 60㎡ ,,2000 元/月
西城路2街,整租,番禺-市桥-西城路2街 ,南 , 75㎡ ,随时看房,1300 元/月
豪景大厦,整租,番禺-市桥-豪景大厦 ,南 , 91㎡ ,双卫生间 随时看房,1800 元/月
时尚明苑,合租,天河-车陂-时尚明苑 ,南 , 5㎡ ,公寓 近地铁 精装 押一付一 随时看房,1190 元/月
南堤西路,整租,番禺-桥南-南堤西路 ,北 , 67㎡ ,,900 元/月
东景花园,合租,天河-车陂-东景花园 ,南 , 10㎡ ,租住保障 公寓 近地铁 精装 随时看房,1600 元/月
富安花园,整租,天河-华景新城-富安花园 ,南 , 55㎡ ,随时看房,2600 元/月
广州大道北,整租,白云-京溪-广州大道北 ,东南 , 22㎡ ,租住保障 公寓 月租 近地铁 精装 随时看房,1988 元/月
南沙,整租,南沙-南沙港-南沙·富力唐宁 ,南 , 88㎡ ,,1400 元/月
玉树新村,合租,黄埔-科学城-玉树新村 ,南 , 11㎡ ,租住保障 公寓 精装 随时看房,1380 元/月
南景园,合租,海珠-江燕路-南景园 ,南 , 7㎡ ,公寓 近地铁 精装 押一付一 随时看房,1430 元/月
万科云城米酷,整租,天河-高唐-万科云城米酷 ,南 , 25㎡ ,公寓 近地铁 精装 随时看房,2700 元/月
实地常春藤,整租,黄埔-科学城-实地常春藤 ,南 , 98㎡ ,精装 双卫生间,2000 元/月
南景园,合租,海珠-江燕路-南景园 ,南 , 7㎡ ,公寓 近地铁 精装 押一付一 随时看房,1430 元/月
皇冠国际公寓,整租,黄埔-开发西区-皇冠国际公寓 ,东 , 56㎡ ,随时看房,1100 元/月
玉树新村,合租,黄埔-科学城-玉树新村 ,南 , 11㎡ ,租住保障 公寓 精装 随时看房,1380 元/月
富山自由度,整租,番禺-钟村-富山自由度 ,南 , 65㎡ ,精装,1900 元/月
东景花园,合租,天河-车陂-东景花园 ,南 , 10㎡ ,租住保障 公寓 近地铁 精装 随时看房,1600 元/月
凯航大楼,整租,番禺-桥南-凯航大楼 ,南 , 70㎡ ,随时看房,2100 元/月
远景新苑,整租,白云-机场路-远景新苑 ,西 , 56㎡ ,随时看房,1900 元/月
大发大厦,整租,番禺-大石-大发大厦 ,东南 , 74㎡ ,,1400 元/月
金色港湾,整租,增城-新塘南-金色港湾 ,南 , 68㎡ ,,1300 元/月
慧仪楼,整租,天河-华景新城-慧仪楼 ,南 , 72㎡ ,,2500 元/月
时尚明苑,合租,天河-车陂-时尚明苑 ,南 , 5㎡ ,公寓 近地铁 精装 押一付一 随时看房,1190 元/月
实地常春藤,整租,黄埔-科学城-实地常春藤 ,北 , 70㎡ ,精装,2000 元/月
康裕园,合租,番禺-市桥-康裕园 ,北 , 8㎡ ,公寓 近地铁 精装 押一付一 随时看房,890 元/月
祈福新村A区,整租,番禺-祈福新村-祈福新村A区 ,东南 南 , 68㎡ ,,2300 元/月
华侨城(番禺),整租,番禺-市桥-华侨城(番禺) ,南 , 60㎡ ,随时看房,1200 元/月
羊城花园,整租,天河-东圃-羊城花园 ,南 , 80㎡ ,精装,2500 元/月
西城路(番禺区),整租,番禺-市桥-西城路(番禺区) ,南 , 90㎡ ,精装 双卫生间,2100 元/月
金碧御水山庄,整租,花都-狮岭镇-金碧御水山庄 ,西 , 64㎡ ,随时看房,1500 元/月
金龙路,整租,番禺-石碁-金龙路 ,南 , 140㎡ ,双卫生间 随时看房,1500 元/月
侨德花园西槎路,整租,白云-同德围-侨德花园西槎路 ,东南 , 57㎡ ,,1500 元/月
广州大道北,整租,白云-京溪-广州大道北 ,东南 , 22㎡ ,租住保障 公寓 月租 近地铁 精装 随时看房,1988 元/月
大西路,整租,番禺-市桥-大西路 ,东 , 68㎡ ,,1400 元/月
广州大道北,整租,白云-京溪-广州大道北 ,东南 , 22㎡ ,租住保障 公寓 月租 近地铁 精装 随时看房,1900 元/月
园丁苑,整租,天河-东圃-园丁苑 ,南 , 72㎡ ,随时看房,2500 元/月
富力万科云启,整租,天河-车陂-富力万科云启 ,北 , 26㎡ ,公寓 月租 近地铁 随时看房,2700 元/月
商业大厦生活小区,整租,增城-荔城富鹏-商业大厦生活小区 ,南 , 108㎡ ,双卫生间 随时看房,700 元/月
今日丽舍,合租,番禺-大石-今日丽舍 ,南 , 6㎡ ,公寓 近地铁 精装 押一付一 随时看房,890 元/月
美林湖畔花园,合租,天河-东圃-美林湖畔花园 ,东 , 9㎡ ,公寓 月租 近地铁 精装 押一付一 随时看房,1390 元/月
如意花园,合租,番禺-洛溪-如意花园 ,西南 , 13㎡ ,公寓 近地铁 精装 独立阳台 押一付一 随时看房,1290 元/月
富丽家园怡居新村,整租,番禺-大石-富丽家园怡居新村 ,南 , 69㎡ ,,2100 元/月
岭南新世界锦云峰,合租,白云-嘉禾望岗-岭南新世界锦云峰 ,西 , 5㎡ ,公寓 近地铁 精装 押一付一 随时看房,990 元/月
翠怡轩,整租,番禺-沙湾-翠怡轩 ,南 , 73㎡ ,,2200 元/月
辉洋苑,合租,荔湾-黄沙-辉洋苑 ,南 , 6㎡ ,公寓 近地铁 精装 押一付一 随时看房,1090 元/月
岭南首府,整租,从化-河滨北路-岭南首府 ,东南 , 78㎡ ,,1300 元/月
名门大厦,合租,天河-珠江新城西-名门大厦 ,南 , 13㎡ ,新上 租住保障 公寓 近地铁 精装 随时看房,2380 元/月
金碧御水山庄,整租,花都-狮岭镇-金碧御水山庄 ,北 , 70㎡ ,,850 元/月
万科山景城,整租,黄埔-科学城-万科山景城 ,北 , 65㎡ ,,1600 元/月
金古楼,整租,天河-华景新城-金古楼 ,北 , 77㎡ ,随时看房,2600 元/月
泽德花苑,整租,白云-同德围-泽德花苑 ,南 , 60㎡ ,随时看房,2000 元/月
泽德花苑,整租,白云-同德围-泽德花苑 ,东南 , 60㎡ ,,1500 元/月
窝库期会公寓,整租,天河-岑村-窝库期会公寓 , 南 , 18㎡ ,公寓 精装 随时看房,1700 元/月
桥兴苑,整租,荔湾-滘口-桥兴苑 ,南 , 70㎡ ,随时看房,1600 元/月
瑞东花园,合租,黄埔-文冲-瑞东花园 ,北 , 15㎡ ,公寓 月租 精装 独立阳台 押一付一 随时看房,1560 元/月
祈福新村C区,整租,番禺-祈福新村-祈福新村C区 ,南 北 , 66㎡ ,,2000 元/月
柏丽甜果公馆,整租,番禺-市桥-柏丽甜果公馆 ,南 , 58㎡ ,,2300 元/月
祈福新村青怡居,整租,番禺-祈福新村-祈福新村青怡居 ,北 , 96㎡ ,双卫生间 随时看房,2300 元/月
小新塘大未来,整租,天河-科学城-小新塘大未来 ,东南 , 55㎡ ,,2700 元/月
岗贝公安宿舍,整租,白云-机场路-岗贝公安宿舍 ,东 , 60㎡ ,随时看房,1700 元/月
馨雅居,整租,白云-石井-馨雅居 ,东北 , 61㎡ ,双卫生间 随时看房,2000 元/月
祥岗新苑,整租,白云-新市-祥岗新苑 ,东南 , 60㎡ ,,1300 元/月
华侨城(番禺),合租,番禺-市桥-华侨城(番禺) ,南 , 7㎡ ,公寓 月租 精装 押一付一 随时看房,930 元/月
富力金港城北区,整租,花都-花东镇-富力金港城北区 ,南 , 56㎡ ,随时看房,1600 元/月
渥公寓京溪店,整租,白云-京溪-渥公寓京溪店 ,东南 , 22㎡ ,租住保障 公寓 月租 精装 随时看房,1788 元/月
祈福新村D区,整租,番禺-祈福新村-祈福新村D区 ,南 , 69㎡ ,,2300 元/月
圣地天河星荟,合租,白云-京溪-圣地天河星荟 ,南 , 8㎡ ,新上 租住保障 公寓 近地铁 精装,1680 元/月
丹桂园,整租,番禺-市桥-丹桂园 ,南 , 20㎡ ,新上,600 元/月
赛拉维,合租,天河-员村-赛拉维 ,南 , 17㎡ ,新上 租住保障 公寓 独立卫生间 近地铁 精装,2300 元/月
荟雅苑,合租,天河-林和-荟雅苑 ,北 , 11㎡ ,新上 公寓 月租 近地铁 精装 随时看房,1890 元/月
国龙大厦,合租,越秀-小北-国龙大厦 ,西 , 15㎡ ,新上 租住保障 公寓 近地铁 精装 随时看房,1480 元/月
长寿西路,整租,荔湾-西关-长寿西路 ,北 , 60㎡ ,近地铁,2000 元/月
翠湖山庄,合租,天河-天河公园-翠湖山庄 ,南 , 11㎡ ,新上 租住保障 公寓 精装,2030 元/月
小北路,整租,越秀-小北-小北路 ,东南 , 50㎡ ,近地铁,2300 元/月
华标广场,合租,天河-天润路-华标广场 ,南 , 9㎡ ,新上 公寓 月租 近地铁 精装 随时看房,1650 元/月
顶好大厦,整租,增城-新塘南-顶好大厦 ,南 , 107㎡ ,近地铁 随时看房,1200 元/月
金润大厦,合租,天河-天润路-金润大厦 ,北 , 15㎡ ,新上 公寓 月租 精装 独立阳台 随时看房,1850 元/月
广大路,整租,越秀-北京路-广大路 ,东南 , 20㎡ ,近地铁,2300 元/月
棠德花园,整租,天河-棠下-棠德花园 ,北 , 64㎡ ,新上,2600 元/月
茂林苑,整租,荔湾-茶滘-茂林苑 ,南 , 45㎡ ,新上 近地铁,1500 元/月
碧桂园空港国际,整租,花都-花东镇-碧桂园空港国际 ,南 , 43㎡ ,,1300 元/月
珠殿苑南区,整租,番禺-市桥-珠殿苑南区 ,东 , 89㎡ ,,1800 元/月
保利罗兰国际,合租,黄埔-科学城-保利罗兰国际 ,北 , 11㎡ ,新上 公寓 月租 近地铁 精装 押一付一 随时看房,1390 元/月
天马丽苑二期,整租,花都-铁路西-天马丽苑二期 ,西 , 46㎡ ,新上,1500 元/月
富力东山新天地,合租,天河-杨箕-富力东山新天地 ,西北 , 16㎡ ,租住保障 公寓 近地铁 精装 随时看房,2400 元/月
广园云苑新村,整租,白云-景泰-广园云苑新村 ,东 , 45㎡ ,新上,1800 元/月
万科云城米酷,整租,天河-高唐-万科云城米酷 ,南 , 18㎡ ,新上 近地铁,1600 元/月
百脑汇科技大厦,整租,天河-石牌-百脑汇科技大厦 ,西 , 33㎡ ,新上 近地铁,2650 元/月
环市东路,整租,越秀-建设路-环市东路 ,南 , 20㎡ ,近地铁,1600 元/月
碧桂园凤凰城凤馨苑,整租,增城-凤凰城-碧桂园凤凰城凤馨苑 ,南 , 97㎡ ,随时看房,1500 元/月
碧桂园凤凰城凤馨苑,整租,增城-凤凰城-碧桂园凤凰城凤馨苑 ,北 , 96㎡ ,随时看房,1500 元/月
阳光花园,整租,白云-同德围-阳光花园 ,南 , 56㎡ ,,1600 元/月
美好居,合租,天河-车陂-美好居 ,南 , 9㎡ ,租住保障 公寓 近地铁 精装 随时看房,1800 元/月
荣盛商汇,整租,白云-沙太北-荣盛商汇 ,西南 , 60㎡ ,随时看房,1800 元/月
御金沙,合租,白云-金沙洲-御金沙 ,东 , 6㎡ ,公寓 月租 近地铁 精装 押一付一 随时看房,1130 元/月
得宝花园,整租,白云-同德围-得宝花园 ,东 , 70㎡ ,,1500 元/月
天誉花园二期商场,合租,天河-林和-天誉花园二期商场 ,东南 , 7㎡ ,租住保障 公寓 独立卫生间 月租 近地铁 精装 独立阳台 随时看房,2080 元/月
泽德花苑,整租,白云-同德围-泽德花苑 ,东 , 62㎡ ,随时看房,1800 元/月
富力桃园,合租,白云-罗冲围-富力桃园 ,南 , 12㎡ ,公寓 近地铁 精装 押一付一 随时看房,1590 元/月
寺右新马路寺右北一街,合租,越秀-五羊新城-寺右新马路寺右北一街 ,东 , 12㎡ ,公寓 近地铁 随时看房,1680 元/月
富景花园,合租,海珠-新港西-富景花园 ,南 , 15㎡ ,公寓 月租 近地铁 随时看房,2000 元/月
合益小区,整租,白云-机场路-合益小区 ,东 , 68㎡ ,随时看房,2000 元/月
广利路,整租,天河-天河南-广利路 ,东 , 10㎡ ,租住保障 公寓 月租 近地铁,2100 元/月
嘉骏豪苑,整租,增城-新塘南-嘉骏豪苑 ,东 , 61㎡ ,,1500 元/月
广梅汕铁路大厦,合租,天河-天河南-广梅汕铁路大厦 ,西 , 14㎡ ,公寓 独立卫生间 近地铁 精装 随时看房,2550 元/月
祈福新村青怡居,整租,番禺-祈福新村-祈福新村青怡居 ,北 , 75㎡ ,随时看房,2300 元/月
金碧花园第一金碧,合租,海珠-金碧-金碧花园第一金碧 ,北 , 9㎡ ,公寓 月租 近地铁 精装 独立阳台 押一付一 随时看房,1490 元/月
怡翠苑,整租,花都-旧区-怡翠苑 ,北 , 110㎡ ,双卫生间 随时看房,1500 元/月
宏康花园二期康晖苑,整租,黄埔-开发东区-宏康花园二期康晖苑 ,南 , 93㎡ ,,2000 元/月
珠江嘉园,整租,黄埔-科学城-珠江嘉园 ,南 , 117㎡ ,精装 双卫生间 随时看房,1900 元/月
南沙涉外公馆,整租,南沙-进港大道-南沙涉外公馆 ,南 北 , 54㎡ ,随时看房,1500 元/月
汇美之家,整租,增城-新塘北-汇美之家 ,南 , 71㎡ ,随时看房,1300 元/月
华苑大厦,合租,天河-体育中心-华苑大厦 ,北 , 6㎡ ,公寓 近地铁 精装 押一付一 随时看房,1490 元/月
工业路景楼大街,整租,番禺-市桥-工业路景楼大街 ,南 , 104㎡ ,随时看房,1600 元/月
万科云城米酷,整租,天河-高唐-万科云城米酷 ,南 , 25㎡ ,公寓 近地铁 精装 随时看房,2700 元/月
珠殿苑南区,整租,番禺-市桥-珠殿苑南区 ,南 , 70㎡ ,随时看房,1600 元/月
得宝花园,整租,白云-同德围-得宝花园 ,东 , 70㎡ ,,1500 元/月
双沙友联大厦,整租,黄埔-文冲-双沙友联大厦 ,南 , 90㎡ ,,2000 元/月
北园中路,整租,增城-荔城增江-北园中路 ,东 , 105㎡ ,,1200 元/月
碧桂园凤凰城凤馨苑,整租,增城-凤凰城-碧桂园凤凰城凤馨苑 ,北 , 96㎡ ,随时看房,1500 元/月
雅图花园,整租,花都-镜湖大道-雅图花园 ,东南 , 72㎡ ,,1200 元/月
桥东路,整租,番禺-市桥-桥东路 ,南 , 96㎡ ,双卫生间 随时看房,1300 元/月
光大花园,合租,海珠-工业大道北-光大花园 ,东 , 5㎡ ,公寓 月租 近地铁 精装 押一付一 随时看房,1330 元/月
莲港城,整租,番禺-莲花山-莲港城 ,东南 , 97㎡ ,双卫生间 随时看房,1500 元/月
骏景花园合生骏景广场,合租,天河-棠下-骏景花园合生骏景广场 ,北 , 19㎡ ,公寓 独立卫生间 月租 近地铁 精装 押一付一 随时看房,2490 元/月
明珠花园(南沙区),整租,南沙-金洲-明珠花园(南沙区) ,东南 , 122㎡ ,随时看房,1200 元/月
豫章苑,合租,黄埔-大沙地-豫章苑 ,北 , 6㎡ ,公寓 月租 近地铁 精装 押一付一 随时看房,960 元/月
岗贝公安宿舍,整租,白云-机场路-岗贝公安宿舍 ,东 , 55㎡ ,,1800 元/月
南国奥林匹克花园,合租,番禺-汉溪-南国奥林匹克花园 ,南 , 15㎡ ,公寓 月租 近地铁 精装 独立阳台 押一付一 随时看房,1590 元/月
雅郡花园,合租,海珠-万胜围-雅郡花园 ,南 , 6㎡ ,租住保障 公寓 近地铁 精装 随时看房,1500 元/月
万科云城米酷,整租,天河-高唐-万科云城米酷 ,南 , 25㎡ ,公寓 近地铁 精装 随时看房,2700 元/月
万科南方公元,整租,南沙-黄阁-万科南方公元 ,南 , 88㎡ ,,1500 元/月
南国奥林匹克花园,合租,番禺-汉溪-南国奥林匹克花园 ,南 , 15㎡ ,公寓 月租 近地铁 精装 押一付一 随时看房,1490 元/月
大岗翡翠蓝湾北区,整租,南沙-大岗镇-大岗翡翠蓝湾北区 ,西南 , 86㎡ ,,1600 元/月
穗乐花园,合租,天河-员村-穗乐花园 ,北 , 6㎡ ,公寓 近地铁 精装 押一付一 随时看房,1230 元/月
嘉德苑,整租,白云-同德围-嘉德苑 ,南 , 87㎡ ,双卫生间,2000 元/月
江南西路紫龙大街,合租,海珠-江南西-江南西路紫龙大街 ,西 , 9㎡ ,公寓 近地铁 精装 押一付一 随时看房,1830 元/月
泽德花苑,整租,白云-同德围-泽德花苑 ,东南 , 57㎡ ,,1600 元/月
桥东路,整租,番禺-市桥-桥东路 ,南 , 96㎡ ,双卫生间 随时看房,1300 元/月
侨德花园西槎路,整租,白云-同德围-侨德花园西槎路 ,南 , 59㎡ ,随时看房,1800 元/月
雅图花园,整租,花都-镜湖大道-雅图花园 ,东南 , 72㎡ ,,1200 元/月
南沙时代,整租,南沙-进港大道-南沙时代 ,南 , 83㎡ ,随时看房,1500 元/月
金域蓝湾,合租,白云-金沙洲-金域蓝湾 ,北 , 13㎡ ,公寓 近地铁 精装 独立阳台 押一付一 随时看房,1590 元/月
柏丽星寓,整租,番禺-石楼-柏丽星寓 ,北 , 57㎡ ,,2300 元/月
金沙洲新社区一区,合租,白云-金沙洲-金沙洲新社区一区 ,南 , 10㎡ ,公寓 近地铁 精装 押一付一 随时看房,1130 元/月
东城批发市场,整租,番禺-市桥-东城批发市场 ,东南 , 100㎡ ,,1500 元/月
西城花园,整租,番禺-市桥-西城花园 ,南 , 85㎡ ,随时看房,2300 元/月
阳光花园,整租,白云-同德围-阳光花园 ,南 , 56㎡ ,,1600 元/月
珠江嘉园,整租,黄埔-科学城-珠江嘉园 ,南 , 117㎡ ,精装 双卫生间 随时看房,1900 元/月
合益小区,整租,白云-机场路-合益小区 ,东 , 68㎡ ,随时看房,2000 元/月
宏康花园二期康晖苑,整租,黄埔-开发东区-宏康花园二期康晖苑 ,南 , 93㎡ ,,2000 元/月
汇美之家,整租,增城-新塘北-汇美之家 ,南 , 71㎡ ,随时看房,1300 元/月
中海康城,合租,天河-黄村-中海康城 ,西 , 13㎡ ,公寓 近地铁 精装 押一付一 随时看房,1730 元/月
怡翠苑,整租,花都-旧区-怡翠苑 ,北 , 110㎡ ,双卫生间 随时看房,1500 元/月
梅花村,合租,越秀-东风东-梅花村 ,南 , 12㎡ ,公寓 近地铁 精装 独立阳台 押一付一 随时看房,2290 元/月
南沙涉外公馆,整租,南沙-进港大道-南沙涉外公馆 ,南 北 , 54㎡ ,随时看房,1500 元/月
盈嘉花园,合租,天河-珠江新城中-盈嘉花园 ,东南 , 13㎡ ,公寓 月租 近地铁 独立阳台 随时看房,2500 元/月
