title,houseType,floor,position,area,direction,buildTime,viewNum,time,tags,unitPrice,totalPrice
开发商统一装修+全屋地暖+业主急售+看房方便 必看好房, 2室1厅 ,中楼层(共15层) ,恒大帝景, 83.5平米 , 南, 2015年建 ,67人关注 , 26天前发布,VR房源,单价35449.1元/平米,296万
两房朝南 户型正气 出行交通便利 诚意出售 采光充足 必看好房, 2室2厅 ,高楼层(共32层) ,中远两湾城, 103.98平米 , 南, 2006年建 ,282人关注 , 4月前发布,近地铁 满五年 VR房源,单价65974.2元/平米,686万
电梯高楼复式，拎包入住景观房，精装空关可随时入住 必看好房, 3室2厅 ,高楼层(共11层) ,浦发御园, 85.97平米 , 南 北, 2013年建 ,350人关注 , 3月前发布,近地铁 满五年 VR房源 随时看房,单价75142.5元/平米,646万
品质小区双南户型 诚意出售 看房方便 必看好房, 2室2厅 ,中楼层(共17层) ,徐家汇花园, 99.79平米 , 南, 2000年建 ,162人关注 , 3月前发布,近地铁 VR房源 随时看房,单价83675.7元/平米,835万
地铁口，前排小三房，毛坯房，满两年，看房随时有钥匙 必看好房, 3室2厅 ,低楼层(共18层) ,远洋香奈, 103.74平米 , 南, 2014年建 ,89人关注 , 5月前发布,满两年 VR房源 随时看房,单价37112元/平米,385万
万科尊贵两房，美景一览无遗，等待未来不如享此繁华, 2室2厅 ,中楼层(共7层) ,万科城市花园, 73.19平米 , 南, 1994年建 ,267人关注 , 3月前发布,近地铁 满五年 VR房源 随时看房,单价49870.2元/平米,365万
新上房源 都汇朝南户型 70年产权住宅 通天燃气 必看好房, 1室1厅 ,中楼层(共11层) ,都汇华庭, 48.12平米 , 南, 2005年建 ,58人关注 , 2月前发布,VR房源,单价22859.5元/平米,110万
老闵行 房东诚心出售 价格可谈 满五唯一 看房方便 必看好房, 2室1厅 ,中楼层(共5层) ,红旗小区, 61.19平米 , 南, 1994年建 ,103人关注 , 1月前发布,近地铁 VR房源,单价27618.9元/平米,169万
满五唯一，中间楼层，业主诚心出售，看房有钥匙 必看好房, 2室1厅 ,中楼层(共6层) ,育新新村, 53.31平米 , 南, 1984年建 ,75人关注 , 4月前发布,近地铁 VR房源 随时看房,单价24010.5元/平米,128万
满五唯一+不靠马路+电梯房+爱情公寓+黄兴公园, 3室2厅 ,中楼层(共11层) ,文化佳园, 117.24平米 , 南, 2002年建 ,30人关注 , 2月前发布,满五年 VR房源,单价78471.5元/平米,920万
开发商精装修+商品房小区+房龄新+房东急售 必看好房, 3室2厅 ,中楼层(共21层) ,陆家嘴锦绣里, 117.48平米 , 南, 2015年建 ,485人关注 , 8月前发布,近地铁 VR房源,单价64691.9元/平米,760万
刚需18号线商品房，毛坯房可随心装修，中间楼层采光足 必看好房,2室1厅,高楼层(共14层),瑞和苑, 74.04平米 , 南,,69人关注 , 1月前发布,满五年 VR房源 随时看房,单价32144.8元/平米,238万
带地下产权车位。无个税。随时可看。地段好。景观好, 2室2厅 ,中楼层(共29层) ,新华豪庭, 94.46平米 , 东南, 2003年建 ,47人关注 , 4月前发布,近地铁 VR房源,单价89879.3元/平米,849万
金地自在城二期，精装拎包入住， 诚意出售 必看好房, 2室2厅 ,高楼层(共18层) ,金地自在城(二期), 88平米 , 南, 2014年建 ,89人关注 , 2月前发布,满两年 VR房源,单价35454.5元/平米,312万
边套好房 环城南路视野开阔无遮挡北卧带朝南窗户 必看好房, 2室2厅 ,高楼层(共6层) ,江海新村, 86.76平米 , 南, 1994年建 ,82人关注 , 4月前发布,满两年 VR房源 随时看房,单价14983.9元/平米,130万
小户型，总价低，采光好，停车方便，6/13双轨 必看好房, 1室1厅 ,高楼层(共6层) ,恒大小区, 35.58平米 , 南, 1995年建 ,108人关注 , 4月前发布,近地铁 VR房源 随时看房,单价50590.2元/平米,180万
莘庄大两房，满五唯一，单价3万3千8！等你咨询 必看好房, 2室1厅 ,高楼层(共6层) ,水清苑, 76.27平米 , 南, 1995年建 ,127人关注 , 4月前发布,满五年 VR房源 随时看房,单价33827.2元/平米,258万
大一室 首套房首付21万出租2000 价格可谈 看房有钥匙 必看好房, 1室1厅 ,高楼层(共6层) ,月浦二村, 36.07平米 , 南, 1982年建 ,83人关注 , 7月前发布,VR房源 随时看房,单价30496.3元/平米,110万
南北通户型+小区中间位置+小区环境好 必看好房, 2室2厅 ,低楼层(共7层) ,新天地荻泾花园, 90.66平米 , 南, 2010年建 ,161人关注 , 7月前发布,满五年 VR房源,单价31877.3元/平米,289万
朗诗里程，满两年，精装修，顶楼带阁楼，有露台阳光房 必看好房,2室2厅,高楼层(共5层),朗诗里程, 59.17平米 , 南,,220人关注 , 6月前发布,VR房源,单价32448.9元/平米,192万
急售！急售！有意向抓紧联系，南北两房，仅此一套！！ 必看好房, 2室1厅 ,低楼层(共22层) ,正阳世纪星城丽骏湾, 75.97平米 , 南, 2010年建 ,33人关注 , 6月前发布,满两年 VR房源 随时看房,单价25009.9元/平米,190万
精装三房 单价低 总价低 还可谈 店长推荐好房 诚售 必看好房,3室2厅,低楼层(共17层),首创旭辉城(公寓), 88.55平米 , 南,,36人关注 , 5月前发布,满两年 VR房源 随时看房,单价23715.4元/平米,210万
98年双南电梯2房，中区采光好，单价仅5万，置换诚意 必看好房, 2室2厅 ,中楼层(共17层) ,密云花苑, 96.55平米 , 南, 1998年建 ,351人关注 , 1年前发布,近地铁 VR房源,单价49197.3元/平米,475万
复式，楼层佳，采光好，无遮挡，可以看到东方明珠, 2室2厅 ,高楼层(共18层) ,中环一号(二期), 75.92平米 , 南, 2012年建 ,177人关注 , 3月前发布,满五年 VR房源,单价59272.9元/平米,450万
此房属于内环内两房，近地铁，交通便利，户型方正 必看好房, 2室1厅 ,低楼层(共24层) ,东田公寓, 104.52平米 , 南, 1999年建 ,96人关注 , 1月前发布,近地铁 VR房源,单价53099.9元/平米,555万
店长推荐 品质小区 一楼带花园 位置佳 随时可看 必看好房, 3室1厅 ,低楼层(共14层) ,万科阳光苑, 88.42平米 , 南, 2009年建 ,149人关注 , 4月前发布,VR房源 随时看房,单价37321.9元/平米,330万
正气实惠一房一厅，中山公园板块，房东诚售 必看好房, 1室1厅 ,高楼层(共7层) ,长宁路1600弄, 43.34平米 , 南, 1991年建 ,623人关注 , 1年前发布,近地铁 VR房源 随时看房,单价50300元/平米,218万
前后采光无遮挡，满五唯一，房东诚意出售 必看好房, 2室1厅 ,高楼层(共6层) ,松花江路95弄, 55.18平米 , 南, 1998年建 ,78人关注 , 3月前发布,VR房源,单价46937.3元/平米,259万
新降价房源，价格可谈，有钥匙，6/12巨峰路站。急售！ 必看好房, 2室1厅 ,高楼层(共6层) ,东陆新村六街坊, 67.97平米 , 南, 1995年建 ,414人关注 , 6月前发布,近地铁 满两年 VR房源 随时看房,单价42518.8元/平米,289万
满五唯一无个税，采光好，边套全明，业主诚心卖, 2室1厅 ,高楼层(共6层) ,红旗三村, 59.89平米 , 东南, 1989年建 ,33人关注 , 1月前发布,近地铁 满五年 VR房源,单价25880.8元/平米,155万
满五唯一，有阁楼有楼台，税费低，近地铁 必看好房, 3室2厅 ,高楼层(共6层) ,金榜家园, 114.64平米 , 南, 2006年建 ,101人关注 , 3月前发布,近地铁 满五年 VR房源,单价29221.9元/平米,335万
16年底新小区，开发商精装交付，电梯高层，视野好 必看好房, 2室2厅 ,高楼层(共18层) ,陆家嘴锦绣里, 89.9平米 , 东, 2015年建 ,266人关注 , 1年前发布,近地铁 满两年 VR房源,单价66740.8元/平米,600万
花园电梯洋房 精装保养很好 附书房 7号线800米！ 必看好房, 2室2厅 ,中楼层(共7层) ,梧桐城邦三期, 84.28平米 , 南, 2010年建 ,136人关注 , 4月前发布,近地铁 VR房源,单价57546.3元/平米,485万
高区正气大两房，2009年次新房，满二税少，停车方便 必看好房, 2室1厅 ,中楼层(共27层) ,静安紫苑, 100.68平米 , 西南, 2009年建 ,628人关注 , 9月前发布,近地铁 满两年 VR房源 随时看房,单价73500.2元/平米,740万
8层电梯洋房带阁楼，买一层带一层，人车分流环境好 必看好房, 3室2厅 ,高楼层(共8层) ,海上纳缇, 88.35平米 , 南, 2015年建 ,102人关注 , 6月前发布,满五年 VR房源,单价35087.7元/平米,310万
满五税少，位置佳，装修好，有钥匙，看房方便 必看好房, 2室2厅 ,中楼层(共11层) ,上海康城, 89.99平米 , 南, 2002年建 ,587人关注 , 6月前发布,满五年 VR房源 随时看房,单价36893元/平米,332万
精装修三房，带家具家电，带车位！楼层采光佳！ 必看好房, 3室2厅 ,中楼层(共18层) ,新城尚上城, 94.5平米 , 南, 2013年建 ,129人关注 , 2月前发布,近地铁 满两年 VR房源,单价31216.9元/平米,295万
满五唯一中间楼层南北两房精装修，随时看房诚意出售 必看好房, 2室1厅 ,中楼层(共6层) ,浦发绿城永泰路1960弄, 72.93平米 , 南 北, 2004年建 ,215人关注 , 1月前发布,近地铁 满五年 VR房源,单价45934.5元/平米,335万
静安区 南北两房，户型正气，一梯两户，小区环境好。 必看好房, 2室2厅 ,高楼层(共6层) ,幸福第一公寓, 84.22平米 , 南, 1995年建 ,107人关注 , 3月前发布,近地铁 满五年 VR房源 随时看房,单价44526.2元/平米,375万
书院小两房，简单装修，中间楼层，刚需好选择 必看好房, 2室1厅 ,低楼层(共6层) ,新舒苑, 65.72平米 , 南, 2007年建 ,55人关注 , 2月前发布,VR房源,单价20237.4元/平米,133万
云海苑290平 房东只给链家看房和成交 其他平台不真实 必看好房, 4室2厅 ,高楼层(共28层) ,云海苑, 290.4平米 , 西南, 2002年建 ,170人关注 , 7月前发布,近地铁 满五年 VR房源,单价68836.1元/平米,1999万
婚房装修，带精装阁楼，储物空间大。, 2室1厅 ,高楼层(共16层) ,同润菲诗艾伦, 56.67平米 , 西, 2010年建 ,389人关注 , 9月前发布,VR房源,单价29857.1元/平米,169.2万
小区总价低一房，楼层好，户型正气，业主诚意出售。 必看好房, 1室0厅 ,低楼层(共7层) ,昭化路301号, 25.12平米 , 北, 1987年建 ,100人关注 , 1月前发布,近地铁 VR房源,单价61703.8元/平米,155万
万科尊贵复式，美景一览无遗，等待未来不如享此繁华, 1室1厅 ,高楼层(共6层) ,万科城市花园, 50.23平米 , 南, 1994年建 ,62人关注 , 2月前发布,近地铁 VR房源 随时看房,单价54947.2元/平米,276万
宝山万达 轨交双南两房 满五年唯一 诚心出售 必看好房, 2室1厅 ,高楼层(共6层) ,通河八村, 60.75平米 , 南, 1994年建 ,179人关注 , 8月前发布,近地铁 VR房源,单价39341.6元/平米,239万
中山公园板块延安西路地铁3号4号线 低总价急售一房, 1室0厅 ,低楼层(共3层) ,中意小区, 9.9平米 , 南 北, 1937年建 ,99人关注 , 7月前发布,近地铁 VR房源,单价75757.6元/平米,75万
尚海湾三期，新房没人住过，看江景，客厅带阳台，诚售 必看好房, 3室2厅 ,高楼层(共30层) ,尚海湾豪庭, 151.69平米 , 东南, 2016年建 ,184人关注 , 10月前发布,VR房源,单价110752元/平米,1680万
1梯2户，全明户型，总价低，近地铁8号线，出行方便 必看好房, 1室1厅 ,高楼层(共6层) ,开鲁四村, 43.22平米 , 南, 1992年建 ,142人关注 , 7月前发布,近地铁 满五年 VR房源,单价42804.3元/平米,185万
小区内低总价三房，入门级好房，采光不遮挡全明户型 必看好房, 3室2厅 ,低楼层(共16层) ,上海大花园, 119.08平米 , 东南 南 北, 2003年建 ,239人关注 , 6月前发布,近地铁 VR房源,单价62982.9元/平米,750万
10号线地铁口+自住装修+中间楼层+双南两房 必看好房, 2室1厅 ,中楼层(共6层) ,虹日小区, 51平米 , 南, 1990年建 ,298人关注 , 4月前发布,近地铁 满五年 VR房源,单价58627.5元/平米,299万
【急售可谈】低于市场价，精装，房东房子已看好 必看好房, 1室1厅 ,低楼层(共18层) ,馨佳园(菊泉街1280弄), 54.82平米 , 东南, 2010年建 ,99人关注 , 5月前发布,近地铁 满两年 VR房源,单价36300.6元/平米,199万
单价低，景观层，业主诚意卖，看房随时，满5唯一 必看好房, 2室2厅 ,高楼层(共18层) ,东方冠郡, 108.38平米 , 南, 2007年建 ,106人关注 , 2月前发布,满五年 VR房源 随时看房,单价24451元/平米,265万
黄兴公园新出顶复、靠南沿河景观好、业主诚意出售, 4室2厅 ,高楼层(共5层) ,文化佳园, 165.52平米 , 南, 2002年建 ,68人关注 , 6月前发布,VR房源,单价67665.5元/平米,1120万
