title,houseType,floor,position,area,direction,buildTime,viewNum,time,tags,unitPrice,totalPrice
大新地铁口优质两房大社区花园诚心卖房 必看好房, 2室2厅 ,中楼层(共32层) ,星海名城五期, 72.38平米 , 西, 2006年建 ,325人关注 , 6月前发布,近地铁 满两年 VR房源 随时看房,单价66316.7元/平米,480万
业主诚心出售，邻天虹，距离桃园站百度测距仅20米 必看好房, 2室1厅 ,高楼层(共8层) ,常兴苑, 57.56平米 , 南, 1996年建 ,150人关注 , 3月前发布,近地铁 满五年 VR房源 随时看房,单价50382.2元/平米,290万
时代晶座 改好两房 精装修 高楼层 东南朝向 诚心卖 必看好房, 2室1厅 ,高楼层(共11层) ,时代景苑, 56.18平米 , 东南, 2006年建 ,184人关注 , 2月前发布,满五年 VR房源,单价42719.8元/平米,240万
西乡小户型电梯2房 高楼层采光视野好 户型方正 税费少 必看好房, 2室1厅 ,高楼层(共15层) ,雅乐居, 67.1平米 , 东南, 2008年建 ,640人关注 , 11月前发布,满五年 VR房源,单价51415.8元/平米,345万
深港一号 高层安静2房 少费用 看房方便 必看好房, 2室1厅 ,高楼层(共30层) ,皇御苑四期, 56.49平米 , 北, 2012年建 ,123人关注 , 8月前发布,近地铁 满两年 VR房源,单价65498.3元/平米,370万
近地铁物业，满五年，红本在手看房有钥匙业主诚心出售 必看好房, 3室2厅 ,中楼层(共12层) ,中城康桥花园一期, 101.77平米 , 北, 2002年建 ,396人关注 , 2月前发布,近地铁 满五年 VR房源 随时看房,单价27021.7元/平米,275万
复式靓装两居，红本在手，无欠款，看房方便 必看好房, 2室1厅 ,低楼层(共26层) ,奥园峯荟, 52.85平米 , 南, 2016年建 ,257人关注 , 3月前发布,满两年 随时看房,单价23651.8元/平米,125万
此房是业主15年买过来的，户型方正，税少 必看好房, 2室1厅 ,中楼层(共8层) ,西城品阁, 40.9平米 , 南, 2009年建 ,205人关注 , 5月前发布,满五年 VR房源,单价62347.2元/平米,255万
地铁满五唯一物业，金地万科商圈，享受区政配套， 必看好房, 3室2厅 ,中楼层(共17层) ,城南雅筑, 84.84平米 , 东南, 2010年建 ,177人关注 , 5月前发布,近地铁 满五年 VR房源 随时看房,单价31824.6元/平米,270万
满五年，唯一，近中澳实验，出行方便, 3室2厅 ,高楼层(共6层) ,桃源居三区, 110.31平米 , 南, 2003年建 ,18人关注 , 8月前发布,满五年 VR房源 随时看房,单价48046.4元/平米,530万
户型好总价低，新装修，交通便利的好房子 必看好房, 2室1厅 ,高楼层(共8层) ,恒丰工业城, 41.02平米 , 东南, 2001年建 ,373人关注 , 1年前发布,满五年 VR房源,单价24134.6元/平米,99万
布吉站 70年产权住宅 电梯大两房 总价低 必看好房, 2室1厅 ,高楼层(共28层) ,吉信大厦, 72.88平米 , 东南, 1999年建 ,166人关注 , 4月前发布,近地铁 满五年 VR房源 随时看房,单价25795.8元/平米,188万
罗湖大厦，楼下地铁，满五红本，70年产权，看房方便 必看好房, 2室1厅 ,中楼层(共18层) ,罗湖大厦, 40.89平米 , 东南, 1983年建 ,482人关注 , 12月前发布,近地铁 满五年 VR房源 随时看房,单价44754.2元/平米,183万
此房红本在手，厅出阳台朝花园，安静舒适，适合住家, 3室2厅 ,低楼层(共33层) ,麓园, 88.46平米 , 东 东南, 2015年建 ,4人关注 , 1月前发布,满两年 VR房源,单价46348.6元/平米,410万
万科清林经 厅出阳台 标准两房 总价低 业主自己赎楼 必看好房, 2室2厅 ,低楼层(共32层) ,万科清林径, 78.87平米 , 北, 2009年建 ,180人关注 , 3月前发布,满两年 VR房源,单价29795.9元/平米,235万
房子满5年唯一，客厅出阳台标准2房 必看好房, 2室1厅 ,中楼层(共6层) ,锦城星苑, 63.91平米 , 北, 2006年建 ,120人关注 , 1月前发布,满五年 VR房源,单价28947元/平米,185万
店长推荐 业主精心装的小两房 朝南看花园泳池 必看好房, 2室1厅 ,中楼层(共34层) ,金地龙城中央一期, 48.18平米 , 南, 2016年建 ,141人关注 , 5月前发布,近地铁 满两年 VR房源 随时看房,单价25529.3元/平米,123万
地铁口 万科 华润万家成熟配套 正规两房大社区 优选房 必看好房, 2室2厅 ,高楼层(共6层) ,雅豪祥苑, 65.97平米 , 西北, 2003年建 ,387人关注 , 1年前发布,近地铁 满两年 VR房源 随时看房,单价31529.5元/平米,208万
金地龙城 精装修 2+1房， 视野通风好 享万科配套 必看好房, 2室1厅 ,中楼层(共34层) ,金地龙城中央一期, 68.87平米 , 西南, 2016年建 ,485人关注 , 4月前发布,近地铁 满两年 VR房源 随时看房,单价26136.2元/平米,180万
朝南、安静、户型方正、适合老人小孩住家，诚心出售, 5室1厅 ,低楼层(共56层) ,华润城润府一期, 205.86平米 , 南, 2016年建 ,54人关注 , 2月前发布,满两年 VR房源,单价86466.5元/平米,1780万
精装修复式一房，红本在手，交通便利，总价便宜， 必看好房,1室1厅,高楼层(共5层),怡泰大厦, 36.1平米 , 南,,119人关注 , 3月前发布,近地铁 满两年 VR房源 随时看房,单价22160.7元/平米,80万
正规两房，离地铁近，邻龙岗河、万科里，购物方便。 必看好房, 2室2厅 ,低楼层(共34层) ,金地龙城中央一期, 68.87平米 , 东南, 2016年建 ,192人关注 , 3月前发布,近地铁 VR房源 随时看房,单价24682.7元/平米,169.99万
南光城市花园，2房1厅，11号地铁口物业 必看好房, 2室1厅 ,中楼层(共32层) ,南光城市花园, 40.44平米 , 南, 2009年建 ,500人关注 , 8月前发布,近地铁 满五年 VR房源 随时看房,单价69238.4元/平米,280万
大运新城中海康城花园安静三房 精装看花园, 3室1厅 ,中楼层(共24层) ,中海康城花园二期, 86.96平米 , 东南, 2011年建 ,26人关注 , 1年前发布,满五年 VR房源,单价42548.3元/平米,370万
会展辐射900米沿江高速200米福永站地铁口精品两房 必看好房, 2室2厅 ,中楼层(共14层) ,同泰时代中心, 65.42平米 , 东 东南, 2014年建 ,307人关注 , 1月前发布,近地铁 满两年,单价29043.1元/平米,190万
11号线地铁口 正规两房 全南朝向 总价低 必看好房, 2室1厅 ,高楼层(共7层) ,福海苑, 62.06平米 , 南, 1999年建 ,133人关注 , 1月前发布,近地铁 满两年 VR房源,单价63648.1元/平米,395万
此房为2房，中层楼通风透气，业主诚售。 必看好房, 2室1厅 ,中楼层(共33层) ,承翰陶源, 60.66平米 , 南, 2014年建 ,66人关注 , 1月前发布,满两年 VR房源 随时看房,单价31322.1元/平米,190万
国展苑2房，中间楼层，格局通透户型好。 必看好房, 2室2厅 ,中楼层(共35层) ,国展苑, 51平米 , 东南, 1999年建 ,272人关注 , 3月前发布,近地铁 满两年 VR房源,单价39019.6元/平米,199万
宝安福永11号线福永站地铁口红本公寓 精装出售 必看好房, 1室1厅 ,低楼层(共15层) ,同泰时代中心, 52平米 , 北, 2014年建 ,692人关注 , 11月前发布,近地铁 满两年,单价25000元/平米,130万
体育馆约300米！低总价方正3房！业主诚心出售！ 必看好房, 3室2厅 ,中楼层(共7层) ,宝华花园, 90.13平米 , 西南, 1998年建 ,289人关注 , 1年前发布,近地铁 满两年 VR房源,单价46599.4元/平米,420万
蔡屋围 经典两房 总价低 没压力 必看好房, 2室1厅 ,低楼层(共31层) ,日豪名园, 52平米 , 西北, 2000年建 ,170人关注 , 11月前发布,近地铁 满五年 VR房源 随时看房,单价49807.7元/平米,259万
桃源居十六区，户型方正，高楼层，通透采光视野好, 2室1厅 ,高楼层(共24层) ,桃源居十六区, 83.7平米 , 南, 2009年建 ,13人关注 , 1月前发布,满五年 VR房源,单价64516.1元/平米,540万
会展福永站地铁口大两房 满五唯一红本在手费用少 必看好房, 2室2厅 ,高楼层(共7层) ,金域豪庭, 84.5平米 , 南, 1999年建 ,136人关注 , 2月前发布,近地铁 满五年 VR房源,单价46153.8元/平米,390万
金色华府 超高实用率 电梯大两房 业主诚心出售 必看好房, 2室2厅 ,高楼层(共23层) ,金色华府, 82.71平米 , 东南, 2003年建 ,284人关注 , 5月前发布,满五年 VR房源,单价44734.6元/平米,370万
南联地铁口远洋新干线公寓 交通方便 低总价两房 必看好房, 2室1厅 ,高楼层(共32层) ,远洋新干线一期, 59.07平米 , 南, 2015年建 ,158人关注 , 11月前发布,近地铁 满五年 VR房源,单价25393.6元/平米,150万
蛇口复式3房2卫，满5唯一，2014年社区 必看好房, 3室1厅 ,低楼层(共34层) ,栖游家园, 86.2平米 , 西南 东北, 2014年建 ,488人关注 , 1年前发布,近地铁 满五年 VR房源,单价73085.8元/平米,630万
可乐园 标准大两房户型实用 羊台山下空气好 必看好房, 2室2厅 ,高楼层(共5层) ,可乐园, 74.77平米 , 南 北, 2008年建 ,299人关注 , 1年前发布,满两年 VR房源 随时看房,单价39454.3元/平米,295万
看花园看海景复式高拓展端头位置户型 必看好房, 3室2厅 ,高楼层(共24层) ,碧海富通城三期, 74.29平米 , 西南, 2008年建 ,457人关注 , 1年前发布,满五年 VR房源,单价74034.2元/平米,550万
实用一房一厅，楼层适中，采光充足 必看好房, 1室1厅 ,中楼层(共7层) ,深华公寓, 42.87平米 , 西, 1996年建 ,77人关注 , 2月前发布,近地铁 满五年 VR房源,单价43853.5元/平米,188万
半岛苑 3室2厅 北 必看好房, 3室2厅 ,高楼层(共7层) ,半岛苑, 85.65平米 , 北, 2000年建 ,218人关注 , 2月前发布,满五年 VR房源,单价29772.3元/平米,255万
灵芝地铁口，复式小两房，朝南向，看房方便 必看好房, 2室1厅 ,中楼层(共15层) ,白金时代, 32.29平米 , 东南, 2004年建 ,100人关注 , 1月前发布,近地铁 满两年 VR房源,单价89191.7元/平米,288万
主卧带12平大露台，业主只卖本月底，价格最没有之一 必看好房, 4室2厅 ,低楼层(共45层) ,香山美墅三期, 186.79平米 , 西南 西北, 2016年建 ,103人关注 , 12月前发布,满两年 VR房源 随时看房,单价99041.7元/平米,1850万
双地铁口布吉+百鸽笼站，安静看花园不临街 必看好房, 2室1厅 ,低楼层(共28层) ,万科红三期, 68.1平米 , 北, 2014年建 ,738人关注 , 8月前发布,近地铁 满五年 VR房源 随时看房,单价33480.2元/平米,228万
华民大厦 交通方便 大两房 价格实惠, 2室1厅 ,中楼层(共28层) ,华民大厦, 78.87平米 , 南, 1993年建 ,76人关注 , 1月前发布,近地铁 满五年 VR房源,单价34613.9元/平米,273万
户型方正，朝东的两房一厅，带燃气。。。。。。。。。 必看好房, 2室1厅 ,低楼层(共27层) ,嘉洲富苑, 41.02平米 , 东, 2012年建 ,250人关注 , 3月前发布,近地铁 满五年 VR房源,单价63871.3元/平米,262万
东方明珠城 地铁口 小两房 精装 满五 随时可看 必看好房, 2室1厅 ,低楼层(共32层) ,东方明珠城, 62.96平米 , 南 北, 2007年建 ,374人关注 , 1年前发布,近地铁 满五年 VR房源 随时看房,单价38913.6元/平米,245万
招商澜园3房南区带地下停车位视线好采光好 必看好房, 3室2厅 ,低楼层(共25层) ,招商澜园, 83.94平米 , 南, 2010年建 ,394人关注 , 2月前发布,满两年 VR房源 随时看房,单价41696.4元/平米,350万
笋到不能再笋！大芬地铁口3房 花园社区 不看可惜了 必看好房, 3室1厅 ,中楼层(共16层) ,怡康家园, 67.99平米 , 西南, 2005年建 ,217人关注 , 3月前发布,近地铁 满两年 VR房源 随时看房,单价37505.5元/平米,255万
一楼方正户型，红本在手税费少，安静，上车盘。 必看好房, 2室1厅 ,低楼层(共7层) ,凯丰花园一期, 44.69平米 , 北, 1997年建 ,134人关注 , 4月前发布,近地铁 满两年 VR房源,单价57731元/平米,258万
"花半里正规三房,西南向采光好,视野无遮挡! 必看好房", 3室2厅 ,低楼层(共33层) ,龙华花半里花园, 85.94平米 , 西南, 2012年建 ,132人关注 , 2月前发布,满两年 VR房源,单价45380.5元/平米,390万
桃源居十四区 2室2厅 南 必看好房, 2室2厅 ,中楼层(共8层) ,桃源居十四区, 65.07平米 , 南, 2002年建 ,98人关注 , 2月前发布,满两年 VR房源,单价53788.2元/平米,350万
地铁口物业 户型方正 朝南 业主有心卖 必看好房, 1室0厅 ,高楼层(共33层) ,花样年花港家园, 30.21平米 , 西南, 2008年建 ,82人关注 , 2月前发布,满两年 VR房源 随时看房,单价29791.5元/平米,90万
光明壹号朝南三房 红本在手 精装修, 3室2厅 ,中楼层(共22层) ,光明1号, 81.9平米 , 南, 2016年建 ,352人关注 , 9月前发布,满两年 VR房源 随时看房,单价29059.8元/平米,238万
坪山深业御园大三房满五年精装修出售 必看好房, 3室2厅 ,高楼层(共18层) ,深业御园, 88.42平米 , 南 北, 2012年建 ,111人关注 , 4月前发布,满五年 VR房源 随时看房,单价27708.7元/平米,245万
碧海名园大3房，满五唯一，朝南，自住 必看好房, 3室2厅 ,中楼层(共11层) ,碧海名园, 80.47平米 , 西南, 2005年建 ,113人关注 , 1月前发布,近地铁 满五年 VR房源,单价59649.6元/平米,480万
佳兆业水岸新都 毛坯两房 业主诚心出售 看房方便, 2室2厅 ,低楼层(共28层) ,佳兆业水岸新都, 77.28平米 , 北, 2008年建 ,239人关注 , 2年前发布,满两年 VR房源,单价26526.9元/平米,205万
福永精装电梯房，三房两厅南向无遮挡，业主诚心出售 必看好房, 3室2厅 ,中楼层(共8层) ,福永花苑, 84.08平米 , 西南, 1999年建 ,66人关注 , 1月前发布,满五年 VR房源,单价41627元/平米,350万
长丰苑 小两房一厅 人车分流 适合过渡 必看好房, 2室1厅 ,中楼层(共31层) ,长丰苑, 45.69平米 , 西南, 1999年建 ,248人关注 , 1月前发布,近地铁 满两年 VR房源 随时看房,单价42678.9元/平米,195万
金地名津 2室1厅 南 必看好房, 2室1厅 ,低楼层(共25层) ,金地名津, 62.2平米 , 南, 2007年建 ,90人关注 , 1月前发布,近地铁 满五年 VR房源,单价49035.4元/平米,305万
颐合花园 正规三房 满五年 红本在手 必看好房, 3室2厅 ,中楼层(共8层) ,颐合花园, 87.52平米 , 东南, 2000年建 ,218人关注 , 8月前发布,满五年 VR房源,单价42847.3元/平米,375万
大运新城 中海康城标准两房 满五唯一, 2室1厅 ,中楼层(共20层) ,中海康城花园二期, 72.15平米 , 西南, 2011年建 ,27人关注 , 4月前发布,满五年 VR房源,单价43659元/平米,315万
龙辉花园 中间位置 红本在手 业主换房急售 必看好房, 3室2厅 ,高楼层(共8层) ,龙辉花园, 86.52平米 , 南, 2003年建 ,125人关注 , 1月前发布,近地铁 满两年 VR房源,单价59292.6元/平米,513万
布吉德福花园，钧濠隔壁，业主诚心卖, 2室1厅 ,高楼层(共8层) ,德福花园, 53.82平米 , 西 西南, 1998年建 ,50人关注 , 2月前发布,满两年 VR房源,单价28799.7元/平米,155万
户型方正，业主自住，保养好，万科品牌，业主诚心售 必看好房, 2室2厅 ,中楼层(共6层) ,万科第五园一期, 75.55平米 , 北, 2006年建 ,46人关注 , 1月前发布,满五年 VR房源,单价51621.4元/平米,390万
梁志天团队设计！客厅6米挑空，明厨明卫，43平露台, 7室3厅 ,低楼层(共31层) ,百仕达红树西岸, 496平米 , 西南, 2006年建 ,34人关注 , 5月前发布,近地铁 满五年 VR房源,单价147177元/平米,7300万
户型通透，采光好，小高层电梯房，出门口就是小区花园 必看好房, 2室1厅 ,中楼层(共8层) ,福永花苑, 59.09平米 , 南, 1999年建 ,96人关注 , 1月前发布,满两年 VR房源,单价50431.5元/平米,298万
南山中区阔绰复式两房，装修视野好 必看好房, 2室1厅 ,高楼层(共33层) ,汉京山, 59.48平米 , 南, 2010年建 ,153人关注 , 1年前发布,近地铁 满两年 VR房源,单价92468.1元/平米,550万
金地物业 封闭式大型社区 2+1房 看园林 必看好房, 3室2厅 ,低楼层(共17层) ,碧华庭居, 85.83平米 , 东, 2000年建 ,91人关注 , 2月前发布,近地铁 满五年 VR房源 随时看房,单价62332.5元/平米,535万
【笋、笋、笋】找不到第二套，比这个报价更低，急急售 必看好房, 2室1厅 ,高楼层(共33层) ,THETOWN乐城, 51.77平米 , 西北, 2014年建 ,329人关注 , 8月前发布,近地铁 满两年 VR房源 随时看房,单价44041元/平米,228万
万科云城 2室2厅 北, 2室2厅 ,低楼层(共33层) ,万科云城, 50.8平米 , 北, 2018年建 ,149人关注 , 6月前发布,近地铁 满两年 VR房源,单价68897.6元/平米,350万
宝安松岗11号线地铁口 红本在手 看房方便,2室1厅,高楼层(共22层),松河瑞园一期, 80.6平米 , 南,,28人关注 , 1月前发布,近地铁 满五年 VR房源 随时看房,单价30397元/平米,245万
益田村南向三房，位置安静，红本满五年，诚心出售！ 必看好房, 3室2厅 ,低楼层(共32层) ,益田村, 96.96平米 , 南, 2002年建 ,98人关注 , 5月前发布,近地铁 满五年 VR房源 随时看房,单价65800.3元/平米,638万
罗湖花园小区，自带幼儿园 高层正规两房 满五年 必看好房, 2室1厅 ,高楼层(共33层) ,阳光新干线家园, 62.47平米 , 东北, 2005年建 ,142人关注 , 3月前发布,近地铁 满五年 VR房源,单价50904.4元/平米,318万
御景华城精装两房，看房方便，业主自住 必看好房, 2室1厅 ,低楼层(共34层) ,京基御景华城, 64.57平米 , 西南, 2005年建 ,160人关注 , 5月前发布,近地铁 满两年 VR房源,单价65820元/平米,425万
满五非唯一，红本在手！看房方便！ 必看好房, 1室1厅 ,低楼层(共31层) ,金港华庭, 36.45平米 , 西北, 2009年建 ,97人关注 , 2月前发布,近地铁 满五年 VR房源,单价58161.9元/平米,212万
满二，看花园，安静中间楼层，精装自住，诚售！ 必看好房, 2室1厅 ,低楼层(共32层) ,华盛西荟城4期, 64.5平米 , 东南, 2017年建 ,154人关注 , 2月前发布,近地铁 满两年 VR房源,单价60155元/平米,388万
下梅林 近地铁三房 南北通大阳台 高层视野好开阔 必看好房, 3室2厅 ,高楼层(共8层) ,锦林新居, 94.34平米 , 南 北, 1997年建 ,204人关注 , 1年前发布,近地铁 满五年 VR房源,单价50879.8元/平米,480万
三地铁交汇，户型方正，客厅出阳台，满五唯一 必看好房, 2室1厅 ,低楼层(共29层) ,龙珠花园, 51.12平米 , 北, 1999年建 ,71人关注 , 3月前发布,近地铁 满五年 VR房源 随时看房,单价40884.2元/平米,209万
蔡屋围 四条地铁物业 三个公园 刚需上车两房 必看好房, 2室1厅 ,中楼层(共31层) ,骏庭名园, 57.95平米 , 西北, 2001年建 ,641人关注 , 9月前发布,近地铁 满五年 VR房源,单价52631.6元/平米,305万
怡泰大厦 2室2厅 南, 2室2厅 ,高楼层(共5层) ,怡泰大厦, 31.98平米 , 南, 2004年建 ,183人关注 , 3月前发布,近地铁 满两年 VR房源 随时看房,单价23452.2元/平米,75万
公司资金运转，真正笋盘，手慢无，全景看天鹅堡 必看好房, 4室2厅 ,中楼层(共34层) ,天鹅堡, 220.73平米 , 西南, 2002年建 ,213人关注 , 11月前发布,满五年 VR房源 随时看房,单价80641.5元/平米,1780万
业主诚心出售 精装两房总价低, 2室1厅 ,高楼层(共39层) ,皇都广场, 55.28平米 , 北, 2004年建 ,209人关注 , 2月前发布,近地铁 满五年 VR房源,单价46128.8元/平米,255万
上梅林双地铁，定制装修拎包入住，刚需上车盘 必看好房, 1室1厅 ,中楼层(共7层) ,凯丰花园综合楼, 31.76平米 , 南, 1998年建 ,80人关注 , 5月前发布,近地铁 满两年 VR房源,单价48803.5元/平米,155万
万科第五园南北通4房看园景安静 必看好房, 4室2厅 ,低楼层(共23层) ,万科第五园三期, 117.26平米 , 南, 2008年建 ,219人关注 , 6月前发布,满五年 VR房源 随时看房,单价43493.1元/平米,510万
此房满五年唯一，客厅出阳台南向，户型方正无斜角 必看好房, 3室1厅 ,高楼层(共30层) ,中海康城国际一期, 87.26平米 , 西南, 2011年建 ,236人关注 , 5月前发布,满五年 VR房源 随时看房,单价37818元/平米,330万
大花园社区，楼下沃尔玛，大益广场带装修两房 必看好房, 2室2厅 ,高楼层(共9层) ,大益广场, 65.48平米 , 东南, 2002年建 ,241人关注 , 2月前发布,近地铁 满两年 VR房源,单价58033元/平米,380万
地铁口 精装两房， 户型方正，看花园, 2室2厅 ,高楼层(共8层) ,绿海名苑, 59.84平米 , 东南, 2005年建 ,110人关注 , 1月前发布,近地铁 满两年 VR房源,单价63502.7元/平米,380万
福田小户型 朝南 居家装修 花园社区 必看好房, 1室0厅 ,高楼层(共33层) ,蜜园, 34.23平米 , 东南, 2007年建 ,207人关注 , 1年前发布,近地铁 满两年 VR房源,单价58428.3元/平米,200万
【国际市长交流中 心】东南向高层看世界之窗视野开阔 必看好房, 1室0厅 ,高楼层(共25层) ,国际市长交流中心, 39.02平米 , 东南, 2004年建 ,184人关注 , 4月前发布,近地铁 VR房源,单价48436.7元/平米,189万
梧桐花园一楼带大院子的别墅业主诚心出售, 4室1厅 ,低楼层(共1层) ,梧桐花园, 120.82平米 , 南, 1996年建 ,21人关注 , 1月前发布,近地铁 满五年 VR房源,单价35590.1元/平米,430万
住宅性质 精装修 户型方正 地铁1号线桃园站物业 满5年 必看好房, 2室1厅 ,中楼层(共16层) ,桃苑公寓, 57.88平米 , 北, 1993年建 ,126人关注 , 8月前发布,近地铁 满五年 VR房源 随时看房,单价52695.2元/平米,305万
湖畔园林小区 精致小三房 全新居家装修 必看好房, 3室2厅 ,中楼层(共11层) ,金石雅苑, 82.07平米 , 东, 2005年建 ,90人关注 , 1月前发布,VR房源,单价44474.2元/平米,365万
翡翠星光园地铁口，满五红本税费少看房方便，高层 必看好房, 2室1厅 ,高楼层(共28层) ,翡翠星光园, 55平米 , 南, 2007年建 ,180人关注 , 10月前发布,近地铁 满五年 VR房源,单价47090.9元/平米,259万
房子户型方正，大阳台，双地铁口 必看好房, 2室1厅 ,高楼层(共12层) ,旭飞华安园, 52.31平米 , 西南, 2000年建 ,175人关注 , 1月前发布,近地铁 满两年 VR房源,单价63085.5元/平米,330万
高楼层 户型方正实用 双阳台 视野开阔 必看好房, 2室1厅 ,中楼层(共32层) ,星河华居, 69.14平米 , 北, 2003年建 ,110人关注 , 3月前发布,近地铁 满两年 VR房源,单价63639元/平米,440万
万科公园里一期 2室2厅 东 必看好房, 2室2厅 ,高楼层(共29层) ,万科公园里一期, 70.39平米 , 东, 2012年建 ,72人关注 , 2月前发布,满两年 VR房源,单价39494.2元/平米,278万
精装修大三房总价低 双地铁物业 别墅小区居住舒适 必看好房, 3室1厅 ,中楼层(共13层) ,十二橡树庄园一期, 72.62平米 , 南, 2011年建 ,88人关注 , 2月前发布,近地铁 满五年 VR房源,单价60589.4元/平米,440万
房子是红本在手的满五年家庭唯一一套住房 必看好房, 3室2厅 ,中楼层(共17层) ,中海西岸华府南区, 75.27平米 , 东南, 2010年建 ,164人关注 , 3月前发布,近地铁 满五年 VR房源,单价50219.2元/平米,378万
前海明珠 东南向三房 采光好 580万 带大平台 必看好房, 3室2厅 ,低楼层(共18层) ,前海明珠, 85平米 , 东南, 2003年建 ,106人关注 , 2月前发布,近地铁 满五年 VR房源,单价68235.3元/平米,580万
近前海 45区城市更新 片区107市政化改造规划 必看好房, 2室2厅 ,中楼层(共7层) ,新城花园, 70平米 , 西南, 1996年建 ,45人关注 , 1月前发布,近地铁 满两年 VR房源,单价55000元/平米,385万
宝安区 宝体 已改好小两房的格局 看花园安静 必看好房, 2室1厅 ,高楼层(共16层) ,泰华君逸世家, 48.4平米 , 东北, 2007年建 ,162人关注 , 2月前发布,近地铁 VR房源,单价86363.6元/平米,418万
深圳湾公馆 三房 业主急售！！！ 必看好房, 3室2厅 ,低楼层(共48层) ,深圳湾公馆, 86.63平米 , 东 西, 2016年建 ,76人关注 , 10月前发布,近地铁 满两年 VR房源,单价168533元/平米,1460万
丹竹头地铁口次新房 大三房 户型方正 必看好房, 3室1厅 ,高楼层(共24层) ,阳基新天地, 88.5平米 , 南, 2013年建 ,171人关注 , 5月前发布,满两年 VR房源,单价31638.4元/平米,280万
精装修可直接入住，正规四房通透户型，东西向采光好 必看好房, 4室2厅 ,中楼层(共8层) ,万科温馨家园, 127.3平米 , 东 西, 2001年建 ,139人关注 , 1年前发布,近地铁 满五年 VR房源,单价106049元/平米,1350万
麓园二期 毛坯三房，东南朝向 客厅出阳台 必看好房, 3室2厅 ,中楼层(共34层) ,麓园, 76.31平米 , 东南, 2018年建 ,67人关注 , 8月前发布,满两年 VR房源 随时看房,单价39903元/平米,304.5万
鸿荣源东南向两房，小区物业品质好，居家舒适 必看好房, 2室1厅 ,中楼层(共31层) ,西城雅筑, 66.12平米 , 东南, 2013年建 ,76人关注 , 1月前发布,近地铁 满两年 VR房源,单价105717元/平米,699万
港澳8号 精装两房 近地铁口 红本在手, 2室1厅 ,低楼层(共36层) ,港澳8号, 65.9平米 , 东南, 2013年建 ,1328人关注 , 6月前发布,近地铁 满五年 VR房源,单价39909元/平米,263万
缤纷世纪 运新城 两房带独立cf天然气, 2室1厅 ,中楼层(共31层) ,缤纷世纪, 42.57平米 , 东, 2012年建 ,138人关注 , 4月前发布,近地铁 VR房源 随时看房,单价25839.8元/平米,110万
丽湖花园二期 刚需小两房 业主急卖 价格可谈 必看好房, 2室1厅 ,高楼层(共8层) ,丽湖花园二期, 55.03平米 , 东南 西北, 1999年建 ,395人关注 , 11月前发布,满两年 VR房源 随时看房,单价32346元/平米,178万
改好2+1 正南向 人车分流小区 必看好房, 2室2厅 ,高楼层(共13层) ,泰华锦绣城, 81.2平米 , 东南, 2000年建 ,81人关注 , 2月前发布,满五年 VR房源,单价53571.4元/平米,435万
