title,houseType,floor,position,area,direction,buildTime,viewNum,time,tags,unitPrice,totalPrice
南向刚需两房 采光充足 中楼层 必看好房,2室1厅,中楼层(共4层),大东路, 53.14平米 , 南,,157人关注 , 3月前发布,满两年 VR房源 随时看房,单价15054.6元/平米,80万
望珠江、望黄埔大桥、近地铁、三站到天河！ 必看好房, 2室2厅 ,高楼层(共13层) ,祥辉广场, 87.24平米 , 南, 2000年建 ,118人关注 , 2月前发布,近地铁 满两年 VR房源,单价19257.2元/平米,168万
万科里享水韵实用两房，业主诚心出售！ 必看好房,2室2厅,中楼层(共16层),万科里享水韵, 75.54平米 , 北,,251人关注 , 5月前发布,VR房源 随时看房,单价18268.5元/平米,138万
满五唯一，宜居两房，配套齐全，看房方便 必看好房, 2室1厅 ,高楼层(共7层) ,富丽家园, 69.1平米 , 东南, 1997年建 ,473人关注 , 7月前发布,满五年 VR房源,单价16642.5元/平米,115万
地铁口100米 中层纯南向 新装修 间隔正厅出阳台 必看好房, 2室1厅 ,中楼层(共8层) ,东风西路, 61.08平米 , 东南, 1993年建 ,568人关注 , 9月前发布,近地铁 满五年 VR房源,单价29142.1元/平米,178万
陈家祠 龙津东路 两房 通风采光好 必看好房, 2室1厅 ,高楼层(共9层) ,龙津东路, 63.5平米 , 东北, 1988年建 ,70人关注 , 3月前发布,近地铁 满五年 VR房源 随时看房,单价20315元/平米,129万
复式公寓，户型方正，采光充足，格局通透， 必看好房, 2室1厅 ,中楼层(共11层) ,广东动漫城, 53.54平米 , 南, 2013年建 ,160人关注 , 10月前发布,满五年,单价6537.2元/平米,35万
帝缘花园 电梯两房 户型方正 中高楼层 采光好 必看好房,2室2厅,高楼层(共7层),帝缘花园, 59.8平米 , 西南,,31人关注 , 2月前发布,满五年 VR房源,单价6687.3元/平米,39.99万
精装修 拎包入住 户口没占用 必看好房, 2室1厅 ,低楼层(共22层) ,东方都会广场, 67.85平米 , 北, 2004年建 ,169人关注 , 1月前发布,近地铁 满两年 VR房源,单价35077.4元/平米,238万
万科欧泊三房业主着急出售两房的价格买到三房的价格 必看好房, 3室2厅 ,低楼层(共35层) ,万科欧泊, 93.98平米 , 西南 东北, 2012年建 ,76人关注 , 2月前发布,近地铁 满两年 VR房源,单价38199.6元/平米,359万
房屋满二，北京路地铁口旁，双地铁 必看好房,1室1厅,中楼层(共9层),珠光路, 28.46平米 , 西南,,201人关注 , 2月前发布,近地铁 满五年 VR房源 随时看房,单价34434.3元/平米,98万
地铁上，此房满二非唯一石米外墙流花湖就在旁边 必看好房,2室1厅,高楼层(共8层),西华路, 55.62平米 , 北,,42人关注 , 1月前发布,近地铁 满两年 VR房源 随时看房,单价24271.8元/平米,135万
恒福花园 南向精装两房 楼层好 格局实用 看房方便 必看好房,2室2厅,中楼层(共17层),恒福花园, 63平米 , 南,,160人关注 , 4月前发布,近地铁 满两年 VR房源 随时看房,单价17777.8元/平米,112万
万科新里程，配套成熟商圈，刚需实用，小区环境优美 必看好房, 3室2厅 ,低楼层(共25层) ,万科新里程, 90.82平米 , 北, 2009年建 ,255人关注 , 11月前发布,近地铁 满五年 VR房源 随时看房,单价28628.1元/平米,260万
滨江西江边最近一排，江景全揽，中低层大两房 必看好房,2室1厅,中楼层(共5层),滨江西路, 72平米 , 南,,145人关注 , 2月前发布,近地铁 满两年 VR房源 随时看房,单价23611.1元/平米,170万
汉溪长隆地铁口100米住家两房 必看好房, 2室1厅 ,低楼层(共32层) ,保利大都汇, 67.41平米 , 东南, 2016年建 ,352人关注 , 4月前发布,近地铁,单价22993.6元/平米,155万
大单间 光线充足 环境舒适 必看好房,1室1厅,低楼层(共1层),工业大道北, 20.56平米 , 东,,132人关注 , 2月前发布,满两年 VR房源 随时看房,单价26751元/平米,55万
东风西路精装两房 交通方便 配套成熟 必看好房, 2室1厅 ,低楼层(共6层) ,东风西路, 57.41平米 , 东南, 1982年建 ,317人关注 , 10月前发布,满五年 VR房源 随时看房,单价25256.9元/平米,145万
金碧御水山庄，普通2房户型方便视野开阔 必看好房,2室2厅,高楼层(共6层),金碧御水山庄, 65.95平米 , 西,,63人关注 , 1月前发布,满五年 VR房源 随时看房,单价6368.5元/平米,42万
新丽苑 原装两房 东南向 视野无遮挡 必看好房, 2室2厅 ,高楼层(共7层) ,新丽苑, 56.56平米 , 南, 2000年建 ,328人关注 , 7月前发布,近地铁 满五年 VR房源,单价17680.3元/平米,100万
洛溪新城 实用两房 采光视野好 必看好房, 2室1厅 ,高楼层(共7层) ,如意花园, 69.05平米 , 南, 1993年建 ,221人关注 , 10月前发布,近地铁 满两年 VR房源,单价20275.2元/平米,140万
车辆厂生活区旁。房子格局方正。采光通风好。近地铁. 必看好房,2室2厅,高楼层(共7层),建设北路, 68.43平米 , 南,,80人关注 , 4月前发布,近地铁 满五年 VR房源 随时看房,单价9937.2元/平米,68万
步行地铁口300米，格局方正实用性强。 必看好房,1室1厅,中楼层(共8层),环市西路, 30.49平米 , 南,,128人关注 , 6月前发布,近地铁 满五年 VR房源 随时看房,单价30173.8元/平米,92万
禺丰园二期 低层楼梯楼 小区管理 必看好房, 2室2厅 ,中楼层(共8层) ,禺丰园二期, 67.06平米 , 东, 1996年建 ,42人关注 , 2月前发布,满两年 VR房源 随时看房,单价15657.6元/平米,105万
棠德花园 3室2厅 西 必看好房, 3室2厅 ,高楼层(共9层) ,棠德花园, 89.12平米 , 西, 2000年建 ,66人关注 , 2月前发布,近地铁 满五年 VR房源 随时看房,单价25583.5元/平米,228万
滨江东板块 电梯两房 东向望园 望小蛮腰 必看好房,2室1厅,高楼层(共35层),海天花苑, 75.72平米 , 北,,75人关注 , 5月前发布,近地铁 VR房源 随时看房,单价32752.2元/平米,248万
8号线北延段地铁口，小区4楼平台花园，户型方正光线好 必看好房, 2室1厅 ,中楼层(共11层) ,雅图花园, 66.03平米 , 东, 1998年建 ,94人关注 , 3月前发布,满五年 VR房源,单价10298.3元/平米,68万
此房满五年 实用大两房 业主急售 必看好房, 2室1厅 ,低楼层(共3层) ,祈福新村C区, 68.9平米 , 北, 1995年建 ,140人关注 , 2月前发布,满五年 VR房源 随时看房,单价20609.6元/平米,142万
此房满5年唯一，视野宽阔，采光充足 必看好房, 2室2厅 ,中楼层(共7层) ,美心翠拥华庭二期, 69.8平米 , 南, 2004年建 ,385人关注 , 1年前发布,近地铁 满五年 VR房源,单价20773.6元/平米,145万
刚需实用三房，户型方正，业主诚意出售 必看好房, 3室2厅 ,高楼层(共30层) ,万科里享家, 70.01平米 , 北, 2017年建 ,113人关注 , 2月前发布,VR房源 随时看房,单价21425.5元/平米,150万
花园小区，厅出阳台，采光好，总价低； 必看好房, 2室1厅 ,高楼层(共9层) ,嘉华苑, 58.36平米 , 北 南, 1995年建 ,62人关注 , 3月前发布,满五年 VR房源 随时看房,单价18505.8元/平米,108万
天河公园 东方都会广场 带平台大三房 必看好房, 4室1厅 ,低楼层(共22层) ,东方都会广场, 135.92平米 , 东, 2004年建 ,63人关注 , 1月前发布,近地铁 满两年 VR房源,单价35020.6元/平米,476万
格局方正大2房 装修好 总价低 必看好房, 2室1厅 ,低楼层(共7层) ,恒盛花园, 71平米 , 东南, 1999年建 ,126人关注 , 4月前发布,满五年 VR房源,单价12676.1元/平米,90万
江泰路地铁300米业主自住房，装修保养好 必看好房, 2室1厅 ,高楼层(共9层) ,民泰阁, 64.11平米 , 西南, 1998年建 ,341人关注 , 1年前发布,近地铁 满五年 VR房源,单价25425.1元/平米,163万
越秀至笋，至平单价，框架，中层，地铁小北站 必看好房, 2室2厅 ,中楼层(共8层) ,下塘西路, 67.26平米 , 北, 1991年建 ,96人关注 , 1月前发布,近地铁 满五年 VR房源,单价26018.4元/平米,175万
水荫路 3室1厅 南 北 必看好房,3室1厅,高楼层(共9层),水荫路, 91.84平米 , 南 北,,73人关注 , 1月前发布,近地铁 满两年 VR房源,单价28854.5元/平米,265万
青晖小区 69方简装2+1房 必看好房,3室1厅,高楼层(共9层),青晖小区, 69平米 , 南,,18人关注 , 1月前发布,近地铁 满五年 VR房源,单价9420.3元/平米,65万
棠德花园 东向两方 通风视野好 无遮挡 必看好房, 2室1厅 ,高楼层(共9层) ,棠德花园, 64平米 , 南, 1997年建 ,117人关注 , 1年前发布,近地铁 满五年 VR房源,单价26250元/平米,168万
大石地铁物业 今日丽舍精装三房 采光透风好 必看好房,3室2厅,高楼层(共9层),今日丽舍, 88.6平米 , 东南,,361人关注 , 8月前发布,近地铁 满五年 VR房源,单价20316元/平米,180万
中泰天境双地铁，南向三房全新未入住，业主急售！ 必看好房,3室2厅,低楼层(共18层),中泰天境, 90.26平米 , 南,,46人关注 , 1月前发布,VR房源 随时看房,单价17726.6元/平米,160万
恒大山水城南向3房，位置好。总价低 必看好房, 3室2厅 ,高楼层(共18层) ,恒大山水城, 99平米 , 东南, 2008年建 ,104人关注 , 4月前发布,满五年 VR房源 随时看房,单价14646.5元/平米,145万
轻松首付佣有祈福新村出入方便的三房 必看好房, 3室1厅 ,中楼层(共4层) ,祈福新村C区, 73.2平米 , 北, 1995年建 ,25人关注 , 1月前发布,满五年 VR房源 随时看房,单价22131.1元/平米,162万
菜园路 两房一厅一卫 总价49万 必看好房,2室1厅,高楼层(共8层),菜园路, 51.73平米 , 南,,69人关注 , 2月前发布,满五年 VR房源,单价9472.3元/平米,49万
晓港湾 实用三房 东南向 格局方正实用 必看好房, 3室1厅 ,高楼层(共9层) ,晓港湾惠侨苑, 78.54平米 , 东南, 1999年建 ,124人关注 , 3月前发布,近地铁 满两年 VR房源 随时看房,单价26738元/平米,210万
房子价格便宜，户型是小户型，采光通风好！ 必看好房, 2室1厅 ,低楼层(共4层) ,环城西路, 56.63平米 , 南, 1990年建 ,27人关注 , 3月前发布,满五年 VR房源 随时看房,单价12360.9元/平米,70万
棠德花园 东南朝向好，视野开阔，采光好， 必看好房, 1室1厅 ,高楼层(共10层) ,棠德花园, 43平米 , 东南, 1997年建 ,223人关注 , 5月前发布,近地铁 满两年 VR房源 随时看房,单价25116.3元/平米,108万
德政南路+全明屋+业主急卖+户型方正 必看好房, 2室1厅 ,高楼层(共9层) ,德政南路, 60平米 , 东南, 1992年建 ,222人关注 , 3月前发布,近地铁 满五年 VR房源 随时看房,单价30000元/平米,180万
中海誉城三房 保养好 视野开阔 诚心出售 必看好房,3室2厅,低楼层(共33层),中海誉城北苑, 96.16平米 , 西南,,198人关注 , 9月前发布,VR房源,单价26518.3元/平米,255万
正南向，双阳台，产权清晰，有小区管理 必看好房,3室2厅,中楼层(共9层),华南商住小区, 89.62平米 , 南,,35人关注 , 1月前发布,VR房源 随时看房,单价7029.7元/平米,63万
南向，复式实用三房一厅，产权清静晰 必看好房, 3室1厅 ,低楼层(共26层) ,方圆月岛, 58.36平米 , 南, 2009年建 ,55人关注 , 1月前发布,近地铁 满两年 VR房源,单价98526.4元/平米,575万
格局方正，采光充足，通风好，交通便利 必看好房, 4室2厅 ,高楼层(共9层) ,建设北路, 123.86平米 , 南, 2000年建 ,7人关注 , 1月前发布,满五年 VR房源,单价7912.2元/平米,98万
楼梯复式 中式装修 双主套 双阳台 全屋朝南 必看好房, 3室2厅 ,高楼层(共6层) ,保利花园, 139.83平米 , 南, 2000年建 ,118人关注 , 10月前发布,近地铁 满两年 VR房源,单价32038.9元/平米,448万
白江地铁口东方名都 刚需小三房 凯达尔商圈 带名校 必看好房, 3室2厅 ,低楼层(共23层) ,东方名都, 94.86平米 , 东南, 2012年建 ,155人关注 , 1月前发布,近地铁 满五年 VR房源 随时看房,单价20662元/平米,196万
地铁口物业，南向望花园，楼层好，视野开阔，采光充足 必看好房, 2室1厅 ,中楼层(共10层) ,碧桂园星港国际, 58平米 , 北, 2017年建 ,57人关注 , 3月前发布,近地铁 满两年 随时看房,单价16379.3元/平米,95万
户型方正实用，朝向好，采光好，依山傍水，舒适宜居 必看好房,2室2厅,低楼层(共10层),南沙奥园, 83.65平米 , 东南,,51人关注 , 5月前发布,满两年 VR房源 随时看房,单价14345.5元/平米,120万
总价低，区府前物业，蕉门河，地铁楼盘值得拥有 必看好房, 2室1厅 ,低楼层(共18层) ,龙光棕榈水岸南区, 56.72平米 , 北, 2013年建 ,157人关注 , 2月前发布,满两年 VR房源 随时看房,单价19746.1元/平米,112万
棠德花园 正规两房 阳台南向 交通便利 必看好房, 2室1厅 ,高楼层(共10层) ,棠德花园, 55.54平米 , 南, 1997年建 ,81人关注 , 10月前发布,近地铁 满五年 VR房源,单价28448元/平米,158万
新华30小区3房2厅1厨1卫采光充足生活配套齐全适合居家 必看好房,3室2厅,高楼层(共5层),30号小区, 74.8平米 , 南,,121人关注 , 4月前发布,近地铁 满五年 VR房源 随时看房,单价9893元/平米,74万
广州碧桂园雅苑三房东南向看方便 必看好房, 3室2厅 ,低楼层(共7层) ,广州碧桂园雅苑, 102.5平米 , 东南, 1998年建 ,264人关注 , 8月前发布,近地铁 满五年 VR房源,单价24878元/平米,255万
面朝花园，居住安静，装修保养不错, 3室2厅 ,低楼层(共32层) ,万科东荟城, 101.8平米 , 东北, 2016年建 ,17人关注 , 29天前发布,VR房源,单价33398.8元/平米,340万
珠江帝景苑克莱国际公寓 正规四房两卫 采光充足 必看好房, 4室2厅 ,低楼层(共35层) ,珠江帝景苑克莱国际公寓灏景轩, 147.42平米 , 东, 2007年建 ,89人关注 , 4月前发布,近地铁 满五年 VR房源,单价57658.4元/平米,850万
科技楼小区 温馨两房 精装修 拎包入住 南北对流 必看好房, 2室2厅 ,高楼层(共9层) ,科技楼, 55.66平米 , 南 北, 1999年建 ,39人关注 , 1月前发布,满五年 VR房源,单价12935.7元/平米,72万
复式，开发商精装修的。采光好。诚心出售 必看好房, 1室2厅 ,低楼层(共14层) ,宝铼雅居, 50.49平米 , 西北, 2013年建 ,49人关注 , 10月前发布,满两年 VR房源 随时看房,单价13468元/平米,68万
宜居两房 小区安静 有钥匙看房方便 必看好房, 2室2厅 ,高楼层(共18层) ,飞晟文汇, 89.7平米 , 南, 2016年建 ,92人关注 , 2月前发布,近地铁 满五年 随时看房,单价15273.1元/平米,137万
新兴白云花园 低总价小两房 户型方正 通风采光好 必看好房, 2室1厅 ,高楼层(共9层) ,新兴白云花园乐居北街, 46.87平米 , 东南 东北, 1999年建 ,30人关注 , 3月前发布,近地铁 满两年 VR房源 随时看房,单价20908.9元/平米,98万
华侨城 加装新装电梯 方正两房 南北对流 必看好房, 2室1厅 ,中楼层(共8层) ,华侨城(番禺), 70平米 , 南, 1994年建 ,93人关注 , 4月前发布,满两年 VR房源 随时看房,单价19285.7元/平米,135万
天河21号线地铁口 低总价一房 全屋定制 楼层适中 必看好房, 1室0厅 ,高楼层(共18层) ,万科云城米酷, 13.05平米 , 西, 2017年建 ,22人关注 , 1月前发布,近地铁,单价22988.5元/平米,30万
全新没住过和一手没区别，格局方正，采光通风好。 必看好房,2室2厅,低楼层(共13层),美林湖天汇半岛, 83.58平米 , 西北,,229人关注 , 5月前发布,满五年 VR房源 随时看房,单价7657.3元/平米,64万
机场路 方正两房 南北对流 户型方正 必看好房,2室1厅,中楼层(共6层),机场路, 62.5平米 , 南 北,,126人关注 , 3月前发布,满五年 VR房源,单价17600元/平米,110万
越秀区 近地铁 配套齐全 交通便利 必看好房,2室2厅,中楼层(共9层),三元里大道, 52.62平米 , 南,,238人关注 , 5月前发布,满两年 VR房源 随时看房,单价25085.5元/平米,132万
此房源公摊面积少，楼层高视野宽阔，南向采光充足 必看好房, 3室1厅 ,高楼层(共9层) ,名雅轩, 99.51平米 , 东北, 2002年建 ,4人关注 , 1月前发布,满两年 VR房源 随时看房,单价10601.9元/平米,105.5万
沙园独栋* 大天台花园 装修保养好 必看好房,4室2厅,低楼层(共1层),荔福路西华街, 74.02平米 , 南,,410人关注 , 4月前发布,近地铁 满两年 VR房源,单价34855.4元/平米,258万
汇海花园三房.户型通透.业主诚心出售, 3室2厅 ,低楼层(共26层) ,保利西海岸汇海花园, 88.31平米 , 西南, 2010年建 ,73人关注 , 2月前发布,VR房源,单价30121.2元/平米,266万
荔富居 舒适两房 房间通透 99年楼龄 可以公积金贷款 必看好房,2室1厅,高楼层(共9层),广园西路, 62.41平米 , 北,,117人关注 , 3月前发布,近地铁 满五年 VR房源,单价20028.8元/平米,125万
同福中两房 南北对流 户型方正实用 必看好房,2室1厅,中楼层(共7层),同福中路, 53.99平米 , 南 北,,65人关注 , 2月前发布,VR房源 随时看房,单价22782元/平米,123万
地铁物业，大品牌开发商，配套齐全 必看好房, 3室2厅 ,低楼层(共33层) ,广州绿地城, 83.96平米 , 北, 2017年建 ,100人关注 , 4月前发布,VR房源 随时看房,单价21796.1元/平米,183万
三堂路，楼层低，总价低，交通便利 必看好房,1室1厅,低楼层(共3层),三堂路, 37平米 , 南,,22人关注 , 25天前发布,VR房源 随时看房,单价12162.2元/平米,45万
新世界花园 楼梯大三房 南向采光通风棒 花园小区成熟 必看好房,3室2厅,中楼层(共7层),新塘新世界花园, 103.55平米 , 南,,117人关注 , 4月前发布,近地铁 满五年 VR房源 随时看房,单价15451.5元/平米,160万
市桥大三房，高层三边采光，实用率高 必看好房, 3室2厅 ,高楼层(共7层) ,平康路隆基大街, 110.2平米 , 南, 1990年建 ,52人关注 , 2月前发布,满五年 VR房源,单价11796.7元/平米,130万
业主诚心放卖、房子保养的比较好 必看好房, 3室2厅 ,中楼层(共9层) ,宏康花园一期, 83.71平米 , 北, 2004年建 ,69人关注 , 7月前发布,满五年 VR房源,单价14932.5元/平米,125万
西门口板块 海珠中路复式小三房 带精装修 必看好房, 3室1厅 ,高楼层(共5层) ,海珠中路, 28.71平米 , 东, 1988年建 ,435人关注 , 9月前发布,满五年 VR房源 随时看房,单价28561.5元/平米,82万
新塘站900米物业，含两个室内电动车位，全屋精装 必看好房,3室1厅,中楼层(共5层),富华苑一街, 85.65平米 , 北,,81人关注 , 2月前发布,近地铁 VR房源 随时看房,单价13777元/平米,118万
五羊新城 近珠江边 过五唯一 可带租约 附12平方 必看好房,3室1厅,低楼层(共25层),明月阁, 72.3平米 , 南 北,,32人关注 , 1月前发布,近地铁 满五年,单价39419.1元/平米,285万
奥园城市天地复式三房 3/7号线汉溪地铁站 交通便利 必看好房, 3室1厅 ,中楼层(共22层) ,奥园城市天地, 45.39平米 , 南 北, 2015年建 ,105人关注 , 1月前发布,近地铁 满两年,单价26217.2元/平米,119万
乔鑫汇悦台 全南户型 地理位置优越 户型方正 采光好, 4室3厅 ,低楼层(共38层) ,侨鑫汇悦台, 308.6平米 , 南, 2016年建 ,119人关注 , 7月前发布,近地铁 VR房源,单价178224元/平米,5500万
地铁500米，产权清晰无按揭交易流程方便，业主诚心卖 必看好房, 2室1厅 ,高楼层(共8层) ,富丽家园穗华楼, 58.1平米 , 北, 1995年建 ,293人关注 , 9月前发布,近地铁 满五年 VR房源,单价19449.2元/平米,113万
天虹花园 格局方正采光好 精装修 业主诚心出售 必看好房, 2室2厅 ,高楼层(共9层) ,天虹花园, 56平米 , 东北, 2006年建 ,403人关注 , 1年前发布,近地铁 满五年 VR房源 随时看房,单价23571.4元/平米,132万
原装电梯 南向两房 户型实用方正 社区环境好 必看好房, 2室1厅 ,低楼层(共25层) ,房建大厦, 52.38平米 , 南, 1996年建 ,38人关注 , 1月前发布,近地铁 满两年 VR房源,单价33982.4元/平米,178万
益丰花园 全明屋实用两房 楼龄新净 必看好房, 2室1厅 ,高楼层(共9层) ,益丰花园, 69.93平米 , 东 西, 2005年建 ,356人关注 , 10月前发布,近地铁 满五年 VR房源,单价25025元/平米,175万
万科实用两房，65平，使用率高，视野好，业主诚心卖 必看好房, 2室1厅 ,中楼层(共34层) ,万科金色梦想, 65.14平米 , 西北, 2016年建 ,64人关注 , 1月前发布,VR房源,单价28400.4元/平米,185万
满五唯一，精装，小三房，高楼层，采光通风好 必看好房, 3室2厅 ,高楼层(共6层) ,岐山中路, 71平米 , 南, 2005年建 ,142人关注 , 6月前发布,满五年 VR房源 随时看房,单价14788.7元/平米,105万
南沙奥园 地铁口物业 温馨舒适大两房 产权70年住宅 必看好房, 2室2厅 ,中楼层(共7层) ,南沙奥园, 90平米 , 南, 2012年建 ,269人关注 , 6月前发布,近地铁 满五年 VR房源,单价15333.3元/平米,138万
金满家园 实用两房 保养新净 看房方便 近地铁 必看好房, 2室1厅 ,高楼层(共9层) ,金满家园, 61.67平米 , 南, 2000年建 ,40人关注 , 2月前发布,近地铁 满五年 VR房源,单价21079.9元/平米,130万
鹤林苑 满五唯一 光线好 地铁大沙地站 必看好房, 2室1厅 ,高楼层(共9层) ,鹤林苑, 47.08平米 , 东, 2000年建 ,33人关注 , 1月前发布,近地铁 满五年 VR房源,单价22939.7元/平米,108万
700米地铁物业 够五年唯一 必看好房, 2室2厅 ,中楼层(共8层) ,金河湾花园一期, 92.2平米 , 南, 2003年建 ,49人关注 , 6月前发布,近地铁 满五年 VR房源 随时看房,单价16052.1元/平米,148万
奥园广场 环境舒适 配套成熟 交通出行方便 必看好房, 2室1厅 ,中楼层(共19层) ,萝岗奥园广场, 51.59平米 , 南, 2016年建 ,25人关注 , 1月前发布,近地铁 随时看房,单价18414.4元/平米,95万
合景天峻带天然气南向两房少有放卖单位 必看好房, 2室1厅 ,中楼层(共31层) ,合景天峻广场, 70.62平米 , 东南, 2019年建 ,144人关注 , 4月前发布,满五年 随时看房,单价11045元/平米,78万
天河公园北门 南向两房 看房方便 必看好房, 2室1厅 ,低楼层(共9层) ,慧仪楼, 72.4平米 , 东, 2000年建 ,154人关注 , 7月前发布,VR房源,单价29696.1元/平米,215万
白云龙归 汇雅花园 夏良站600米 精装两房 看房方便 必看好房, 2室1厅 ,中楼层(共9层) ,汇雅花园, 54.87平米 , 东南, 1998年建 ,121人关注 , 7月前发布,近地铁 满两年 VR房源 随时看房,单价17678.1元/平米,97万
晓港东二马路社区 精装小两房 交通便利 必看好房, 2室1厅 ,高楼层(共7层) ,晓港东二马路, 49.95平米 , 南, 1993年建 ,157人关注 , 7月前发布,近地铁 满两年 VR房源,单价22022元/平米,110万
新世界花园低楼层南向楼梯房户型方正使用 必看好房,2室2厅,低楼层(共7层),新塘新世界花园, 72.42平米 , 南,,96人关注 , 4月前发布,近地铁 满五年 VR房源 随时看房,单价16984.3元/平米,123万
通风效果很好，视野宽广，采光充足，户型方正 必看好房,2室1厅,高楼层(共4层),增埗, 46平米 , 西南,,36人关注 , 2月前发布,近地铁 满五年 VR房源,单价14782.6元/平米,68万
高层大阳台，户型通透 光线充足 精品两房 必看好房, 2室2厅 ,高楼层(共11层) ,中海金沙馨园一期, 82.7平米 , 西南, 2008年建 ,204人关注 , 5月前发布,满两年 VR房源 随时看房,单价25393元/平米,210万
金碧御水山庄 环境优美万达城旁边 4A级度假区 必看好房, 2室2厅 ,高楼层(共6层) ,金碧御水山庄, 66.7平米 , 西, 2009年建 ,209人关注 , 6月前发布,满两年 VR房源 随时看房,单价7496.3元/平米,50万
金碧世纪花园 电梯两房 产权清晰 小区园林好 必看好房, 2室2厅 ,低楼层(共32层) ,金碧世纪花园, 65平米 , 南, 2004年建 ,115人关注 , 7月前发布,满五年 VR房源,单价34923.1元/平米,227万
独栋私房， 房间户型方正，交通便利，可重建 必看好房,1室1厅,低楼层(共2层),南华东路, 43.29平米 , 东,,79人关注 , 3月前发布,近地铁 满五年 VR房源 随时看房,单价21945元/平米,95万
近地铁近商场近公园，已加装电梯，配套齐全。业主急卖 必看好房,3室2厅,高楼层(共8层),荔乡物业小区, 108.79平米 , 西南,,11人关注 , 1月前发布,满五年 VR房源,单价9192元/平米,100万
地铁口900米 方正实用两房 南北对流 必看好房, 2室1厅 ,高楼层(共12层) ,鸿基花园, 64.2平米 , 东南, 1999年建 ,248人关注 , 12月前发布,近地铁 满两年 VR房源 随时看房,单价23520.2元/平米,151万
万科金色梦想 4房 南向 单边位 必看好房, 4室1厅 ,高楼层(共40层) ,万科金色梦想, 95.63平米 , 东南, 2015年建 ,37人关注 , 2月前发布,VR房源,单价31370.9元/平米,300万
碧桂园空港国际 1室1厅 南 必看好房, 1室1厅 ,高楼层(共9层) ,碧桂园空港国际, 57.68平米 , 南, 2014年建 ,59人关注 , 3月前发布,满两年 随时看房,单价7281.6元/平米,42万
天河区富力花园 带衣帽间与生活阳台 地铁500米 必看好房, 3室2厅 ,低楼层(共6层) ,富力花园, 54.9平米 , 东, 1999年建 ,71人关注 , 1月前发布,VR房源,单价28961.7元/平米,159万
精致装修 采光好 近地铁 格局方正 必看好房, 2室1厅 ,低楼层(共12层) ,益鹏翠苑, 54平米 , 南, 2003年建 ,137人关注 , 8月前发布,近地铁 满两年 VR房源,单价30185.2元/平米,163万
业主急售 首付40万 全新未住 看房方便随时可签,2室2厅,低楼层(共31层),南沙保利城, 66.83平米 , 北,,689人关注 , 6月前发布,VR房源 随时看房,单价20200.5元/平米,135万
地铁口物业，成熟大型社区，配套齐全 必看好房,3室2厅,低楼层(共34层),万科幸福誉, 88.3平米 , 南 北,,52人关注 , 2月前发布,VR房源 随时看房,单价24915.1元/平米,220万
