title,rentType,position,direction,area,tags,price
德圣苑,合租,浦东-北蔡-德圣苑 ,南 , 19㎡ ,新上 公寓 独立卫生间 近地铁 精装 独立阳台 押一付一 随时看房,1500 元/月
华松小区,整租,长宁-北新泾-华松小区 ,南 , 55㎡ ,近地铁 随时看房,5200 元/月
阳光威尼斯(商铺),合租,普陀-真光-阳光威尼斯(商铺) ,南 , 13㎡ ,新上 公寓 精装 押一付一 随时看房,2200 元/月
汇成四村,整租,徐汇-上海南站-汇成四村 ,南 , 50㎡ ,随时看房,4200 元/月
汇成三村,整租,徐汇-上海南站-汇成三村 ,南 , 54㎡ ,随时看房,4500 元/月
普庆里,整租,黄浦-新天地-普庆里 ,北 , 14㎡ ,近地铁 随时看房,3800 元/月
康乐小区(徐汇),整租,徐汇-康健-康乐小区(徐汇) ,南 , 38㎡ ,近地铁 随时看房,4000 元/月
新泾四村,整租,长宁-北新泾-新泾四村 ,东 , 37㎡ ,近地铁 精装 随时看房,4800 元/月
鹏宏苑,合租,浦东-北蔡-鹏宏苑 ,南 , 18㎡ ,新上 公寓 独立卫生间 近地铁 精装 独立阳台 押一付一 随时看房,1480 元/月
瞿溪路463弄,整租,黄浦-蓬莱公园-瞿溪路463弄 ,南 , 29㎡ ,近地铁 精装 随时看房,4580 元/月
四和花园,整租,静安-曹家渡-四和花园 ,东 东南 南 西南 西 , 30㎡ ,新上 公寓 月租 近地铁 精装 押一付一,4300 元/月
田林十四村,整租,徐汇-田林-田林十四村 ,南 , 35㎡ ,近地铁 随时看房,4400 元/月
花苑村紫竹园,整租,徐汇-康健-花苑村紫竹园 ,南 , 42㎡ ,随时看房,4500 元/月
上中路100弄,整租,徐汇-上海南站-上中路100弄 ,南 , 35㎡ ,随时看房,4000 元/月
陇南小区,整租,徐汇-华东理工-陇南小区 ,南 , 48㎡ ,随时看房,3500 元/月
寿昌坊,整租,徐汇-康健-寿昌坊 ,南 , 38㎡ ,近地铁 随时看房,4500 元/月
海潮新村,整租,黄浦-蓬莱公园-海潮新村 ,南 , 33㎡ ,近地铁 精装 随时看房,5190 元/月
花苑村紫竹园,整租,徐汇-康健-花苑村紫竹园 ,南 西 , 44㎡ ,随时看房,4500 元/月
大华锦绣华城(十二街区),合租,浦东-北蔡-大华锦绣华城(十二街区) ,南 , 28㎡ ,新上 公寓 独立卫生间 月租 近地铁 精装 押一付一 随时看房,1750 元/月
梅陇九村,整租,徐汇-华东理工-梅陇九村 ,南 , 45㎡ ,精装 随时看房,4100 元/月
V领地青年社区,整租,浦东-外高桥-V领地青年社区 ,东 东南 南 西南 , 26㎡ ,新上 公寓 月租 精装 押一付一 随时看房,1960 元/月
长青坊,整租,徐汇-康健-长青坊 ,南 北 , 31㎡ ,随时看房,4400 元/月
滨浦新苑三村,合租,闵行-浦江-滨浦新苑三村 ,南 , 16㎡ ,新上 公寓 精装 押一付一 随时看房,1400 元/月
凌云新村,整租,徐汇-华东理工-凌云新村 ,南 , 40㎡ ,近地铁 精装 随时看房,4100 元/月
曹路金群苑,合租,浦东-曹路-曹路金群苑 ,北 , 13㎡ ,新上 公寓 月租 精装 押一付一 随时看房,1200 元/月
新望花园,合租,嘉定-新成路-新望花园 ,南 , 12㎡ ,新上 公寓 精装 押一付一 随时看房,1170 元/月
嘉珉,合租,嘉定-新成路-嘉珉 ,北 , 10㎡ ,新上 公寓 精装 押一付一 随时看房,1050 元/月
三江小区,整租,徐汇-龙华-三江小区 ,南 , 36㎡ ,近地铁 精装 随时看房,4500 元/月
大华锦绣华城(十八街区)(公寓),合租,浦东-北蔡-大华锦绣华城(十八街区)(公寓) ,南 , 25㎡ ,新上 公寓 独立卫生间 月租 近地铁 精装 独立阳台 押一付一 随时看房,1550 元/月
百龙小区,整租,徐汇-植物园-百龙小区 ,南 , 85㎡ ,精装 随时看房,5800 元/月
航天新苑,合租,徐汇-漕河泾-航天新苑 ,南 , 25㎡ ,新上 公寓 独立卫生间 月租 近地铁 精装 独立阳台 押一付一 随时看房,3100 元/月
罗秀二村,整租,徐汇-长桥-罗秀二村 ,南 , 59㎡ ,精装 随时看房,4700 元/月
丰怡苑,合租,浦东-曹路-丰怡苑 ,南 , 14㎡ ,新上 公寓 近地铁 精装 押一付一 随时看房,1594 元/月
梅陇十村,整租,徐汇-华东理工-梅陇十村 ,南 , 61㎡ ,随时看房,4900 元/月
五浦汇A区新塘苑,整租,青浦-盈浦-五浦汇A区新塘苑 ,南 , 75㎡ ,精装 随时看房,3000 元/月
绿园四村,整租,长宁-西郊-绿园四村 ,南 , 89㎡ ,随时看房,6800 元/月
新华小区（龙吴路5599弄）,整租,闵行-吴泾-新华小区（龙吴路5599弄） ,南 北 , 61㎡ ,随时看房,2700 元/月
仁恒运杰河滨花园,整租,青浦-夏阳-仁恒运杰河滨花园 ,南 , 86㎡ ,精装 随时看房,3500 元/月
瑞和城叁街区(汇臻路815弄),合租,闵行-浦江-瑞和城叁街区(汇臻路815弄) ,北 , 13㎡ ,新上 租住保障 公寓 月租 近地铁 精装 押一付一 随时看房,1001 元/月
虹古大楼,整租,长宁-仙霞-虹古大楼 ,南 , 74㎡ ,新上 近地铁 精装 随时看房,7500 元/月
横沔江路86号,整租,浦东-张江-横沔江路86号 ,南 , 22㎡ ,新上 租住保障 公寓 月租 精装 押一付一 随时看房,1850 元/月
东湾小区,整租,徐汇-华泾-东湾小区 ,南 北 , 82㎡ ,随时看房,4600 元/月
西部花苑（一期、三期）,整租,青浦-盈浦-西部花苑（一期、三期） ,南 , 90㎡ ,随时看房,3200 元/月
花苑村丁香园,整租,徐汇-康健-花苑村丁香园 ,南 , 61㎡ ,近地铁 精装 随时看房,5400 元/月
淞虹苑,整租,长宁-北新泾-淞虹苑 ,南 , 74㎡ ,近地铁 精装 随时看房,7800 元/月
花园公寓(卢湾),整租,黄浦-新天地-花园公寓(卢湾) ,南 , 42㎡ ,近地铁 精装 随时看房,7000 元/月
万宜坊,整租,黄浦-新天地-万宜坊 ,南 , 52㎡ ,近地铁 精装 随时看房,8100 元/月
钦州路111弄,整租,徐汇-康健-钦州路111弄 ,南 , 35㎡ ,近地铁 随时看房,5400 元/月
育秀西区,合租,奉贤-南桥-育秀西区 ,南 , 15㎡ ,新上 公寓 精装 押一付一 随时看房,1250 元/月
中福浦江汇,整租,黄浦-蓬莱公园-中福浦江汇 ,南 , 51㎡ ,近地铁 精装 随时看房,7990 元/月
育秀西区,合租,奉贤-南桥-育秀西区 ,南 , 16㎡ ,新上 公寓 精装 独立阳台 押一付一 随时看房,1300 元/月
东都小区,整租,浦东-川沙-东都小区 ,南 , 39㎡ ,近地铁 精装 随时看房,3500 元/月
育秀西区,合租,奉贤-南桥-育秀西区 ,北 , 11㎡ ,新上 公寓 精装 押一付一 随时看房,1050 元/月
清宁小区,整租,长宁-中山公园-清宁小区 ,南 , 49㎡ ,随时看房,6600 元/月
九亭家园,合租,松江-九亭-九亭家园 ,北 , 13㎡ ,新上 租住保障 公寓 月租 精装 押一付一 随时看房,1450 元/月
叶城二街坊,合租,嘉定-嘉定老城-叶城二街坊 ,北 , 11㎡ ,新上 公寓 精装 押一付一 随时看房,1050 元/月
心仪雅苑,合租,杨浦-周家嘴路-心仪雅苑 ,东南 , 26㎡ ,新上 租住保障 公寓 月租 近地铁 精装 随时看房,2500 元/月
河滨小区,整租,浦东-川沙-河滨小区 ,南 , 44㎡ ,近地铁 随时看房,3500 元/月
闻喜路981号,整租,静安-彭浦-闻喜路981号 ,南 , 30㎡ ,新上 租住保障 公寓 月租 精装 押一付一 随时看房,4000 元/月
君悦静安,整租,静安-曹家渡-君悦静安 ,南 , 45㎡ ,近地铁 精装 随时看房,6980 元/月
闻喜路981号,整租,静安-彭浦-闻喜路981号 ,南 , 45㎡ ,新上 租住保障 公寓 月租 精装 押一付一 随时看房,4500 元/月
河风丽景,整租,长宁-天山-河风丽景 ,南 , 55㎡ ,近地铁 随时看房,8300 元/月
东方康德家园,合租,浦东-三林-东方康德家园 ,北 , 13㎡ ,新上 公寓 押一付一 随时看房,1680 元/月
长丰坊,整租,徐汇-康健-长丰坊 ,南 , 44㎡ ,随时看房,4700 元/月
昭化东路73号,整租,长宁-镇宁路-昭化东路73号 ,东南 南 , 30㎡ ,近地铁 随时看房,5300 元/月
桃源新村,整租,黄浦-老西门-桃源新村 ,南 , 42㎡ ,近地铁 随时看房,6500 元/月
长兴坊,整租,徐汇-康健-长兴坊 ,南 , 55㎡ ,随时看房,5400 元/月
怡绿公寓,整租,黄浦-五里桥-怡绿公寓 ,南 , 87㎡ ,近地铁 随时看房,8450 元/月
东方康德家园,合租,浦东-三林-东方康德家园 ,南 , 16㎡ ,新上 公寓 押一付一 随时看房,1800 元/月
华松小区,整租,长宁-北新泾-华松小区 ,南 , 80㎡ ,近地铁 精装 随时看房,6500 元/月
阳光天地,整租,浦东-金桥-阳光天地 ,南 , 37㎡ ,新上 月租 近地铁 精装 押一付一,2000 元/月
协昌小区,整租,徐汇-龙华-协昌小区 ,东 , 57㎡ ,近地铁 精装 随时看房,5990 元/月
蓝天新村,整租,松江-松江老城-蓝天新村 ,南 , 45㎡ ,随时看房,2200 元/月
月厦新天地,整租,松江-松江老城-月厦新天地 ,南 , 48㎡ ,近地铁 精装 随时看房,2200 元/月
化工小区(长宁),整租,长宁-新华路-化工小区(长宁) ,南 , 43㎡ ,近地铁 精装 随时看房,5300 元/月
南宜花苑,整租,徐汇-徐家汇-南宜花苑 ,南 , 38㎡ ,近地铁 精装 随时看房,5000 元/月
桥一小区,整租,黄浦-五里桥-桥一小区 ,南 , 47㎡ ,近地铁 随时看房,6450 元/月
红旗三村,整租,闵行-老闵行-红旗三村 ,南 , 43㎡ ,近地铁 随时看房,2800 元/月
泰安公寓,整租,青浦-朱家角-泰安公寓 ,南 北 , 76㎡ ,租住保障 公寓 月租 随时看房,1600 元/月
乐山六七村,整租,徐汇-徐家汇-乐山六七村 ,南 , 34㎡ ,近地铁 精装 随时看房,4800 元/月
海上湾闻涧,整租,青浦-朱家角-海上湾闻涧 ,南 北 , 92㎡ ,租住保障 公寓 月租 精装 随时看房,1900 元/月
广元西路420弄,整租,徐汇-徐家汇-广元西路420弄 ,南 , 41㎡ ,近地铁 精装 随时看房,5680 元/月
大华锦绣华城(二街区),合租,浦东-北蔡-大华锦绣华城(二街区) ,南 , 18㎡ ,新上 公寓 独立卫生间 月租 近地铁 精装 押一付一 随时看房,1320 元/月
君悦静安,整租,静安-曹家渡-君悦静安 ,南 , 55㎡ ,近地铁 精装 随时看房,7000 元/月
锦博苑,合租,浦东-北蔡-锦博苑 ,南 , 30㎡ ,新上 公寓 独立卫生间 月租 近地铁 精装 押一付一 随时看房,1920 元/月
上坤公园天地,合租,宝山-顾村-上坤公园天地 ,南 , 30㎡ ,新上 公寓 独立卫生间 月租 精装 押一付一 随时看房,1500 元/月
金海华城永华苑,合租,浦东-曹路-金海华城永华苑 ,南 , 15㎡ ,新上 公寓 近地铁 精装 押一付一 随时看房,2050 元/月
昭化东路73号,整租,长宁-镇宁路-昭化东路73号 ,东南 南 , 30㎡ ,近地铁 随时看房,5300 元/月
万隆花苑,合租,奉贤-南桥-万隆花苑 ,南 , 13㎡ ,新上 公寓 近地铁 精装 押一付一 随时看房,1100 元/月
番禺大厦,整租,长宁-新华路-番禺大厦 ,南 , 44㎡ ,近地铁 精装 随时看房,6400 元/月
龙博公寓,合租,浦东-北蔡-龙博公寓 ,南 , 18㎡ ,新上 公寓 独立卫生间 近地铁 精装 独立阳台 押一付一 随时看房,1480 元/月
金虹苑小区,整租,长宁-西郊-金虹苑小区 ,南 , 65㎡ ,精装 随时看房,7000 元/月
大华锦绣华城(四街区),合租,浦东-北蔡-大华锦绣华城(四街区) ,南 , 18㎡ ,新上 公寓 独立卫生间 月租 近地铁 精装 押一付一 随时看房,1500 元/月
翡翠公寓,整租,长宁-古北-翡翠公寓 ,南 , 90㎡ ,近地铁 精装 随时看房,8600 元/月
日晖二村,整租,徐汇-斜土路-日晖二村 ,南 , 32㎡ ,近地铁 随时看房,5300 元/月
东渡青筑,整租,青浦-盈浦-东渡青筑 ,南 , 70㎡ ,精装 随时看房,2900 元/月
南昌路151弄,整租,黄浦-淮海中路-南昌路151弄 ,南 , 28㎡ ,近地铁 随时看房,6000 元/月
广电大楼,整租,静安-静安寺-广电大楼 ,南 , 31㎡ ,近地铁 精装 随时看房,7000 元/月
滨浦新苑七村,合租,闵行-浦江-滨浦新苑七村 ,北 , 15㎡ ,新上 公寓 精装 押一付一 随时看房,1100 元/月
仙逸小区,整租,长宁-仙霞-仙逸小区 ,南 , 49㎡ ,新上 近地铁 精装 随时看房,6800 元/月
芝巷小区,合租,普陀-长风-芝巷小区 ,南 , 22㎡ ,新上 公寓 近地铁 随时看房,2200 元/月
泰山一村,整租,普陀-甘泉宜川-泰山一村 ,南 , 33㎡ ,随时看房,3490 元/月
泰东新村(徐汇),整租,徐汇-徐家汇-泰东新村(徐汇) ,南 , 42㎡ ,近地铁 随时看房,5680 元/月
虹旭小区,整租,长宁-虹桥-虹旭小区 ,南 , 53㎡ ,近地铁 随时看房,6400 元/月
田林十四村,整租,徐汇-田林-田林十四村 ,南 , 37㎡ ,近地铁 随时看房,4800 元/月
虹霞小区,整租,长宁-仙霞-虹霞小区 ,南 , 36㎡ ,近地铁 精装 随时看房,5400 元/月
康定路991号,整租,静安-曹家渡-康定路991号 ,南 , 50㎡ ,近地铁 精装 随时看房,6300 元/月
昌四小区,整租,浦东-世博-昌四小区 ,南 , 30㎡ ,近地铁 随时看房,3500 元/月
港欣小区,合租,松江-九亭-港欣小区 ,南 , 14㎡ ,新上 租住保障 月租 精装 独立阳台 押一付一 随时看房,1350 元/月
田林七村,整租,徐汇-田林-田林七村 ,南 , 47㎡ ,近地铁 精装 随时看房,6200 元/月
万龙新村,合租,奉贤-南桥-万龙新村 ,南 , 15㎡ ,新上 公寓 独立卫生间 精装 押一付一 随时看房,1400 元/月
钦州路111弄,整租,徐汇-康健-钦州路111弄 ,南 北 , 55㎡ ,近地铁 随时看房,4800 元/月
建滔广场,整租,长宁-北新泾-建滔广场 ,南 , 35㎡ ,新上 公寓 月租 近地铁 精装 随时看房,3900 元/月
马当小区,整租,黄浦-新天地-马当小区 ,东 , 43㎡ ,近地铁 精装 随时看房,7800 元/月
银桥大厦,整租,浦东-金桥-银桥大厦 ,南 , 15㎡ ,新上 公寓 月租 近地铁 精装 押一付一 随时看房,2100 元/月
紫华欣苑,合租,杨浦-周家嘴路-紫华欣苑 ,北 , 26㎡ ,新上 租住保障 公寓 月租 精装 随时看房,2500 元/月
恒丰大楼(静安),合租,静安-南京西路-恒丰大楼(静安) ,北 , 8㎡ ,新上 租住保障 公寓 近地铁 精装 押一付一 随时看房,2400 元/月
复兴西路22弄,整租,徐汇-衡山路-复兴西路22弄 ,南 , 40㎡ ,近地铁 精装 随时看房,6500 元/月
永康城宝铭莲浦苑,合租,闵行-浦江-永康城宝铭莲浦苑 ,南 , 18㎡ ,新上 公寓 月租 精装 押一付一 随时看房,1166 元/月
科宁公寓,整租,长宁-中山公园-科宁公寓 ,南 , 46㎡ ,近地铁 精装 随时看房,6700 元/月
练祁佳城阳光嘉苑,合租,嘉定-菊园新区-练祁佳城阳光嘉苑 ,北 , 12㎡ ,新上 租住保障 公寓 月租 精装 押一付一 随时看房,1200 元/月
虹二小区,整租,徐汇-徐家汇-虹二小区 ,南 , 34㎡ ,近地铁 精装 随时看房,4800 元/月
练祁佳城阳光嘉苑,合租,嘉定-菊园新区-练祁佳城阳光嘉苑 ,北 , 12㎡ ,新上 租住保障 公寓 月租 精装 押一付一 随时看房,1200 元/月
南桥小区,整租,浦东-川沙-南桥小区 ,南 北 , 41㎡ ,近地铁 随时看房,2900 元/月
万乐城(商业类),整租,闵行-吴泾-万乐城(商业类) ,南 , 27㎡ ,精装 随时看房,2500 元/月
维罗纳贵都,整租,松江-松江老城-维罗纳贵都 ,南 , 36㎡ ,精装 随时看房,2200 元/月
长海坊,整租,徐汇-康健-长海坊 ,南 , 49㎡ ,随时看房,5500 元/月
乐山一村,整租,徐汇-徐家汇-乐山一村 ,南 , 45㎡ ,近地铁 随时看房,5200 元/月
万嘉欣苑,合租,浦东-合庆-万嘉欣苑 ,北 , 15㎡ ,新上 公寓 押一付一 随时看房,1200 元/月
万象园,整租,徐汇-康健-万象园 ,南 , 50㎡ ,近地铁 精装 随时看房,5200 元/月
绿地东上海二期,合租,浦东-周浦-绿地东上海二期 ,南 , 20㎡ ,新上 租住保障 公寓 月租 精装 押一付一 随时看房,1650 元/月
长丰坊,整租,徐汇-康健-长丰坊 ,南 , 52㎡ ,随时看房,5200 元/月
花苑村桂花园,整租,徐汇-康健-花苑村桂花园 ,南 , 60㎡ ,近地铁 精装 随时看房,5750 元/月
斜土路2200弄,整租,徐汇-徐家汇-斜土路2200弄 ,南 , 34㎡ ,近地铁 随时看房,5000 元/月
田林三村,整租,徐汇-田林-田林三村 ,南 , 33㎡ ,近地铁 随时看房,4700 元/月
紫荆新苑,整租,黄浦-世博滨江-紫荆新苑 ,南 , 89㎡ ,近地铁 随时看房,8500 元/月
新泾五村,整租,长宁-北新泾-新泾五村 ,南 , 57㎡ ,近地铁 精装 随时看房,5800 元/月
田林三村,整租,徐汇-田林-田林三村 ,南 , 32㎡ ,近地铁 随时看房,4600 元/月
练祁佳城阳光嘉苑,合租,嘉定-菊园新区-练祁佳城阳光嘉苑 ,南 , 15㎡ ,新上 租住保障 公寓 月租 精装 押一付一 随时看房,1400 元/月
罗秀三村,整租,徐汇-植物园-罗秀三村 ,南 , 52㎡ ,随时看房,5000 元/月
练祁佳城阳光嘉苑,合租,嘉定-菊园新区-练祁佳城阳光嘉苑 ,南 , 15㎡ ,新上 租住保障 公寓 月租 精装 押一付一 随时看房,1400 元/月
虹古大楼,整租,长宁-仙霞-虹古大楼 ,南 , 75㎡ ,新上 近地铁 随时看房,7500 元/月
申懋商务中心,整租,徐汇-龙华-申懋商务中心 ,南 , 20㎡ ,新上 公寓 月租 近地铁 精装 随时看房,2499 元/月
漕溪三村,整租,徐汇-万体馆-漕溪三村 ,南 , 49㎡ ,近地铁 精装 随时看房,5990 元/月
浦发绿城永泰路1960弄,合租,浦东-三林-浦发绿城永泰路1960弄 ,北 , 9㎡ ,新上 公寓 独立卫生间 近地铁 精装 独立阳台 押一付一 随时看房,1450 元/月
西班牙名园,合租,闵行-梅陇-西班牙名园 ,南 , 23㎡ ,新上 公寓 月租 近地铁 精装 押一付一 随时看房,1900 元/月
华悦家园,合租,徐汇-漕河泾-华悦家园 ,南 , 25㎡ ,新上 公寓 近地铁 精装 独立阳台 押一付一 随时看房,2800 元/月
汇成三村,整租,徐汇-上海南站-汇成三村 ,南 , 52㎡ ,随时看房,4600 元/月
日月光伯爵天地,合租,嘉定-菊园新区-日月光伯爵天地 ,南 , 14㎡ ,新上 租住保障 公寓 月租 近地铁 精装 押一付一 随时看房,1300 元/月
宛南三村,整租,徐汇-龙华-宛南三村 ,南 , 47㎡ ,近地铁 随时看房,6150 元/月
杨思水境园,整租,浦东-杨思前滩-杨思水境园 ,南 , 28㎡ ,公寓 月租 近地铁 精装 押一付一 随时看房,1980 元/月
宛南六村,整租,徐汇-龙华-宛南六村 ,南 北 , 50㎡ ,近地铁 随时看房,5800 元/月
日月光伯爵天地,合租,嘉定-菊园新区-日月光伯爵天地 ,南 , 18㎡ ,新上 租住保障 公寓 月租 近地铁 精装 独立阳台 押一付一 随时看房,1450 元/月
金菊小区,整租,长宁-北新泾-金菊小区 ,南 北 , 47㎡ ,近地铁 精装 随时看房,6500 元/月
长青坊,整租,徐汇-康健-长青坊 ,南 , 39㎡ ,随时看房,4600 元/月
寿祥坊,整租,徐汇-康健-寿祥坊 ,西 , 58㎡ ,近地铁 随时看房,5300 元/月
水清苑,整租,闵行-莘庄-水清苑 ,南 , 70㎡ ,随时看房,4300 元/月
蔷薇新村,整租,闵行-春申-蔷薇新村 ,南 , 55㎡ ,精装 随时看房,3800 元/月
日月光伯爵天地,合租,嘉定-菊园新区-日月光伯爵天地 ,南 , 13㎡ ,新上 租住保障 公寓 月租 近地铁 押一付一 随时看房,1001 元/月
莲花新村,整租,闵行-春申-莲花新村 ,南 , 56㎡ ,随时看房,3300 元/月
齐友佳苑,合租,浦东-唐镇-齐友佳苑 ,南 , 15㎡ ,新上 公寓 月租 近地铁 精装 押一付一 随时看房,1300 元/月
舒馨北苑,整租,浦东-川沙-舒馨北苑 ,南 , 73㎡ ,随时看房,4300 元/月
西环四村,整租,闵行-莘庄-西环四村 ,南 , 60㎡ ,随时看房,3900 元/月
夏朵园,整租,闵行-老闵行-夏朵园 ,南 , 88㎡ ,随时看房,3750 元/月
翔和雅苑,整租,嘉定-南翔-翔和雅苑 ,南 , 54㎡ ,精装 随时看房,3390 元/月
夏朵园,整租,闵行-老闵行-夏朵园 ,南 , 88㎡ ,随时看房,3750 元/月
高兴花园,整租,闵行-春申-高兴花园 ,南 , 66㎡ ,随时看房,4200 元/月
君莲新城中城苑,整租,闵行-颛桥-君莲新城中城苑 ,南 , 83㎡ ,随时看房,4380 元/月
越纪公寓,整租,黄浦-世博滨江-越纪公寓 ,南 , 28㎡ ,公寓 月租 近地铁 精装 押一付一 随时看房,2880 元/月
佳伟景苑,整租,浦东-曹路-佳伟景苑 ,南 , 74㎡ ,随时看房,4700 元/月
日月光伯爵天地,合租,嘉定-菊园新区-日月光伯爵天地 ,北 , 12㎡ ,新上 租住保障 公寓 月租 近地铁 精装 押一付一 随时看房,1050 元/月
莘松七村,整租,闵行-莘庄-莘松七村 ,南 北 , 54㎡ ,随时看房,4000 元/月
日月光伯爵天地,合租,嘉定-菊园新区-日月光伯爵天地 ,北 , 12㎡ ,新上 租住保障 公寓 月租 近地铁 精装 押一付一 随时看房,1050 元/月
夏朵园,整租,闵行-老闵行-夏朵园 ,南 , 86㎡ ,双卫生间 随时看房,4100 元/月
桃园新城中虹佳园,整租,浦东-周浦-桃园新城中虹佳园 ,南 , 72㎡ ,公寓 随时看房,2000 元/月
华盛新苑,整租,奉贤-奉城-华盛新苑 ,南 , 95㎡ ,公寓 随时看房,1200 元/月
幸福小镇,合租,浦东-高行-幸福小镇 ,南 , 13㎡ ,新上 公寓 精装 押一付一 随时看房,1760 元/月
鑫港苑,整租,浦东-唐镇-鑫港苑 ,南 , 54㎡ ,精装 随时看房,4600 元/月
华盛新苑,整租,奉贤-奉城-华盛新苑 ,南 , 95㎡ ,公寓 随时看房,1200 元/月
莘松七村,整租,闵行-莘庄-莘松七村 ,南 北 , 54㎡ ,随时看房,4000 元/月
浦秀苑,合租,闵行-浦江-浦秀苑 ,南 , 20㎡ ,新上 公寓 精装 独立阳台 押一付一 随时看房,1400 元/月
银兆公寓,整租,闵行-春申-银兆公寓 ,南 , 70㎡ ,精装 随时看房,4000 元/月
幸福小镇,合租,浦东-高行-幸福小镇 ,南 , 13㎡ ,新上 公寓 精装 押一付一 随时看房,1760 元/月
宝业爱多邦,整租,青浦-赵巷-宝业爱多邦 ,南 , 78㎡ ,精装 随时看房,3900 元/月
同济东时区,整租,浦东-川沙-同济东时区 ,南 北 , 90㎡ ,精装 随时看房,4100 元/月
新凯城尚樱苑,整租,松江-泗泾-新凯城尚樱苑 ,南 , 74㎡ ,随时看房,3500 元/月
禹洲府,整租,闵行-老闵行-禹洲府 ,南 北 , 78㎡ ,精装 随时看房,4000 元/月
禹洲府,整租,闵行-老闵行-禹洲府 ,南 北 , 77㎡ ,精装 随时看房,4000 元/月
