title,rentType,position,direction,area,tags,price
育贤里2居室,合租,小区距肿瘤医院站步行约319米,南卧,14.5㎡ ,离地铁近 非首次出租 拿铁4.0,1530元/月
北宁湾,合租,小区距铁东路站步行约301米,宁宇家园3居室,12.2㎡ ,全部空置 深呼吸1.0 拿铁4.0,1590元/月
淦江东里2居室,合租,小区距一中心医院站步行约478米,南卧,14.7㎡ ,深呼吸1.0 可短租 拿铁4.0,1560元/月
艺术家园2居室,合租,小区距瑞景新苑站步行约343米,南卧,12.8㎡ ,离地铁近 非首次出租 拿铁4.0,1460元/月
路劲太阳城皓阳园3居室,合租,小区距屿东城站步行约905米,南卧,12.1㎡ ,全部空置 深呼吸1.0 拿铁4.0,1230元/月
北宁湾,合租,小区距铁东路站步行约301米,宁宇家园3居室,11.6㎡ ,全部空置 深呼吸1.0 布丁4.0,1530元/月
紫瑞园3居室,合租,小区距刘园站步行约596米,南卧,12㎡ ,离地铁近 非首次出租 拿铁4.0,1260元/月
紫瑞园3居室,合租,小区距刘园站步行约596米,南卧,12㎡ ,离地铁近 非首次出租 布丁4.0,1260元/月
紫玉园4居室,合租,小区距屿东城站步行约423米,南卧,13㎡ ,深呼吸1.0 离地铁近 布丁4.0,1430元/月
熙景园3居室,合租,小区距刘园站步行约344米,南卧,10.8㎡ ,深呼吸1.0 离地铁近 布丁4.0,1360元/月
奥林匹克花园玉兰苑3居室,合租,小区距瑞景新苑站步行约417米,南卧,12.8㎡ ,深呼吸1.0 离地铁近 米苏4.0,1390元/月
路劲太阳城皓阳园3居室,合租,小区距屿东城站步行约905米,南卧,12㎡ ,全部空置 深呼吸1.0 布丁4.0,1230元/月
太阳城蓝山园4居室,合租,小区距屿东城站步行约703米,南卧,15.6㎡ ,可短租 离地铁近 木棉4.0,1360元/月
互助南里2居室,合租,小区距中山门站步行约540米,南卧,15.2㎡ ,全部空置 离地铁近 拿铁4.0,1460元/月
朗庭园3居室,合租,小区距昌凌路站步行约315米,南卧,10.5㎡ ,深呼吸1.0 可短租 布丁4.0,1430元/月
太阳城蓝山园3居室,合租,小区距屿东城站步行约703米,南卧,14.9㎡ ,深呼吸1.0 离地铁近 木棉4.0,1460元/月
北宁湾,合租,小区距铁东路站步行约853米,致远家园4居室,12.2㎡ ,离地铁近 非首次出租 木棉4.0,1390元/月
林苑北里2居室,合租,小区距王顶堤站步行约217米,南卧,14.2㎡ ,深呼吸1.0 可短租 拿铁4.0,1530元/月
万东花园3居室,合租,小区距翠阜新村站步行约834米,南卧,14㎡ ,离地铁近 非首次出租 拿铁4.0,1390元/月
紫瑞园3居室,合租,小区距刘园站步行约596米,南卧,11.8㎡ ,离地铁近 非首次出租 拿铁4.0,1260元/月
凤园北里2居室,合租,小区距红旗南路站步行约216米,南卧,14.5㎡ ,深呼吸1.0 可短租 拿铁4.0,1530元/月
振河里2居室,合租,小区距吴家窑站步行约275米,南卧,13.7㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1790元/月
翠溪园3居室,合租,小区距本溪路站步行约892米,南卧,12.8㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1390元/月
中国铁建国际城诗景雅苑3居室,合租,小区距民权门站步行约202米,南卧,11.5㎡ ,离地铁近 非首次出租 木棉4.0,1260元/月
天华里3居室,合租,小区距华苑站步行约766米,南卧,13.6㎡ ,深呼吸1.0 可短租 拿铁4.0,1430元/月
融科金月湾3居室,合租,小区距一号桥站步行约918米,南卧,13.47㎡ ,离地铁近 非首次出租 布丁4.0,1390元/月
紫玉园4居室,合租,小区距屿东城站步行约423米,南卧,13.4㎡ ,可短租 离地铁近 布丁4.0,1290元/月
巨福新园4居室,合租,小区距天津站站步行约588米,南卧,12.8㎡ ,离地铁近 非首次出租 布丁4.0,1490元/月
秋瑞家园4居室,合租,小区距刘园站步行约988米,南卧,15.2㎡ ,深呼吸1.0 可短租 拿铁4.0,1260元/月
万科金域华府3居室,合租,小区距东丽开发区站步行约722米,南卧,12.05㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1260元/月
悦盛园3居室,合租,小区距小东庄站步行约160米,南卧,15.55㎡ ,离地铁近 非首次出租 拿铁4.0,1190元/月
秀丽园3居室,合租,小区距屿东城站步行约894米,南卧,17.5㎡ ,深呼吸1.0 离地铁近 布丁4.0,1330元/月
世纪祥和家园(河北区)2居室,合租,小区距金钟河大街站步行约591米,南卧,14㎡ ,离地铁近 非首次出租 拿铁4.0,1360元/月
紫瑞园3居室,合租,小区距刘园站步行约596米,南卧,12.1㎡ ,深呼吸1.0 可短租 拿铁4.0,1230元/月
路劲太阳城皓阳园3居室,合租,小区距屿东城站步行约905米,南卧,11.6㎡ ,深呼吸1.0 离地铁近 布丁4.0,1230元/月
秋瑞家园3居室,合租,小区距刘园站步行约988米,南卧,10㎡ ,深呼吸1.0 离地铁近 米苏6.0,1230元/月
北宁湾,合租,小区距铁东路站步行约301米,宁宇家园3居室,11.96㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1390元/月
东亚风尚国际3居室,合租,小区距远洋国际中心站步行约359米,南卧,9.3㎡ ,全部空置 深呼吸1.0 米苏4.0,1590元/月
中嘉花园秋水苑3居室,合租,小区距勤俭道站步行约1105米,南卧,13.6㎡ ,非首次出租 绿化率高 木棉4.0,1330元/月
集贤里(西青区)4居室,合租,小区距昌凌路站步行约887米,南卧,14㎡ ,深呼吸1.0 离地铁近 布丁4.0,1230元/月
新梅江锦秀里3居室,合租,小区距解放南路站步行约1207米,南卧,12.5㎡ ,深呼吸1.0 非首次出租 布丁4.0,1360元/月
春和仁居3居室,合租,小区距建昌道站步行约447米,东南卧,12㎡ ,深呼吸1.0 可短租 拿铁4.0,1390元/月
彩丽园3居室,合租,小区距登州路站步行约976米,南卧,11.8㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1230元/月
艺术家园5居室,合租,小区距瑞景新苑站步行约343米,南卧,14㎡ ,离地铁近 非首次出租 米苏4.0,1260元/月
紫玉园2居室,合租,小区距屿东城站步行约423米,南卧,18.7㎡ ,深呼吸1.0 离地铁近 布丁4.0,1630元/月
万科金域华府3居室,合租,小区距东丽开发区站步行约722米,南卧,12.1㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1290元/月
宜宾东里2居室,合租,小区距宜宾道站步行约132米,南卧,14.4㎡ ,全部空置 深呼吸1.0 拿铁4.0,1590元/月
金地格林世界棕榈苑D区5居室,合租,小区距李楼站步行约1025米,南卧,16.4㎡ ,深呼吸1.0 首次出租 拿铁4.0,1230元/月
宜宾东里2居室,合租,小区距宜宾道站步行约132米,南卧,14.44㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1590元/月
大园新居3居室,合租,小区距咸阳路站步行约1092米,南卧,13.9㎡ ,全部空置 深呼吸1.0 木棉4.0,1490元/月
淮兴园3居室,合租,小区距淮河道站步行约105米,南卧,12㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1160元/月
晋宁北里2居室,合租,小区距一中心医院站步行约363米,南卧,14.5㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1330元/月
艺术家园4居室,合租,小区距瑞景新苑站步行约343米,南卧,19.4㎡ ,可短租 离地铁近 木棉4.0,1490元/月
怡然庭苑3居室,合租,小区距二号桥站步行约883米,南卧,17.8㎡ ,离地铁近 非首次出租 木棉4.0,1460元/月
天华里3居室,合租,小区距华苑站步行约766米,南卧,13㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1490元/月
弘泽印象顺水园3居室,合租,小区距左江道站步行约575米,南卧,14.1㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1390元/月
水上温泉花园3居室,合租,小区距南翠屏站步行约714米,南卧,17.5㎡ ,全部空置 深呼吸1.0 木棉4.0,1690元/月
万科金域华府3居室,合租,小区距东丽开发区站步行约722米,南卧,12㎡ ,离地铁近 非首次出租 拿铁4.0,1290元/月
祺林园4居室,合租,小区距梅林路站步行约769米,南卧,14.4㎡ ,离地铁近 非首次出租 木棉4.0,1430元/月
正荣府4居室,合租,小区距职业大学站步行约877米,南卧,15㎡ ,深呼吸1.0 独立卫生间 拿铁4.0,1330元/月
丹荔园3居室,合租,小区距屿东城站步行约1234米,南卧,12.8㎡ ,深呼吸1.0 非首次出租 拿铁4.0,1360元/月
园荫里2居室,合租,小区距红旗南路站步行约426米,南卧,14.8㎡ ,深呼吸1.0 可短租 拿铁4.0,1690元/月
秋瑞家园3居室,合租,小区距刘园站步行约988米,南卧,11㎡ ,深呼吸1.0 可短租 米苏4.0,1230元/月
中国铁建国际城瑞庭凤苑3居室,合租,小区距金钟河大街站步行约699米,南卧,14㎡ ,可短租 离地铁近 拿铁4.0,1330元/月
融创臻园4居室,合租,小区距北辰道站步行约357米,南卧,14.5㎡ ,可短租 独立卫生间 拿铁4.0,1330元/月
融创臻园4居室,合租,小区距北辰道站步行约357米,南卧,14.5㎡ ,深呼吸1.0 独立卫生间 拿铁4.0,1330元/月
正荣府4居室,合租,小区距职业大学站步行约877米,南卧,14.3㎡ ,深呼吸1.0 独立卫生间 拿铁4.0,1290元/月
瑞盈园3居室,合租,小区距瑞景新苑站步行约732米,南卧,13㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1260元/月
天房美域豪庭3居室,合租,小区距昌凌路站步行约455米,南卧,12.9㎡ ,深呼吸1.0 可短租 拿铁4.0,1430元/月
雅仕兰庭3居室,合租,小区距一号桥站步行约1362米,南卧,12.9㎡ ,可短租 非首次出租 木棉4.0,1330元/月
秋瑞家园3居室,合租,小区距刘园站步行约988米,南卧,13.24㎡ ,全部空置 深呼吸1.0 拿铁4.0,1230元/月
奥林匹克花园玉兰苑3居室,合租,小区距瑞景新苑站步行约417米,南卧,12.27㎡ ,深呼吸1.0 离地铁近 米苏4.0,1390元/月
路劲太阳城皓林园4居室,合租,小区距屿东城站步行约943米,南卧,14.6㎡ ,深呼吸1.0 离地铁近 木棉4.0,1230元/月
天华里2居室,合租,小区距华苑站步行约766米,南卧,13.6㎡ ,全部空置 离地铁近 拿铁4.0,1590元/月
天房六合国际4居室,合租,小区距陈塘庄站步行约207米,南卧,12.6㎡ ,深呼吸1.0 离地铁近 木棉4.0,1530元/月
天房六合国际4居室,合租,小区距陈塘庄站步行约207米,南卧,12.11㎡ ,全部空置 深呼吸1.0 木棉4.0,1490元/月
盛庭名景3居室,合租,小区距刘园站步行约1060米,南卧,12.4㎡ ,全部空置 深呼吸1.0 拿铁4.0,1230元/月
恒大御景湾3居室,合租,小区距职业大学站步行约830米,南卧,11.12㎡ ,深呼吸1.0 可短租 木棉4.0,1130元/月
园荫里2居室,合租,小区距红旗南路站步行约426米,南卧,14.8㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1630元/月
春和仁居3居室,合租,小区距建昌道站步行约447米,南卧,11.1㎡ ,深呼吸1.0 离地铁近 布丁4.0,1430元/月
丹荔园3居室,合租,小区距屿东城站步行约1234米,南卧,12.6㎡ ,非首次出租 有2间空房 拿铁4.0,1390元/月
正荣府4居室,合租,小区距职业大学站步行约877米,南卧,14.4㎡ ,深呼吸1.0 独立卫生间 拿铁4.0,1290元/月
宝翠花都听景园4居室,合租,小区距瑞景新苑站步行约1024米,南卧,17.1㎡ ,非首次出租 绿化率高 拿铁4.0,1330元/月
朗庭园3居室,合租,小区距昌凌路站步行约315米,南卧,11.4㎡ ,深呼吸1.0 可短租 拿铁4.0,1390元/月
朗庭园3居室,合租,小区距昌凌路站步行约315米,南卧,11.4㎡ ,深呼吸1.0 离地铁近 布丁4.0,1390元/月
熙景园3居室,合租,小区距刘园站步行约344米,南卧,13.1㎡ ,离地铁近 非首次出租 拿铁4.0,1530元/月
凤岐东里2居室,合租,小区距屿东城站步行约1384米,南卧,13.1㎡ ,深呼吸1.0 非首次出租 拿铁4.0,1290元/月
红山里2居室,合租,小区距黑牛城道站步行约594米,南卧,14.07㎡ ,全部空置 深呼吸1.0 木棉4.0,1590元/月
瑞江花园兰苑3居室,合租,小区距梅江道站步行约706米,南卧,13.3㎡ ,深呼吸1.0 可短租 拿铁4.0,1330元/月
秋瑞家园3居室,合租,小区距刘园站步行约988米,南卧,13.3㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1260元/月
瑞江花园梅苑3居室,合租,小区距梅江道站步行约597米,南卧,14.1㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1390元/月
惠森花园3居室,合租,小区距天津站站步行约406米,南卧,12.04㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1460元/月
路劲太阳城皓林园3居室,合租,小区距屿东城站步行约943米,南卧,14㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1360元/月
盛庭豪景3居室,合租,小区距刘园站步行约1139米,南卧,12.1㎡ ,全部空置 深呼吸1.0 拿铁4.0,1290元/月
万科金域华府4居室,合租,小区距东丽开发区站步行约722米,南卧,13.28㎡ ,深呼吸1.0 离地铁近 木棉4.0,1190元/月
日华里3居室,合租,小区距华苑站步行约147米,南卧,13.2㎡ ,离地铁近 非首次出租 布丁4.0,1560元/月
金地格林世界橄榄苑C区4居室,合租,小区距李楼站步行约1259米,南卧,13.3㎡ ,深呼吸1.0 非首次出租 布丁4.0,1230元/月
林苑北里2居室,合租,小区距王顶堤站步行约217米,南卧,14.1㎡ ,深呼吸1.0 可短租 拿铁4.0,1490元/月
路劲太阳城皓阳园3居室,合租,小区距屿东城站步行约905米,南卧,12.1㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1190元/月
红波里1室1厅,整租,小区距西南楼站步行约263米,南,39.68㎡ ,深呼吸2.0 智能空净 优格3.2,2490元/月
路劲太阳城皓阳园3居室,合租,小区距屿东城站步行约905米,南卧,14.8㎡ ,深呼吸1.0 离地铁近 布丁4.0,1190元/月
淮兴园3居室,合租,小区距淮河道站步行约105米,南卧,12㎡ ,深呼吸1.0 离地铁近 布丁4.0,1160元/月
万东花园3居室,合租,小区距翠阜新村站步行约834米,南卧,12.7㎡ ,深呼吸1.0 可短租 布丁4.0,1290元/月
秀丽园3居室,合租,小区距屿东城站步行约894米,南卧,13.5㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1260元/月
金厦里6居室,合租,小区距红旗南路站步行约697米,南卧,12.1㎡ ,深呼吸1.0 可短租 拿铁4.0,1360元/月
林苑北里2居室,合租,小区距王顶堤站步行约217米,南卧,14.1㎡ ,深呼吸1.0 可短租 拿铁4.0,1530元/月
恒大御景湾3居室,合租,小区距职业大学站步行约830米,南卧,10.36㎡ ,深呼吸1.0 离地铁近 布丁4.0,1190元/月
中国铁建国际城瑞庭凤苑4居室,合租,小区距金钟河大街站步行约699米,南卧,15㎡ ,深呼吸1.0 离地铁近 木棉4.0,1530元/月
万科金域华府3居室,合租,小区距东丽开发区站步行约722米,南卧,12.02㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1360元/月
第六田园优仕家园5居室,合租,小区距梅江公园站步行约1278米,南卧,18.1㎡ ,深呼吸1.0 首次出租 木棉4.0,1290元/月
盛庭丽景3居室,合租,小区距刘园站步行约758米,南卧,12.6㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1260元/月
秀丽园4居室,合租,小区距屿东城站步行约894米,南卧,11.3㎡ ,深呼吸1.0 离地铁近 布丁4.0,1230元/月
天房美域华庭3居室,合租,小区距昌凌路站步行约543米,南卧,13㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1490元/月
路劲太阳城皓林园4居室,合租,小区距屿东城站步行约943米,南卧,13.9㎡ ,深呼吸1.0 独立卫生间 拿铁4.0,1630元/月
万东花园3居室,合租,小区距翠阜新村站步行约834米,南卧,13.3㎡ ,深呼吸1.0 离地铁近 布丁4.0,1290元/月
园荫北里3居室,合租,小区距红旗南路站步行约388米,南卧,13.8㎡ ,可短租 离地铁近 布丁4.0,1390元/月
万科金域华府4居室,合租,小区距东丽开发区站步行约722米,南卧,13.28㎡ ,离地铁近 非首次出租 木棉4.0,1230元/月
淮兴园3居室,合租,小区距淮河道站步行约105米,南卧,12.1㎡ ,离地铁近 非首次出租 拿铁4.0,1130元/月
华馨公寓3居室,合租,小区距远洋国际中心站步行约339米,南卧,14.55㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1490元/月
凤园北里2居室,合租,小区距红旗南路站步行约216米,南卧,14.8㎡ ,全部空置 深呼吸1.0 拿铁4.0,1660元/月
桃花园南里2居室,合租,小区距洪湖里站步行约1345米,南卧,15㎡ ,深呼吸1.0 非首次出租 拿铁4.0,1290元/月
融创臻园4居室,合租,小区距北辰道站步行约357米,南卧,13.6㎡ ,深呼吸1.0 独立卫生间 拿铁4.0,1330元/月
雅致里2居室,合租,小区距财经大学站步行约596米,南卧,12.81㎡ ,深呼吸1.0 离地铁近 布丁4.0,1490元/月
瑞江花园兰苑4居室,合租,小区距梅江道站步行约706米,南卧,13.23㎡ ,深呼吸1.0 可短租 拿铁4.0,1290元/月
水上温泉花园3居室,合租,小区距南翠屏站步行约714米,南卧,12.7㎡ ,深呼吸1.0 离地铁近 布丁4.0,1390元/月
中国铁建国际城诗景凤苑3居室,合租,小区距民权门站步行约400米,南卧,11㎡ ,离地铁近 非首次出租 木棉4.0,1260元/月
海景雅苑3居室,合租,小区距土城站步行约803米,南卧,13.5㎡ ,离地铁近 非首次出租 木棉4.0,1660元/月
林苑北里2居室,合租,小区距王顶堤站步行约217米,南卧,11.4㎡ ,深呼吸1.0 可短租 米苏4.0,1430元/月
万科民和巷3居室,合租,小区距新立站步行约1025米,南卧,13㎡ ,深呼吸1.0 非首次出租 木棉4.0,1390元/月
巨福新园5居室,合租,小区距天津站站步行约588米,南卧,15㎡ ,深呼吸1.0 离地铁近 拿铁4.0,1490元/月
太阳城橙翠园3居室,合租,小区距屿东城站步行约1435米,南卧,11.6㎡ ,全部空置 深呼吸1.0 布丁4.0,1260元/月
宜宾东里2居室,合租,小区距宜宾道站步行约132米,南卧,14.3㎡ ,深呼吸1.0 可短租 拿铁4.0,1530元/月
凤园北里2居室,合租,小区距红旗南路站步行约216米,南卧,14.8㎡ ,深呼吸1.0 可短租 拿铁4.0,1760元/月
奥林匹克花园玉兰苑3居室,合租,小区距瑞景新苑站步行约417米,南卧,13.7㎡ ,可短租 离地铁近 拿铁4.0,1460元/月
水上温泉花园3居室,合租,小区距南翠屏站步行约714米,南卧,14.8㎡ ,全部空置 深呼吸1.0 拿铁4.0,1590元/月
凌奥花园5居室,合租,小区距凌宾路站步行约507米,南卧,15.8㎡ ,深呼吸1.0 可短租 拿铁4.0,1530元/月
天房六合国际4居室,合租,小区距陈塘庄站步行约207米,南卧,12.1㎡ ,深呼吸1.0 离地铁近 木棉4.0,1390元/月
向阳楼2居室,合租,小区距靖江路站步行约883米,南卧,15.8㎡ ,深呼吸1.0 可短租 拿铁4.0,1330元/月
路劲太阳城皓阳园3居室,合租,小区距屿东城站步行约905米,南卧,11.7㎡ ,深呼吸1.0 离地铁近 布丁4.0,1190元/月
融创臻园4居室,合租,小区距北辰道站步行约357米,南卧,11.1㎡ ,离地铁近 首次出租 米苏4.0,1290元/月
平陆东里1室1厅,整租,小区距长虹公园站步行约365米,南,38㎡ ,深呼吸2.0 智能空净 清语3.2,2490元/月
懿德园3居室,合租,小区距成林道站步行约877米,南卧,12.76㎡ ,深呼吸1.0 可短租 米苏4.0,1330元/月
瑞江花园梅苑3居室,合租,小区距梅江道站步行约597米,南卧,12.2㎡ ,深呼吸1.0 可短租 拿铁4.0,1360元/月
秋瑞家园3居室,合租,小区距刘园站步行约988米,南卧,13㎡ ,深呼吸1.0 可短租 拿铁4.0,1230元/月
宾水北里2居室,合租,小区距肿瘤医院站步行约504米,南卧,14.4㎡ ,离地铁近 非首次出租 拿铁4.0,1530元/月
